	of	documents
publis	pdf	lecun
publis	pdf	matan
publish	cryptographic	commitments
publish	key	performance
publish	newsletters	conduct
publish	restaurant	inspection
publish	vast	amounts
published	an	influential
published	by	ht
published	data	services
published	details	of
published	in	august
published	in	the
published	the	results
published	their	works
publishes	campaign	ze
publishes	campaign	zero
publishing	as	much
publishing	jessica	mulholland
pubs	spog	pdf
puente	ariz	v
puente	the	plaintiffs
pull	and	spill
pull	of	presentist
pull	the	plug
pulled	out	his
pulled	over	how
pulled	them	over
pulling	attention	away
pulling	police	out
pulse	nightclub	in
pulse	nightclub	information
pulsepoint	an	app
pulsepoint	contacts	users
pulsepoint	respond	an
pumps	price	verification
punch	card	technology
punctiliously	attended	to
pune	commissionerates	capfs
punish	alan	sheridan
punish	officers	and
punish	officers	or
punish	them	for
punish	those	black
punish	whistleblowers	and
punishable	even	if
punished	for	crimes
punished	more	severely
punished	officers	who
punished	policing	the
punished	with	a
punishing	in	an
punishing	justly	and
punishing	mistakes	and
punishing	people	in
punishing	policies	n
punishing	the	algorithm
punishing	the	poor
punishing	them	it
punishment	and	democracy
punishment	and	prejudice
punishment	and	the
punishment	discussing	arizona
punishment	for	modern
punishment	in	america
punishment	in	the
punishment	inequality	in
punishment	kirk	papachristos
punishment	l	soc
punishment	low	level
punishment	makes	supervisors
punishment	michael	tonry
punishment	n	one
punishment	n	the
punishment	n	they
punishment	n	thus
punishment	of	criminal
punishment	of	narcotics
punishment	of	officers
punishment	practices	prevalent
punishment	soc	y
punishment	treated	defendants
punishment	violence	race
punishment	where	government
punishment	while	lower
punishments	for	falling
punishments	included	punitive
punishments	may	produce
punishments	n	walker
punishments	with	no
punitive	crime	policy
punitive	enforcement	of
punitive	juggernaut	it
punitive	or	less
punitive	police	agency
punitive	police	enforcement
punitive	policing	and
punitive	potential	of
punitive	rather	than
punitive	realm	n
punitive	sentencing	structure
punitive	solutions	from
punitive	strategies	to
punitive	supervisory	oversight
punitive	supervisory	structure
punitive	transfers	juris
punitive	transformation	of
punitively	or	unfairly
purchase	wi	fi
purchasing	edward	strieff
purchasing	methamphetamine	there
purchasing	narcotics	were
purchasing	software	but
purchasing	system	with
purchasing	uniforms	and
purely	from	a
purely	mathematical	decision
purely	national	security
purely	pro	state
purges	and	to
purges	see	fatma
purges	were	in
purging	of	eligible
purity	law	mich
purport	to	be
purport	to	collect
purport	to	establish
purport	to	further
purport	to	give
purport	to	predict
purported	colorblindness	of
purportedly	equal	manner
purportedly	in	defense
purportedly	neutral	and
purportedly	to	further
purports	to	empower
purports	to	prevent
purpose	a	component
purpose	and	policy
purpose	and	proof
purpose	as	a
purpose	challenges	in
purpose	foster	v
purpose	from	unrebutted
purpose	goldstein	suggested
purpose	in	issuing
purpose	in	the
purpose	is	the
purpose	is	to
purpose	is	unconstitutional
purpose	liability	in
purpose	might	more
purpose	n	in
purpose	of	criminal
purpose	of	illustration
purpose	of	legitimacy
purpose	of	majority
purpose	of	providing
purpose	of	such
purpose	of	the
purpose	of	this
purpose	of	using
purpose	or	effect
purpose	or	interest
purpose	promulgated	in
purpose	these	algorithms
purpose	to	discriminate
purpose	to	insulate
purpose	was	comparably
purpose	was	n
purpose	was	to
purpose	with	an
purposeful	and	strategic
purposeful	discrimination	rather
purposeful	or	flagrant
purposefully	discriminates	based
purposes	a	structure
purposes	and	natural
purposes	applies	only
purposes	data	will
purposes	for	extreme
purposes	is	the
purposes	is	to
purposes	may	well
purposes	n	these
purposes	of	collective
purposes	of	corroboration
purposes	of	mathews
purposes	of	police
purposes	of	the
purposes	of	this
purposes	only	one
purposes	standing	behind
purposes	the	core
purposes	those	screened
purposes	to	be
purposes	while	protecting
purposes	will	likely
purposive	use	of
purposively	construct	a
pursuant	to	a
pursuant	to	an
pursuant	to	immigration
pursuant	to	it
pursuant	to	section
pursuant	to	the
pursuant	to	title
pursuant	to	u
pursue	deliberate	policies
pursue	extralegal	help
pursue	large	amounts
pursue	machine	learning
pursue	police	reform
pursue	reforms	balt
pursue	significant	efficiency
pursue	specific	reforms
pursue	technological	solutions
pursue	th	onslow
pursue	their	education
pursue	these	same
pursued	at	the
pursued	for	nonracial
pursued	since	then
pursued	through	both
pursues	policies	that
pursuing	an	ipo
pursuing	collaborative	initiatives
pursuing	improvements	in
pursuing	machine	learning
pursuing	similar	agreements
pursuit	of	diverse
pursuit	of	racial
pursuit	of	section
pursuit	of	willie
purview	of	federal
purview	of	this
push	a	delicate
push	employers	toward
push	for	transparency
push	in	the
push	p	s
push	people	toward
push	pull	and
push	the	doj
push	toward	consolidating
push	toward	procedural
pushed	for	a
pushed	rock	to
pushed	through	many
pushed	to	evolve
pushed	to	officers
pushes	better	decisions
pushes	for	structural
pushing	beyond	procedural
pushing	individuals	into
pushing	it	n
put	a	commission
put	a	given
put	a	new
put	artificial	intelligence
put	big	brother
put	forward	a
put	forward	as
put	forward	five
put	in	a
put	in	place
put	into	action
put	into	place
put	into	practice
put	it	be
put	it	in
put	it	seriously
put	it	what
put	many	government
put	more	data
put	more	proactive
put	off	by
put	officers	back
put	officers	in
put	officers	lives
put	on	management
put	on	modern
put	open	data
put	our	lives
put	residents	rather
put	simply	they
put	sst	s
put	such	a
put	the	fox
put	together	in
put	together	to
put	up	a
put	what	police
putative	accuracy	n
putative	benefits	to
putative	relationship	between
putatively	targeting	trespassers
puts	a	great
puts	the	county
puts	together	various
puts	us	all
putting	crime	at
putting	emphasis	on
putting	exclusionary	zoning
putting	gorsuch	on
putting	it	online
putting	pre	crime
putting	roofs	over
putting	snapshots	of
putting	tech	at
putting	the	regulation
putting	the	social
puzzle	here	in
puzzles	raised	by
pv	uzfm	describing
pvh	n	id
pw	describing	the
py	for	an
pyramid	n	at
pyrooz	et	al
pyschol	describing	the
pythian	tech	friend
pz	py	for
q	a	aug
q	accord	jeffrey
q	and	a
q	another	example
q	associating	greater
q	f	explaining
q	finding	that
q	fox	com
q	fox	july
q	j	of
q	j	xa
q	kea	n
q	n	id
q	n	meares
q	n	see
q	news	that
q	persico	and
q	qe	andrea
q	r	k
q	race	and
q	rosenberg	and
q	rwt	noting
q	summarizing	different
q	tbl	finding
q	tel	the
q	the	evidence
q	u	n
q	we	n
q	white	respondents
q	whitman	hitler
q	wilson	and
q	wilson	broken
q	wilson	crime
q	wilson	edward
q	wilson	just
q	wilson	published
q	wilson	richard
q	wilson	s
q	wilson	varieties
q	wilson	what
q	xm	eubn
q	xq	txvr
q	yd	zurc
q	yj	lhg
q	zf	f
q	zg	describing
qcmr	n	see
qdd	presenting	views
qe	andrea	peterson
qeaf	for	a
qgm	n	ian
qh	discussing	use
qh	l	describing
qhwra	created	a
qlik	issue	brief
qln	svq	reporting
qmx	jw	c
qpgqq	m	the
qpp	xl	n
qq	h	lemuel
qq	n	current
qs	x	sm
qsp	will	not
qss	vxyp	and
qtf	m	ul
qua	non	of
qua	urban	policing
quaf	exploring	the
quaintance	is	a
qualifications	which	invidiously
qualified	applicants	are
qualified	as	white
qualified	ciso	to
qualified	labor	pool
qualified	researchers	with
qualified	than	its
qualify	for	a
qualify	the	term
qualify	to	receive
qualitative	as	acting
qualitative	change	in
qualitative	component	of
qualitative	criminology	study
qualitative	data	a
qualitative	decision	making
qualitative	decision	processes
qualitative	examination	of
qualitative	loss	of
qualitative	methods	for
qualitative	moral	judgments
qualitative	research	into
qualitative	research	method
qualitative	soc	this
qualitative	studies	demonstrate
qualitative	study	of
qualitative	to	a
qualitatively	different	than
qualitatively	for	example
qualitatively	more	independent
qualitatively	speaking	more
qualitatively	transparent	for
qualities	n	see
qualities	of	algorithmic
quality	act	authorizes
quality	act	does
quality	and	data
quality	and	health
quality	and	humidity
quality	and	integrity
quality	and	methodology
quality	and	representativeness
quality	as	a
quality	bulletin	for
quality	can	suffer
quality	data	integrity
quality	housing	and
quality	interpersonal	interactions
quality	issues	currently
quality	job	proximity
quality	leadership	could
quality	management	process
quality	n	moreover
quality	n	office
quality	n	similarly
quality	new	capacities
quality	non	availability
quality	not	the
quality	objectivity	utility
quality	of	a
quality	of	any
quality	of	good
quality	of	government
quality	of	housing
quality	of	life
quality	of	policing
quality	of	service
quality	of	the
quality	of	work
quality	policing	than
quality	public	safety
quality	samples	in
quality	samples	thereby
quality	should	be
quality	standards	for
quality	the	frontiers
quality	through	subsidy
quality	to	infectious
quality	vectors	of
quant	crim	n
quantifiability	data	can
quantifiable	and	measurable
quantifiable	evidence	for
quantifiable	goals	around
quantifiable	outcomes	graduation
quantifiable	such	as
quantification	as	they
quantification	but	an
quantification	of	agencies
quantification	of	both
quantification	permissible	error
quantifications	of	error
quantified	numbers	can
quantify	but	are
quantify	in	practice
quantify	n	see
quantify	the	amount
quantifying	non	compliance
quantifying	the	influence
quantitative	applications	in
quantitative	assessment	of
quantitative	coding	of
quantitative	criminologists	over
quantitative	decision	making
quantitative	estimates	of
quantitative	measures	of
quantitative	measures	rapidly
quantitative	methodology	similarly
quantitative	or	otherwise
quantitative	social	science
quantitative	study	of
quantitative	techniques	by
quantitative	variable	its
quantitatively	studying	the
quantities	of	data
quantum	and	new
quantum	computing	may
quantum	of	reasonable
quantum	of	suspicion
quantum	of	violence
quantum	speed	limit
quarters	in	addition
quarters	of	the
quarters	of	which
quartz	dec	http
quartz	excavating	the
quasi	experiment	conducted
quasi	experimental	evaluation
quasi	militaristic	culture
quasi	military	style
quattlebaum	jed	shugerman
queen	policing	and
queer	law	and
quentin	hardy	wealth
query	data	nature
query	regarding	this
query	the	databases
query	with	respect
quest	for	common
quest	for	privacy
quest	for	reform
quest	to	empirically
question	a	simple
question	about	our
question	about	the
question	analytical	assumptions
question	and	consistent
question	and	frisk
question	and	treat
question	and	went
question	arises	stimulates
question	by	considering
question	concluded	that
question	describing	the
question	fackrell	also
question	fairness	dall
question	fairness	ece
question	for	such
question	frisk	n
question	frisk	practices
question	grounds	n
question	has	been
question	here	is
question	holocaust	genocide
question	however	it
question	in	even
question	involved	a
question	is	a
question	is	how
question	is	whether
question	its	assessments
question	longstanding	practices
question	n	but
question	of	cyberdelegation
question	of	dangerousness
question	of	how
question	of	preemption
question	of	race
question	of	reasonableness
question	of	scale
question	of	the
question	of	what
question	of	whether
question	presented	by
question	raised	by
question	required	employers
question	requiring	verifiable
question	select	applicants
question	specifically	would
question	the	adequacy
question	the	assumptions
question	the	legality
question	the	morality
question	then	becomes
question	then	would
question	this	article
question	thus	is
question	to	the
question	to	which
question	was	not
question	was	the
question	we	do
question	went	to
question	whether	a
question	whether	broken
question	whether	ex
question	whether	it
question	whether	police
questionable	assumption	that
questionable	circumstances	n
questionable	due	to
questionable	n	the
questionable	walking	ordinances
questionably	representative	interest
questioned	him	about
questioned	the	substance
questioned	them	about
questioned	without	having
questioning	and	evaluation
questioning	certain	aspects
questioning	is	often
questioning	more	profound
questionnaire	for	non
questionnaire	int	l
questions	a	why
questions	about	particular
questions	about	quantification
questions	about	the
questions	about	what
questions	about	whether
questions	among	which
questions	and	trade
questions	can	be
questions	challenged	by
questions	criminology	pub
questions	for	big
questions	for	visa
questions	her	mother
questions	here	rather
questions	html	https
questions	i	focus
questions	include	the
questions	including	identity
questions	int	l
questions	later	id
questions	many	of
questions	n	c
questions	n	id
questions	of	accountability
questions	of	commission
questions	of	constitutional
questions	of	crime
questions	of	econometric
questions	of	government
questions	of	justice
questions	of	organizational
questions	of	statutory
questions	of	their
questions	of	what
questions	or	complaints
questions	page	to
questions	presented	in
questions	presumed	to
questions	raised	by
questions	raised	for
questions	reporting	that
questions	stemming	from
questions	stops	arrests
questions	story	html
questions	strategies	for
questions	such	as
questions	to	be
questions	u	s
questions	under	prevailing
questions	we	conclude
questions	we	have
questions	were	not
questions	when	that
questions	would	arise
queue	moves	slowly
queue	that	just
quick	evolution	from
quick	i	never
quick	it	was
quicker	emergency	responses
quicker	to	use
quickly	and	accurately
quickly	and	easily
quickly	and	summarily
quickly	and	the
quickly	because	the
quickly	co	opted
quickly	detect	fraud
quickly	fixed	by
quickly	in	those
quickly	lemuel	believes
quickly	leveraged	mobile
quickly	pilloried	and
quickly	this	seems
quickly	when	you
quiescent	dissenters	from
quiescent	implementation	of
quiet	and	quiescent
quiet	voice	florida
quietly	and	covertly
quillian	devah	pager
quillian	new	approaches
quillian	segregation	and
quinn	s	ct
quint	thuman	funding
quintessential	street	level
quip	about	the
quit	before	his
quit	over	facebook
quite	a	lot
quite	another	figure
quite	apart	from
quite	aware	of
quite	comfortably	within
quite	dedicated	unionists
quite	different	approaches
quite	different	from
quite	difficult	for
quite	difficult	to
quite	dramatically	and
quite	familiar	with
quite	far	enough
quite	limited	way
quite	literally	it
quite	loyal	to
quite	manageable	and
quite	negatively	to
quite	polite	united
quite	specific	provisions
quite	strongly	to
quite	stunned	the
quite	the	same
quite	unlikely	to
quixotic	id	at
quixotic	sparrow	supra
quo	acceptable	or
quo	finally	neither
quo	j	afford
quo	of	course
quo	that	all
quota	n	years
quota	policy	and
quota	system	n
quotas	cronyism	in
quotas	html	describing
quotas	in	new
quotas	it	is
quotas	n	bazemore
quotas	n	y
quotas	ranged	from
quotas	reported	that
quotas	to	fill
quotas	translated	in
quotas	were	a
quotas	where	some
quotas	which	read
quotas	which	union
quotation	from	the
quotation	marks	omitted
quotations	attributed	to
quote	was	recorded
quoted	as	saying
quotes	reveal	how
quoting	a	new
quoting	a	student
quoting	akins	v
quoting	an	author
quoting	birmingham	police
quoting	brigham	city
quoting	brown	supra
quoting	burlington	truck
quoting	chevron	u
quoting	dep	t
quoting	fire	fighters
quoting	fisher	v
quoting	griggs	v
quoting	hayden	v
quoting	int	l
quoting	inter	alia
quoting	john	r
quoting	juris	feuille
quoting	morrissey	v
quoting	palmore	v
quoting	pba	president
quoting	pillai	v
quoting	professor	zimring
quoting	pub	citizen
quoting	regents	of
quoting	shands	v
quoting	shaw	v
quoting	sunshine	anthracite
quoting	terry	u
quoting	the	highest
quoting	then	crime
quoting	tom	nolan
quoting	u	s
quoting	united	states
quoting	whalen	u
quoting	whalen	v
quoting	william	a
quwm	n	elizabeth
qv	d	ms
qw	n	john
qw	ry	u
qx	s	describing
qz	ad	zeynep
qz	com	the
qz	xby	in
r	a	id
r	a	lenhardt
r	a	n
r	acial	phenomena
r	an	alternative
r	andres	jauregui
r	arabic	speaker
r	at	the
r	b	dept
r	b	see
r	bagenstos	disparate
r	bagenstos	the
r	baker	l
r	barring	programs
r	browning	anti
r	c	l
r	c	qq
r	cd	defining
r	cfd	mark
r	clear	the
r	collective	memory
r	commons	labor
r	d	investments
r	d	n
r	d	s
r	daniel	holtzclaw
r	desai	constitutional
r	e	jects
r	egulatory	excellence
r	egulatory	impact
r	ellis	the
r	epp	et
r	epp	steven
r	erskine	et
r	f	n
r	farrell	still
r	frandsen	the
r	g	lx
r	gr	n
r	grodin	public
r	gross	debra
r	gross	katherine
r	haberfield	ed
r	harris	eds
r	help	america
r	hirsch	making
r	holloway	et
r	html	https
r	https	perma
r	i	gen
r	i	n
r	ide	html
r	implementing	regulations
r	john	hansman
r	johnson	a
r	jv	n
r	k	noting
r	kl	f
r	kling	jeffrey
r	kling	moving
r	l	q
r	l	rev
r	levine	the
r	logan	et
r	lvf	explaining
r	million	new
r	murrow	professor
r	n	c
r	n	hw
r	n	id
r	n	rachel
r	n	ru
r	n	ztuh
r	of	gen
r	of	mass
r	officer	accused
r	palmore	note
r	part	n
r	pearlman	erick
r	piquero	et
r	polk	wagner
r	pt	n
r	pts	hereinafter
r	pts	n
r	q	zg
r	r	jv
r	r	n
r	r	so
r	reidenberg	et
r	richard	banks
r	rodriguez	by
r	rodriguez	from
r	rodriguez	was
r	rosenblum	everify
r	rs	s
r	rs	v
r	rtme	last
r	s	s
r	shri	rajendra
r	so	la
r	statistik	http
r	stone	et
r	sunstein	nondelegation
r	sunstein	nudge
r	sunstein	public
r	th	gen
r	tyler	allen
r	tyler	aziz
r	tyler	cheryl
r	tyler	diversity
r	tyler	et
r	tyler	jacob
r	tyler	jeffrey
r	tyler	jonathan
r	tyler	justice
r	tyler	justin
r	tyler	legal
r	tyler	multiculturalism
r	tyler	philip
r	tyler	policing
r	tyler	procedural
r	tyler	the
r	tyler	trust
r	tyler	what
r	tyler	why
r	tyler	yuen
r	u	s
r	w	brooks
r	wagner	paul
r	withholding	food
r	wxq	ilqlq
ra	ce	robinson
rabid	knee	jerk
rabin	charles	kinsey
race	a	disparate
race	a	screening
race	ahead	in
race	although	it
race	and	any
race	and	citizenship
race	and	class
race	and	color
race	and	crime
race	and	criminal
race	and	criminality
race	and	disorder
race	and	ethnicity
race	and	gender
race	and	geography
race	and	housing
race	and	inequality
race	and	mental
race	and	officer
race	and	other
race	and	place
race	and	policing
race	and	segregation
race	and	selective
race	and	socioeconomic
race	and	the
race	and	to
race	and	trust
race	ann	swidler
race	are	p
race	as	a
race	as	an
race	as	predictors
race	audit	that
race	audits	hastings
race	audits	see
race	bagenstos	supra
race	based	arguments
race	based	classifications
race	based	conflict
race	based	criteria
race	based	distinctions
race	based	policing
race	based	posttraumatic
race	based	selective
race	based	suspect
race	based	trauma
race	based	types
race	based	voting
race	both	they
race	but	see
race	capital	punishment
race	carry	a
race	class	and
race	class	identity
race	classification	expert
race	color	and
race	color	ethnicity
race	color	national
race	color	or
race	color	religion
race	conditional	on
race	conscious	but
race	conscious	civil
race	conscious	discriminatory
race	conscious	law
race	conscious	measures
race	conscious	synonymously
race	consciousness	n
race	crime	and
race	crime	punishment
race	data	proxies
race	dhammika	dharmapala
race	did	factor
race	discrimination	are
race	discrimination	cases
race	discrimination	that
race	drugs	and
race	during	the
race	effect	must
race	either	advantageous
race	equal	protection
race	equality	cases
race	ethnicity	and
race	ethnicity	or
race	ethnicity	pol
race	except	that
race	gap	in
race	gave	effect
race	gender	and
race	gender	or
race	gender	religion
race	has	always
race	has	been
race	has	caused
race	have	no
race	i	began
race	in	america
race	in	an
race	in	cemeteries
race	in	criminal
race	in	effect
race	in	his
race	in	policing
race	in	post
race	in	race
race	in	the
race	in	these
race	in	this
race	in	which
race	instead	of
race	is	procedural
race	is	so
race	is	the
race	is	treated
race	issue	emphasizes
race	issues	is
race	it	matters
race	it	s
race	l	n
race	law	and
race	law	n
race	lessons	from
race	lifestyle	social
race	makes	a
race	mass	incarceration
race	matter	am
race	may	be
race	might	be
race	might	figure
race	must	be
race	n	big
race	n	more
race	n	new
race	n	nonetheless
race	n	nonracial
race	n	other
race	n	see
race	n	u
race	n	y
race	n	yet
race	national	origin
race	neutral	and
race	neutral	as
race	neutral	criteria
race	neutral	database
race	neutral	grounds
race	neutral	is
race	neutral	or
race	neutral	tools
race	neutral	vision
race	news	observer
race	next	jim
race	no	prisoners
race	nonetheless	involved
race	nuisance	the
race	of	a
race	of	an
race	of	that
race	of	the
race	of	their
race	often	required
race	on	arrest
race	on	officers
race	on	the
race	or	again
race	or	class
race	or	ethnic
race	or	ethnicity
race	or	even
race	or	gender
race	or	her
race	or	other
race	or	perceived
race	or	religion
race	or	social
race	or	some
race	orthodoxy	in
race	policing	and
race	policing	race
race	poverty	and
race	propublica	oct
race	rather	than
race	related	information
race	related	patterns
race	relations	and
race	relations	in
race	religion	gender
race	rev	ed
race	so	it
race	southern	lynching
race	talk	and
race	these	mechanisms
race	they	nonetheless
race	to	criminality
race	to	have
race	transportation	and
race	versus	macro
race	were	also
race	were	assigned
race	within	the
racecorrelated	disadvantage	and
races	algorithms	applied
races	as	advantageous
races	cf	eduardo
races	equally	johnson
races	foundations	and
races	in	public
races	n	this
races	on	the
races	the	only
races	to	the
races	was	deemed
races	were	burdened
races	whose	assignment
rachel	a	harmon
rachel	berquist	et
rachel	cook	debrae
rachel	d	godsil
rachel	harmon	calls
rachel	harmon	limited
rachel	harmon	why
racial	adjudication	byu
racial	america	holloway
racial	america	see
racial	america	the
racial	analysis	was
racial	and	ethnic
racial	and	religious
racial	and	sexual
racial	and	social
racial	and	socioeconomic
racial	animus	but
racial	animus	cannot
racial	animus	n
racial	animus	or
racial	animus	per
racial	animus	sherry
racial	arbitrariness	n
racial	aspect	is
racial	asymmetry	afflicts
racial	asymmetry	n
racial	balkanization	n
racial	beliefs	to
racial	bias	and
racial	bias	had
racial	bias	has
racial	bias	in
racial	bias	j
racial	bias	see
racial	bias	too
racial	biases	and
racial	biases	in
racial	biases	the
racial	body	and
racial	categories	african
racial	character	of
racial	characteristics	are
racial	classification	at
racial	classification	by
racial	classification	consequently
racial	classification	equal
racial	classification	if
racial	classification	in
racial	classification	increasingly
racial	classification	n
racial	classification	nor
racial	classification	racial
racial	classification	rich
racial	classification	see
racial	classification	standing
racial	classification	subject
racial	classification	system
racial	classification	this
racial	classification	to
racial	classification	was
racial	classifications	and
racial	classifications	david
racial	classifications	evinced
racial	classifications	except
racial	classifications	imposed
racial	classifications	on
racial	classifications	receive
racial	classifications	trigger
racial	classifications	violates
racial	classifications	will
racial	cohort	the
racial	cohorts	and
racial	composition	of
racial	composition	often
racial	composition	with
racial	control	n
racial	control	particularly
racial	control	the
racial	creed	of
racial	criterion	is
racial	critiques	of
racial	decisionmaking	is
racial	definitions	and
racial	demographics	of
racial	demographics	or
racial	descriptions	to
racial	determination	in
racial	differences	in
racial	differences	law
racial	differences	n
racial	differences	on
racial	differentials	in
racial	disadvantage	while
racial	discrimination	and
racial	discrimination	as
racial	discrimination	for
racial	discrimination	in
racial	discrimination	n
racial	discrimination	see
racial	discrimination	the
racial	discrimination	under
racial	discrimination	was
racial	disparate	impact
racial	disparities	are
racial	disparities	arise
racial	disparities	at
racial	disparities	can
racial	disparities	harming
racial	disparities	in
racial	disparities	may
racial	disparities	n
racial	disparities	salient
racial	disparities	this
racial	disparity	in
racial	disparity	is
racial	disparity	n
racial	disparity	unequal
racial	disproportionality	in
racial	distribution	of
racial	distrust	of
racial	divergence	in
racial	diversity	has
racial	diversity	within
racial	divides	between
racial	divides	n
racial	division	in
racial	effect	is
racial	equality	doctrine
racial	equality	pauli
racial	equity	ferguson
racial	ethnic	and
racial	ethnic	groups
racial	ethnic	minorities
racial	etiquette	and
racial	formalism	in
racial	formation	in
racial	formation	inequality
racial	from	nonracial
racial	gap	in
racial	geography	of
racial	grounds	n
racial	grounds	perhaps
racial	group	alone
racial	group	formation
racial	group	in
racial	groups	are
racial	groups	can
racial	groups	it
racial	groups	n
racial	groups	second
racial	groups	who
racial	harassment	and
racial	harassment	n
racial	hierarchies	n
racial	hierarchy	evolve
racial	hierarchy	first
racial	hierarchy	n
racial	history	must
racial	hostility	and
racial	hostility	n
racial	identity	electoral
racial	identity	in
racial	identity	monitoring
racial	identity	n
racial	identity	of
racial	identity	to
racial	imagery	not
racial	impact	a
racial	impact	can
racial	impact	might
racial	impact	of
racial	impacts	as
racial	impacts	might
racial	impacts	of
racial	impacts	the
racial	inequalities	n
racial	inequality	and
racial	inequality	certainly
racial	inequality	in
racial	inequality	or
racial	inequality	scholars
racial	inequality	through
racial	inequality	today
racial	inequities	in
racial	inequity	and
racial	inequity	cf
racial	inferiority	and
racial	injustice	are
racial	innocence	the
racial	instinct	tucker
racial	integration	accord
racial	integration	this
racial	integrity	act
racial	integrity	ch
racial	integrity	in
racial	integrity	n
racial	isolation	and
racial	justice	advocates
racial	justice	colonizing
racial	justice	mark
racial	lines	and
racial	makeup	closer
racial	makeup	of
racial	migration	and
racial	minorities	criminality
racial	minorities	engaged
racial	minorities	his
racial	minorities	may
racial	minorities	members
racial	minorities	that
racial	minorities	the
racial	minorities	to
racial	minorities	whose
racial	minority	status
racial	narrative	to
racial	neighborhood	inequality
racial	or	ethnic
racial	order	soc
racial	outcomes	of
racial	outcomes	that
racial	pattern	significantly
racial	prejudice	and
racial	prejudice	in
racial	prejudice	without
racial	profile	n
racial	profiling	and
racial	profiling	as
racial	profiling	cbs
racial	profiling	debate
racial	profiling	econ
racial	profiling	html
racial	profiling	is
racial	profiling	j
racial	profiling	just
racial	profiling	law
racial	profiling	n
racial	profiling	nbc
racial	profiling	not
racial	profiling	occurs
racial	profiling	on
racial	profiling	or
racial	profiling	phil
racial	profiling	research
racial	profiling	to
racial	profiling	under
racial	proxies	resurgent
racial	purity	law
racial	quotas	where
racial	racism	racial
racial	reasoning	inadvertently
racial	reconciliation	truth
racial	resentment	and
racial	resentment	n
racial	residential	segregation
racial	restriction	which
racial	restrictions	were
racial	screening	would
racial	segmentation	and
racial	segregation	after
racial	segregation	and
racial	segregation	at
racial	segregation	blacks
racial	segregation	endures
racial	segregation	fordham
racial	segregation	its
racial	segregation	n
racial	segregation	poverty
racial	segregation	see
racial	segregation	should
racial	segregation	stated
racial	segregation	that
racial	separation	on
racial	spillover	effects
racial	status	with
racial	stereotypes	am
racial	stereotypes	emasculating
racial	stereotypes	that
racial	stigma	n
racial	strategy	and
racial	stratification	and
racial	stratification	footnotes
racial	stratification	for
racial	stratification	in
racial	stratification	indeed
racial	stratification	into
racial	stratification	that
racial	stratification	this
racial	stratifications	that
racial	structure	of
racial	tensions	of
racial	thing	because
racial	thumb	on
racial	treatment	n
racial	treatment	of
racial	trope	about
racial	violence	ohio
racialized	and	class
racialized	concentrated	poverty
racialized	concentration	of
racialized	construction	of
racialized	criminology	that
racialized	ideas	about
racialized	policing	has
racialized	poverty	although
racialized	poverty	disparate
racialized	poverty	n
racialized	poverty	or
racialized	poverty	turn
racialized	presumptions	that
racialized	social	control
racializing	disability	disabling
racially	and	economically
racially	and	socioeconomically
racially	biased	policing
racially	biased	software
racially	biased	targeting
racially	compromised	criminal
racially	discriminatory	purpose
racially	discriminatory	samuel
racially	disparate	allocation
racially	disparate	aspect
racially	disparate	effect
racially	disparate	effects
racially	disparate	impact
racially	disparate	impacts
racially	disparate	outcomes
racially	disparate	policing
racially	disparate	street
racially	disproportionate	impact
racially	diverse	cities
racially	diverse	crack
racially	diverse	ones
racially	exclusionary	residential
racially	fragmented	city
racially	heterogeneous	central
racially	imbalanced	effects
racially	marginalized	communities
racially	motivated	and
racially	or	ethnically
racially	profiled	as
racially	regressive	even
racially	unbiased	data
racially	unbiased	predictions
racing	childhood	examining
racism	and	by
racism	and	discrimination
racism	and	fear
racism	and	gender
racism	and	injustice
racism	and	the
racism	and	violence
racism	and	white
racism	as	a
racism	as	eduardo
racism	discrimination	and
racism	historical	footnotes
racism	in	post
racism	in	racism
racism	in	the
racism	inhumanity	and
racism	institutional	processes
racism	is	by
racism	is	highly
racism	is	wrong
racism	of	local
racism	or	poverty
racism	out	it
racism	racial	stratification
racism	rather	than
racism	s	psychological
racism	then	part
racism	toward	a
racism	toward	people
racism	without	racists
racisms	psychological	toll
racist	algorithm	mich
racist	and	homophobic
racist	and	wilson
racist	attitudes	institutions
racist	big	city
racist	courts	n
racist	etiquette	see
racist	https	perma
racist	ideology	and
racist	language	in
racist	n	people
racist	our	analysis
racist	policing	bounds
racist	rants	demonstrated
racist	robots	how
racist	text	messages
racist	texts	san
racist	texts	sent
racist	verge	feb
racists	color	blind
racists	n	while
rack	space	and
radar	here	what
radar	it	is
radar	this	week
radical	a	change
radical	change	is
radical	implications	of
radical	objectivity	of
radicalized	inspired	by
radically	change	those
radically	different	in
radically	transformed	version
radically	under	inclusive
radicals	alike	almost
radio	archives	episode
radio	dispatch	by
radio	mar	http
radio	pri	nov
radio	project	v
radio	relay	league
radio	revolutionised	policing
radio	station	audiences
radio	station	combination
radio	station	markets
radio	stations	within
radio	waves	phone
radio	wunc	http
radioactive	nature	of
radioactive	wastes	would
radley	balko	an
radley	balko	rise
raed	mansour	how
rafael	gely	protective
rafael	ramos	see
raffle	gun	in
raffling	off	a
raffling	off	m
rages	over	policing
raghu	raman	former
raghuraman	ex	ceo
rahman	section	opinion
rahn	as	this
rahr	stephen	k
raids	as	well
raids	such	as
raids	whole	communities
rail	metro	subway
rail	station	and
rail	station	that
