	of
spotty	initially
spring	dukes
spring	the
springer	beck
springer	finegold
springer	groff
springer	klockars
springer	langworthy
springer	lyons
springer	weisburd
sproule	jones
spurious	the
squad	cars
square	block
squares	of
st	louis
st	paul
st	petersburg
stability	and
stability	as
stability	of
stabilize	officers
stable	assignments
stable	beat
stack	of
staff	falcone
staff	of
staff	ostrom
staff	than
staff	writer
staffed	by
staffing	and
staffing	due
staffing	growth
staffing	levels
stages	and
stages	of
stages	predictive
stake	their
stakeholders	and
stakeholders	of
stakeholders	than
stakeholders	the
stakeholders	while
stakeholders	who
stakes	and
stakes	per
standard	among
standard	approach
standard	approaches
standard	deviation
standard	in
standard	indicator
standard	model
standard	patrol
standard	policing
standard	preventive
standard	strategy
standard	technology
standardizing	the
standards	although
standards	assuming
standards	e
standards	has
standards	of
standards	one
standards	personally
standards	regarding
standards	skogan
standards	they
standing	feature
stands	to
stanford	ca
stanford	university
star	among
star	tribune
starkly	illustrates
start	in
start	leveraging
start	of
started	budgetary
started	classes
started	codefor
started	for
started	in
started	noodling
started	releasing
started	testing
started	they
starting	in
starts	his
starts	that
state	agencies
state	and
state	anytime
state	basis
state	by
state	has
state	invoked
state	mandates
state	of
state	pattern
state	university
state	with
stated	another
stated	purpose
stated	standards
statements	creation
states	a
states	adds
states	and
states	as
states	b
states	bayley
states	but
states	either
states	f
states	found
states	in
states	is
states	national
states	of
states	police
states	policing
states	represents
states	that
states	were
states	will
states	with
statewide	were
station	already
station	as
station	byline
station	in
station	with
stationed	in
stations	and
stations	in
stations	performing
statistical	learning
statistical	model
statistically	insignificant
statistically	significant
statistics	estimated
statistics	hinkle
statistics	known
statistics	law
statistics	lemas
statistics	neighborhood
statistics	p
statistics	really
statistics	reaves
statistics	reflect
statistics	reisig
statistics	there
status	and
status	in
status	is
status	police
status	research
statute	civil
stay	assigned
staying	here
steal	from
steam	and
steering	capacity
steinberg	k
stemmed	the
stenning	a
stenning	modern
step	could
step	in
stephen	baxter
stephen	d
steps	of
steven	a
still	be
still	consumes
still	counted
still	displayed
still	fragile
still	generally
still	has
still	impressive
still	in
still	leave
still	leaving
still	vulnerable
still	well
stimulate	a
stimulate	changes
stimulate	desired
stimulated	blue
stimulated	by
stimulating	innovation
stimulus	to
stir	up
stock	shelves
stocked	up
stocking	pop
stolen	this
stolen	vehicles
stop	before
stop	search
stop	to
stops	and
storage	retrieval
storefront	robberies
storehouse	of
stores	knew
storied	chicago
stories	academic
storm	alerts
storm	to
storm	violent
story	a
story	about
story	businesses
straightforward	argument
strains	of
strategic	alternatives
strategic	and
strategic	information
strategic	means
strategic	nature
strategic	problem
strategic	redistributions
strategies	and
strategies	are
strategies	but
strategies	designed
strategies	especially
strategies	for
strategies	giving
strategies	have
strategies	in
strategies	one
strategies	such
strategies	that
strategies	to
strategies	two
strategies	unpublished
strategy	adds
strategy	and
strategy	has
strategy	looks
strategy	of
strategy	program
strategy	that
strategy	was
strategy	whose
strauchs	and
straus	and
strawberry	pop
street	as
street	blocks
street	cops
street	is
street	knowledge
street	level
street	officers
street	police
streetcorner	politicians
streets	and
strength	international
strength	new
strength	of
strengthen	effectiveness
strengthened	by
strengthening	forensic
strengthening	interagency
strengthening	of
strike	near
strike	next
striking	at
striking	difference
striking	exception
striking	the
strikingly	is
string	of
strings	iowa
strive	to
strong	conclusions
strong	correlations
strong	elements
strong	external
strong	leadership
strong	negative
strong	prospects
strong	public
strong	service
strong	support
stronger	police
stronger	professional
stronger	research
stronger	systems
strongly	inclined
strongly	influenced
struck	by
structural	arrangements
structural	change
structural	changes
structural	control
structural	disadvantage
structural	elements
structural	features
structural	indicators
structural	reforms
structural	studies
structural	trend
structural	variability
structural	variables
structural	variation
structurally	and
structurally	disruptive
structure	a
structure	across
structure	although
structure	among
structure	and
structure	because
structure	by
structure	comes
structure	for
structure	from
structure	had
structure	how
structure	in
structure	innovation
structure	interacts
structure	is
structure	journal
structure	liederbach
structure	mastrofski
structure	may
structure	noted
structure	of
structure	on
structure	plays
structure	relevant
structure	technologies
structure	the
structure	thereby
structure	work
structure	yet
structured	and
structured	as
structures	and
structures	are
structures	at
structures	contribute
structures	culture
structures	cultures
structures	designed
structures	for
structures	forms
structures	influence
structures	inside
structures	is
structures	it
structures	many
structures	not
structures	of
structures	on
structures	processes
structures	rests
structures	see
structures	that
structures	to
structures	work
struggle	to
struggling	with
stucky	p
stucky	thomas
students	in
students	of
students	story
students	unpack
studied	in
studied	is
studied	since
studied	two
studies	a
studies	afford
studies	also
studies	appears
studies	are
studies	assessing
studies	bradley
studies	can
studies	concluded
studies	covering
studies	discrediting
studies	document
studies	drawing
studies	employing
studies	exist
studies	failing
studies	finds
studies	focus
studies	have
studies	highlight
studies	in
studies	indicate
studies	larson
studies	making
studies	most
studies	of
studies	often
studies	q
studies	suggested
studies	that
studies	the
studies	to
studies	wood
studies	yield
study	albeit
study	american
study	but
study	comparatively
study	even
study	examines
study	found
study	here
study	in
study	international
study	looked
study	no
study	of
study	phase
study	police
study	the
study	tracked
study	used
study	which
studying	crime
studying	departments
studying	rural
style	departments
style	of
styles	and
styles	are
styles	for
styles	of
styles	on
styles	reiss
styles	that
subculture	has
subcultures	in
subcultures	within
subdivides	its
subject	of
subject	their
subject	to
subjected	to
subjects	police
submitted	eight
submitted	in
subnational	decentralized
subordinate	officers
subordinates	more
subordinates	often
subscribe	to
subsequent	increase
subsistence	not
substantial	and
substantial	counterterrorism
substantial	investments
substantial	involvement
substantial	number
substantial	progress
substantial	resources
substantial	targeted
substantial	variation
substantially	a
substantially	from
substantially	in
substantially	less
substantially	modified
substantive	effects
substation	since
subsume	the
subtle	but
subtlety	and
suburbs	ringing
succeed	in
succeed	of
success	but
success	community
success	finally
success	focus
success	friend
success	here
success	in
success	is
success	moore
success	of
success	the
success	we
success	will
success	with
successes	police
successful	and
successful	by
successful	in
successful	integration
successful	organizational
successful	these
successfully	american
successfully	implement
successfully	steal
successor	the
such	a
such	actuarial
such	an
such	areas
such	as
such	changes
such	comparisons
such	crime
such	inter
such	inventions
such	national
such	pass
such	police
such	predictive
such	proposals
such	research
such	scenes
such	specific
such	structural
such	studies
such	surveillance
such	technology
such	that
such	things
such	threats
such	variation
such	violations
suffered	any
sufficient	evidence
sufficient	incentive
sufficient	sample
sufficient	to
sufficiently	advanced
sufficiently	diverse
suggest	that
suggested	opportunities
suggested	research
suggested	that
suggested	the
suggesting	that
suggestions	about
suggestive	that
suggests	another
suggests	further
suggests	that
suggests	the
suggests	they
suit	but
suited	to
suits	concerning
sullivan	and
sum	competitive
summarize	the
summarized	below
summary	report
summer	lum
summon	the
sunday	metro
sunday	newcombe
sunday	times
sunday	today
superficial	implementation
superhero	not
superheroes	everywhere
superiority	of
supervise	and
supervised	kelling
supervision	and
supervision	in
supervision	of
supervisor	usually
supervisors	accountable
supervisors	also
supervisors	and
supervisors	at
supervisors	engel
supervisors	most
supervisors	personal
supervisors	priorities
supervisors	who
supervisory	and
supervisory	influences
supervisory	styles
supplant	random
supplanted	human
supplanted	the
supplanted	traditional
supplemented	by
supplied	by
supply	trucks
support	an
support	and
support	consolidation
support	diverse
support	especially
support	for
support	hot
support	in
support	instead
support	more
support	of
support	police
support	quantitative
support	staff
support	systems
support	the
support	to
support	washington
supported	by
supported	cross
supported	such
supporting	research
supports	the
suppress	and
suppress	disorder
suppressing	offenses
supreme	court
surely	vary
surely	will
surf	city
surface	in
surfaced	as
surfaced	in
surfaced	that
surprised	and
surprises	things
surprising	is
surprising	that
surroundings	or
surveillance	and
surveillance	as
surveillance	based
surveillance	closed
surveillance	database
surveillance	devices
surveillance	efforts
surveillance	grew
surveillance	implementing
surveillance	of
surveillance	technologies
surveillance	was
survey	every
survey	found
survey	of
survey	waves
survey	weisburd
surveyed	was
surveys	and
surveys	of
surveys	requiring
surveys	used
survival	bayley
survival	presumably
survive	and
susan	hartnett
susan	mcphee
susceptibility	of
susceptibility	to
susceptible	to
suspect	could
suspect	searches
suspect	that
suspects	and
suspects	haggerty
suspects	or
suspicion	of
suspicions	and
suspicious	persons
sustain	a
sustain	and
sustain	change
sustain	momentum
sustain	the
sustained	american
sustained	crisis
sustained	effort
sustained	far
sustained	officers
sustained	only
sustained	over
sustained	violent
sustaining	the
sustains	independent
sutton	a
sutton	and
sutton	l
sutton	uchida
sways	the
sweeping	historical
swing	shift
sworn	employees
sworn	force
sworn	officers
sworn	personnel
sworn	public
sydney	university
symbolic	ones
symbolic	representation
synonymous	with
system	allowing
system	allows
system	although
system	and
system	captain
system	compensating
system	designed
system	embedded
system	even
system	for
system	fragmentation
system	in
system	independent
system	into
system	is
system	israel
system	level
system	may
system	new
system	not
system	now
system	of
system	one
system	operates
system	performance
system	phase
system	police
system	provides
system	sheriffs
system	structure
system	such
system	that
system	to
system	will
system	with
system	would
systematic	effort
systematic	evidence
systematic	field
systematic	observation
systematic	research
systematic	review
systematic	study
systematically	anticipate
systematically	documented
systems	altshuler
systems	are
systems	can
systems	employed
systems	in
systems	is
systems	less
systems	may
systems	modeling
systems	n
systems	of
systems	still
systems	th
systems	that
systems	to
systems	with
systemwide	centralization
t	and
t	delighted
t	every
t	fit
t	foil
t	happen
t	have
t	know
t	known
t	like
t	measure
t	say
t	view
t	what
t	why
t	work
tackle	problems
tactics	and
tactics	are
tactics	but
tactics	roth
tactics	that
tailor	their
tainted	methods
take	a
take	advantage
take	care
take	considerable
take	from
take	hold
take	into
take	more
take	occasion
take	over
take	the
take	what
taken	at
taken	by
taken	for
taken	into
taken	place
taken	seriously
takes	a
takes	how
takes	more
takes	place
takes	prediction
takes	seven
takes	sustained
takes	time
taking	a
taking	command
taking	compstat
taking	many
taking	notes
tale	of
talk	about
talks	after
tally	of
tammy	kochel
tammy	r
tangible	benefits
tangible	in
tape	more
tape	those
tapping	into
target	hardening
target	the
target	turned
target	we
targeted	and
targeted	crime
targeted	for
targeted	patrol
targeted	patrols
targeted	policing
targeted	which
targets	of
tarts	bad
tarts	it
tarts	officials
tarts	story
tarts	to
task	and
task	environment
task	facing
task	forces
task	of
tasks	and
tasks	by
tasks	can
tasks	harder
tasks	measuring
tawnadra	rowell
team	and
team	of
team	out
team	policing
team	studying
teams	and
technical	aspects
technical	benefits
technical	core
technical	environment
technical	objectives
technical	performance
technical	rational
technical	results
technical	skill
technical	sophistication
technical	the
technical	theory
techniques	are
techniques	for
techniques	have
techniques	of
technocratic	sources
technological	advancements
technological	advances
technological	game
technological	innovations
technological	programs
technologies	adapted
technologies	and
technologies	are
technologies	at
technologies	by
technologies	can
technologies	continues
technologies	cost
technologies	could
technologies	designed
technologies	employed
technologies	for
technologies	have
technologies	in
technologies	is
technologies	may
technologies	on
technologies	police
technologies	require
technologies	requiring
technologies	stability
technologies	such
technologies	that
technologies	to
technologies	under
technologies	were
technologies	when
technology	affects
technology	and
technology	available
technology	based
technology	but
technology	companies
technology	consists
technology	developments
technology	e
technology	either
technology	even
technology	groff
technology	has
technology	have
technology	in
technology	is
technology	it
technology	just
technology	may
technology	not
technology	of
technology	on
technology	preventive
technology	revolution
technology	section
technology	skogan
technology	that
technology	the
technology	there
technology	to
technology	we
technology	were
technology	while
technology	will
ted	spiker
tel	aviv
telegraph	reports
telephone	allowing
telephone	and
television	cctv
tell	us
tell	without
telling	one
tells	us
temper	because
temper	orange
temperature	to
tempered	i
temptation	to
temptations	arise
tempting	to
tenacity	of
tend	to
tended	to
tendencies	of
tends	to
tennenbaum	abraham
tennenbaum	the
tens	of
tension	between
tensions	arising
tentative	conclusion
tenure	and
tenure	he
teodoro	manuel
teodoro	they
teodoro	while
term	approach
term	behavioral
term	change
term	effects
term	predicting
term	structural
term	studies
term	success
term	used
term	we
termed	bureaucratization
termed	the
terminals	connected
terms	it
terms	of
terrain	for
terrible	filed
terrill	and
terrill	william
territorial	specialization
territory	cusimano
terror	attacks
terror	on
terror	that
terrorism	and
terrorism	as
terrorism	based
terrorism	disruption
terrorism	edited
terrorism	greene
terrorism	hits
terrorism	however
terrorism	in
terrorism	intelligence
terrorism	is
terrorism	new
terrorism	on
terrorism	problems
terrorism	reached
terrorism	related
terrorism	remains
terrorism	strategies
terrorism	task
terrorism	thacher
terrorism	to
terrorism	trends
terrorism	what
terrorist	attacks
terrorist	based
terrorist	initiated
terrorist	oriented
terrorist	plans
terrorists	and
terrorists	on
test	a
test	careful
test	differences
test	head
test	interesting
test	of
test	propositions
test	run
test	the
test	whether
tested	disorder
testing	and
testing	in
testing	of
testing	such
testing	the
testing	while
tests	and
tests	of
tests	or
tex	who
texas	who
text	police
text	the
th	air
th	ed
thacher	assessments
thacher	david
thacher	even
thacher	greene
thacher	involvement
thacher	mastrofski
thacher	much
than	a
than	about
than	appointed
than	arrest
than	assuming
than	desired
than	ever
than	existed
than	for
than	formal
than	half
than	handing
than	in
than	it
than	joe
than	lethal
than	made
than	million
than	months
than	most
than	officers
than	on
than	organizational
than	other
than	others
than	percent
than	practical
than	predicted
than	predicting
than	private
than	responding
than	rigorous
than	scholars
than	science
than	stimulate
than	that
than	the
than	their
than	theoretical
than	they
than	time
than	times
than	to
than	twice
than	we
than	what
than	when
than	whether
than	with
that	a
that	achieving
that	across
that	actually
that	advocates
that	algorithms
that	also
that	although
that	american
that	americans
that	among
that	an
that	annually
that	appeared
that	appellate
that	are
that	area
that	argues
that	as
that	assesses
that	assigning
that	assist
that	associated
that	at
that	attempts
that	available
that	based
that	began
that	big
that	both
that	breaks
that	bridge
that	by
that	can
that	cannot
that	car
that	certain
that	changes
that	chicago
that	come
that	community
that	companies
that	compares
that	concerns
that	constantly
that	contemporary
that	could
that	create
that	crime
that	crunched
that	culture
that	customers
that	day
that	decision
that	define
that	demonstrate
that	departments
that	derive
that	detail
that	determine
that	developed
that	discredits
that	disseminate
that	distinguish
that	distributes
that	diversity
that	do
that	does
that	don
that	early
that	elevate
that	emerge
that	emerged
that	enable
that	evaluate
that	eventually
that	everyone
that	evidence
that	exert
that	explore
that	express
that	facilitate
that	fail
that	failures
that	federal
that	first
that	five
that	flavors
that	focuses
that	for
that	forecast
that	formalizing
that	found
that	four
that	frequently
that	friday
that	functional
that	generalization
that	gets
that	gives
that	go
that	group
that	guide
that	had
that	half
that	harnessed
that	has
that	have
that	he
that	help
that	highlighted
that	highly
that	his
that	historically
that	how
that	i
that	illuminate
that	illuminated
that	improve
that	in
that	included
that	includes
that	increasing
that	innovation
that	institutional
that	is
that	it
that	its
that	keeps
that	kind
that	knowledge
that	large
that	larger
that	led
that	legitimate
that	lists
that	little
that	looks
that	made
that	makes
that	many
that	may
that	measures
that	meets
that	merely
that	might
that	mohler
that	more
that	most
that	much
that	new
that	newcombe
that	next
that	not
that	occurred
that	of
that	offer
that	officers
that	one
that	operate
that	operated
that	organizations
that	our
that	pattern
that	people
that	percent
that	permit
that	placed
that	police
that	policing
that	preceded
that	predict
that	predictive
that	preserved
that	presumably
that	private
that	prizes
that	produce
that	profound
that	proliferated
that	promote
that	propels
that	provide
that	public
that	reason
that	receive
that	records
that	reduces
that	reform
that	reformers
that	relatively
that	remarkable
that	renders
that	repeat
that	require
that	requires
that	respect
that	responded
that	reward
that	routine
that	s
that	saying
that	science
that	scientific
that	scored
that	seem
that	several
that	shape
that	shifts
that	short
that	should
that	show
that	shows
that	since
that	small
that	some
that	spatially
that	stimulated
that	strategy
that	strong
that	structural
that	structure
that	structures
that	subordinate
that	substantial
that	subsume
that	successful
that	such
that	supports
that	sustained
that	system
that	technological
that	technology
that	tell
that	the
that	there
that	these
that	they
that	this
that	those
that	threatened
that	track
that	transforming
that	truly
that	undermines
that	undesired
that	used
that	uses
that	values
that	variation
that	was
that	wasn
that	way
that	we
that	were
that	what
that	when
that	where
that	will
that	work
that	workers
that	would
that	yielded
the	ability
the	above
the	absence
the	abstract
the	abuse
the	acceptance
the	accessibility
the	accolades
the	accompanying
the	acre
the	action
the	activities
the	activity
the	actual
the	adoption
the	agencies
the	air
the	algorithm
the	alienation
the	alternative
the	american
the	amount
the	and
the	anecdote
the	annual
the	answer
the	appetite
the	application
the	approximately
the	array
the	arrests
the	artifacts
the	as
the	aspects
the	assembly
the	assurance
the	asymmetry
the	attacks
the	attention
the	attenuation
the	author
the	authors
the	automobile
the	availability
the	available
the	average
the	backbone
the	bad
the	basic
the	basis
the	beginning
the	belief
the	beliefs
the	benefits
the	best
the	better
the	bias
the	big
the	birds
the	blue
the	body
the	boon
the	boss
the	boston
the	bottom
the	boundaries
the	bounds
the	brief
the	bureau
the	bureaucracy
the	bureaucratic
the	buying
the	calls
the	capacity
the	captain
the	career
the	careers
the	carefully
the	case
the	cause
the	causes
the	cctv
the	celebrated
the	census
the	center
the	central
the	certainty
the	challenge
the	challenges
the	change
the	changes
the	changing
the	character
the	characteristically
the	chicago
the	chief
the	circumstances
the	citizen
the	city
the	civil
the	claim
the	classic
the	closer
the	code
the	collaboration
the	collection
the	color
the	coming
the	command
the	commission
the	commissioner
the	commitment
the	committee
the	commodification
the	commonly
the	communication
the	communities
the	community
the	company
the	comparative
the	competing
the	complete
the	complexity
the	compstat
the	computer
the	concentration
the	concept
the	concerns
the	concurrent
the	conflicting
the	confluence
the	consequence
the	consequences
the	considerable
the	consolidation
the	consolidationists
the	constraints
the	constructs
the	content
the	context
the	continuation
the	contours
the	cooperation
the	cops
the	core
the	cost
the	counterterrorism
the	country
the	county
the	course
the	court
the	courts
the	coverage
the	craft
the	creation
the	crest
the	crime
the	criminal
the	crisis
the	criterion
the	critical
the	cultural
the	culture
the	cultures
the	current
the	daily
the	data
the	day
the	days
the	decade
the	decision
the	defendant
the	degree
the	delivery
the	demand
the	demanding
the	demands
the	democratic
the	demographic
the	demography
the	department
the	departments
the	deputy
the	descendents
the	desert
the	designation
the	desirability
the	desire
the	desired
the	determination
the	developing
the	development
the	devices
the	difference
the	different
the	difficulties
the	difficulty
the	diffusion
the	dilemmas
the	dinkytown
the	direct
the	direction
the	discipline
the	disconnect
the	discretion
the	discussion
the	disruption
the	dissemination
the	distinct
the	distinctly
the	distribution
the	division
the	domains
the	dominance
the	dominant
the	drawbacks
the	driving
the	drop
the	due
the	dunn
the	dynamics
the	earliest
the	early
the	ease
the	ecology
the	economy
the	effect
the	effectiveness
the	effects
the	efflorescence
the	eight
the	elaboration
the	elective
the	electric
the	emergence
the	emerging
the	emphasis
the	empirical
the	end
the	endurance
the	enduring
the	entire
the	entrenched
the	environment
the	erosion
the	essay
the	estimate
the	ethical
the	evaluation
the	evaluations
the	evidence
the	evolution
the	evolving
the	example
the	exclusionary
the	execution
the	executive
the	expectations
the	expected
the	experience
the	experiences
the	explanations
the	explanatory
the	explosion
the	explosive
the	extension
the	extent
the	face
the	fact
the	fairness
the	faith
the	fall
the	far
the	fate
the	federal
the	feedback
the	field
the	fifth
the	first
the	fits
the	florida
the	focus
the	following
the	fontana
the	force
the	forces
the	forecast
the	forensics
the	form
the	formal
the	formality
the	former
the	forms
the	fourth
the	fragmentation
the	frequency
the	front
the	frosted
the	functions
the	future
the	gadgets
the	gamut
the	gang
the	gap
the	gaps
the	garage
the	garner
the	general
the	genesis
the	globe
the	goal
the	governance
the	government
the	grand
the	great
the	greater
the	greatest
the	grist
the	ground
the	group
the	growing
the	growth
the	guard
the	hallmark
the	harder
the	hazards
the	head
the	headgear
the	heyday
the	hierarchy
the	high
the	highest
the	highly
the	hiring
the	historical
the	history
the	homeland
the	hope
the	hopes
the	human
the	idea
the	ideal
the	image
the	impact
the	impetus
the	implementation
the	implications
the	importance
the	important
the	impressive
the	in
the	inclination
the	inclinations
the	increase
the	increasing
the	incumbent
the	indeterminate
the	individual
the	industrialized
the	industry
the	inertia
the	influence
the	information
the	initial
the	innovation
the	innovative
the	innovativeness
the	inquiry
the	integration
the	intent
the	interactions
the	interest
the	interests
the	interim
the	internal
the	international
the	internet
the	interrogation
the	intersection
the	introduction
the	investigation
the	involvement
the	ipad
the	iron
the	irony
the	issue
the	it
the	japanese
the	job
the	jurisdiction
the	just
the	kansas
the	keas
the	key
the	kind
the	knowledge
the	kremlin
the	lack
the	largest
the	last
the	late
the	latest
the	latter
the	law
the	leader
the	least
the	legal
the	legendary
the	legislative
the	legitimacy
the	lessons
the	level
the	life
the	likelihood
the	likely
the	limitations
the	limited
the	lion
the	literature
the	local
the	location
the	locations
the	london
the	longer
the	lookout
the	los
the	low
the	magnitude
the	main
the	maintenance
the	major
the	management
the	mandatory
the	many
the	market
the	marketplace
the	mayor
the	meaning
the	means
the	measurement
the	meetings
the	members
the	merger
the	metropolitan
the	mid
the	midst
the	militarization
the	military
the	minds
the	minions
the	minneapolis
the	minutiae
the	misconduct
the	mixed
the	model
the	modest
the	monopolization
the	month
the	more
the	moscow
the	most
the	motivating
the	motivation
the	move
the	movement
the	multiplicity
the	municipal
the	nails
the	nation
the	national
the	nature
the	need
the	needs
the	negative
the	neighborhood
the	neighborhoods
the	neighboring
the	net
the	new
the	newark
the	newspaper
the	next
the	nexus
the	nineteenth
the	notion
the	nov
the	now
the	number
the	numbers
the	object
the	observation
the	obvious
the	occasional
the	occupation
the	occupational
the	occurrence
the	odds
the	offender
the	office
the	officer
the	officers
the	officials
the	often
the	old
the	older
the	on
the	only
the	operant
the	operations
the	opportunity
the	order
the	ordinary
the	organization
the	organizational
the	orientations
the	other
the	outcome
the	outgoing
the	outlook
the	overall
the	overlap
the	pain
the	pakistani
the	panel
the	parking
the	parrots
the	participants
the	participatory
the	particular
the	particulars
the	past
the	pathologies
the	patrol
the	pattern
the	patterns
the	peet
the	people
the	percent
the	percolation
the	performance
the	peripheral
the	periphery
the	persistence
the	person
the	personal
the	pervasive
the	physical
the	police
the	policies
the	policing
the	policy
the	political
the	politics
the	pool
the	poor
the	pop
the	popular
the	population
the	populations
the	position
the	possibility
the	potency
the	potential
the	potentially
the	power
the	practice
the	practices
the	precinct
the	predictability
the	predicted
the	prediction
the	predictions
the	predictive
the	preferences
the	preponderance
the	presence
the	present
the	preservation
the	pressure
the	pressures
the	primary
the	princes
the	principal
the	principle
the	principles
the	priority
the	private
the	problems
the	process
the	processes
the	product
the	production
the	profession
the	professional
the	professionalization
the	profile
the	profound
the	progeny
the	program
the	progressive
the	project
the	projections
the	proliferation
the	promise
the	promotion
the	proposition
the	provision
the	proxy
the	public
the	purpose
the	purposes
the	qualitative
the	quality
the	quantity
the	question
the	race
the	racial
the	rancho
the	range
the	rank
the	ranks
the	rapid
the	rapidly
the	rare
the	rate
the	rational
the	reaction
the	ready
the	reason
the	received
the	recent
the	recommended
the	recurrence
the	reform
the	reformers
the	region
the	relation
the	relationship
the	relevant
the	reliability
the	remainder
the	remarkable
the	reporting
the	representation
the	requirements
the	research
the	researcher
the	researchers
the	residents
the	resource
the	respondent
the	responder
the	responding
the	response
the	responsiveness
the	rest
the	restive
the	restructuring
the	results
the	retail
the	rhetoric
the	right
the	rising
the	risk
the	risks
the	road
the	robber
the	robbers
the	role
the	roles
the	romance
the	rubric
the	rule
the	russian
the	s
the	safe
the	same
the	sample
the	san
the	santa
the	scene
the	scholarship
the	science
the	scientific
the	scope
the	search
the	second
the	segments
the	selection
the	self
the	sensitivity
the	september
the	sergeant
the	seriousness
the	service
the	set
the	setup
the	severity
the	sheriff
the	shift
the	short
the	signals
the	significant
the	situation
the	situational
the	size
the	skill
the	skills
the	slowest
the	small
the	smaller
the	smorgasbord
the	social
the	society
the	software
the	soonest
the	sort
the	sorts
the	source
the	spatial
the	specialist
the	specific
the	specifics
the	spots
the	st
the	stability
the	standard
the	start
the	state
the	stated
the	storm
the	strains
the	strategy
the	street
the	streets
the	striking
the	strings
the	structure
the	structures
the	studies
the	study
the	style
the	subject
the	success
the	sunday
the	supervision
the	supervisors
the	supervisory
the	support
the	supporting
the	survey
the	surveys
the	susceptibility
the	system
the	targeted
the	task
the	tasks
the	technical
the	techniques
the	technological
the	technology
the	telephone
the	temperature
the	temptation
the	tenacity
the	tension
the	tensions
the	term
the	terrain
the	terrible
the	terrorist
the	th
the	thief
the	things
the	third
the	threat
the	three
the	thursday
the	time
the	top
the	tough
the	traditional
the	traditionally
the	trajectory
the	transformation
the	transmission
the	transmitted
the	transparency
the	trappings
the	tremendous
the	trend
the	triumph
the	turmoil
the	twentieth
the	twenty
the	twin
the	two
the	type
the	typical
the	u
the	ubiquity
the	ucla
the	uk
the	uncertainty
the	underlying
the	unique
the	united
the	university
the	us
the	usa
the	use
the	usefulness
the	uses
the	utility
the	validity
the	value
the	values
the	vanguard
the	variation
the	various
the	vast
the	very
the	vicissitudes
the	view
the	virtue
the	void
the	wake
the	war
the	way
the	ways
the	weapons
the	weather
the	web
the	week
the	weekly
the	weight
the	whole
the	widely
the	widespread
the	wild
the	willingness
the	women
the	work
the	world
the	worlds
the	worst
the	wrong
the	year
the	yoke
theft	unit
theft	will
thefts	and
thefts	based
thefts	have
thefts	in
thefts	so
their	ability
their	assigned
their	authority
their	beck
their	behavior
their	big
their	boundaries
their	capacity
their	career
their	challenges
their	claim
their	colonial
their	commitment
their	communities
their	computer
their	conclusions
their	consequences
their	courts
their	criminal
their	cultural
their	culture
their	daily
their	data
their	department
their	departments
their	determinacy
their	development
their	effectiveness
their	efforts
their	environment
their	environments
their	everyday
their	fair
their	former
their	framework
their	future
their	goals
their	governing
their	highly
their	history
their	image
their	influence
their	interests
their	interventions
their	larger
their	leaders
their	less
their	level
their	limited
their	locales
their	locations
their	meaning
their	members
their	methods
their	mission
their	more
their	moves
their	native
their	neighborhoods
their	numbers
their	officers
their	operational
their	operations
their	organizations
their	ostensible
their	own
their	ownership
their	parents
their	patrol
their	patrols
their	peers
their	people
their	perception
their	personal
their	police
their	policing
their	political
their	positions
their	presence
their	priority
their	procedural
their	professional
their	recommendations
their	representativeness
their	role
their	roll
their	safety
their	scope
their	services
their	shared
their	skill
their	small
their	smaller
their	spare
their	strategic
their	structure
their	success
their	supervisors
their	support
their	susceptibility
their	task
their	time
their	traditional
their	use
their	uses
their	well
their	work
them	although
them	and
them	but
them	during
them	early
them	effective
them	especially
them	familiarity
them	he
them	in
them	is
them	more
them	n
them	new
them	on
them	one
them	originating
them	perhaps
them	rapidly
them	resistance
them	responding
them	so
them	spot
them	story
them	taking
them	the
them	to
them	up
them	what
them	when
them	where
them	willis
them	without
themselves	become
themselves	called
themselves	have
themselves	indeed
themselves	internally
themselves	provide
themselves	that
themselves	to
themselves	with
then	a
then	again
then	by
then	crime
then	it
then	offer
then	on
then	onto
then	rapidly
then	that
then	the
then	there
then	they
then	to
theodore	lewis
theoretical	advances
theoretical	approaches
theoretical	insights
theoretical	perspective
theoretical	propositions
theoretical	speculation
theoretical	utility
theoretically	useful
theories	of
theories	that
theories	useful
theory	and
theory	based
theory	is
theory	new
theory	of
theory	predicts
theory	that
theory	the
theory	which
there	a
there	agreement
there	appeared
there	appears
there	are
there	because
there	could
there	has
there	is
there	may
there	might
there	s
there	said
there	simply
there	that
there	the
there	then
there	was
there	were
there	will
thereby	affording
therefore	reluctant
thermal	imagers
these	activities
these	agencies
these	approaches
these	are
these	aspects
these	associations
these	await
these	case
these	challenges
these	change
these	changes
these	claims
these	command
these	constructs
these	contacts
these	criticisms
these	cultural
these	data
these	days
these	devices
these	earlier
these	effects
these	encounters
these	events
these	features
these	files
these	findings
these	goals
these	hurdles
these	important
these	innovations
these	its
these	lacunae
these	maps
these	meetings
these	methods
these	minidevices
these	nations
these	new
these	norms
these	novel
these	or
these	outcomes
these	outputs
these	personnel
these	places
these	postcolonial
these	preservationist
these	pressures
these	professional
these	recommendations
these	reform
these	reforms
these	researchers
these	revelations
these	selective
these	small
these	standard
these	statistics
these	studies
these	tasks
these	techniques
these	technologies
these	temptations
these	theories
these	things
these	two
these	values
these	withered
theses	they
they	adhere
they	afford
they	also
they	and
they	appear
they	are
they	as
they	became
