	of	documents
shannon	collins	was
shannon	e	reid
shape	evidence	and
shape	external	demands
shape	policy	figure
shape	research	aiming
shape	the	core
shape	the	decisions
shape	the	growth
shape	the	quality
shape	them	to
shape	those	demands
shape	to	what
shaped	by	research
shaped	by	the
shaped	several	national
shaped	their	own
shaping	citizen	perceptions
share	a	lot
share	evidence	on
share	of	san
share	of	san
share	or	sell
share	or	sell
share	or	sell
share	the	same
share	those	bovee
shared	with	most
shared	with	neighbors
shared	with	whom
shared	with	whom
shared	with	whom
shares	challenges	of
shares	challenges	of
sharing	a	common
sharing	locations	with
sharon	winslow	erickson
sharon	winslow	erickson
sharp	drop	in
sharp	drop	in
sharp	what	happened
sharper	focus	on
sharply	diverged	they
sharply	related	hypotheses
shaughn	butts	edmonton
shaw	but	no
shaw	james	w
shawn	d	bushway
she	accepted	that
she	added	overreliance
she	and	others
she	and	rothman
she	argues	that
she	developed	knowledge
she	does	see
she	encouraged	residents
she	had	her
she	has	friends
she	hasn	t
she	is	confident
she	points	to
she	recently	gave
she	s	not
she	s	noticed
she	said	i
she	said	i
she	said	still
she	said	that
she	said	they
she	said	when
she	says	citing
she	says	division
she	says	if
she	says	they
she	told	him
she	understood	it
she	walked	from
she	was	chairman
she	was	not
she	will	also
she	would	act
she	would	not
sheer	volume	of
sheets	compared	to
shelter	while	the
shelves	next	to
shelving	they	open
sheriff	s	department
sheriff	s	department
sheriff	s	department
sheriff	s	department
sheriff	s	department
sheriff	s	department
sheriff	s	department
sheriff	s	department
sherman	a	as
sherman	a	evidence
sherman	a	more
sherman	a	pp
sherman	a	they
sherman	a	weighting
sherman	a	where
sherman	and	berk
sherman	and	harris
sherman	and	langworthy
sherman	and	national
sherman	and	strang
sherman	and	the
sherman	and	weisburd
sherman	and	weisburd
sherman	and	weisburd
sherman	b	a
sherman	b	an
sherman	b	it
sherman	b	sherman
sherman	b	similarly
sherman	bio	lawrence
sherman	by	the
sherman	cosma	and
sherman	cosma	and
sherman	cosma	and
sherman	et	al
sherman	et	al
sherman	et	al
sherman	et	al
sherman	evan	mayo
sherman	every	nation
sherman	g	barnes
sherman	gartin	and
sherman	gartin	and
sherman	gartin	and
sherman	gartin	and
sherman	gartin	and
sherman	is	there
sherman	is	wolfson
sherman	lawrence	w
sherman	lawrence	w
sherman	lawrence	w
sherman	lawrence	w
sherman	lawrence	w
sherman	lawrence	w
sherman	lawrence	w
sherman	lawrence	w
sherman	lawrence	w
sherman	lawrence	w
sherman	lawrence	w
sherman	may	pose
sherman	no	other
sherman	one	survey
sherman	random	assignment
sherman	random	assignment
sherman	selective	apprehension
sherman	sherman	gartin
sherman	tennessee	v
sherman	that	supported
sherman	the	ebp
sherman	transcript	htm
sherman	was	associated
sherman	was	unavailable
sherman	with	majority
sherman	yet	the
shi	tao	imprisoned
shift	and	on
shift	and	on
shift	and	on
shift	and	tracking
shift	as	police
shift	but	for
shift	fig	no
shift	if	the
shift	in	the
shift	in	the
shift	or	watch
shift	or	watch
shift	or	watch
shift	random	patrol
shift	s	crime
shift	s	crime
shift	s	crime
shift	s	officers
shift	s	officers
shift	s	officers
shift	s	predictive
shift	that	some
shift	the	boxes
shift	the	boxes
shift	the	predictive
shift	the	predictive
shift	the	predictive
shift	the	rise
shifted	on	its
shifts	in	which
shifts	responsibility	for
shifts	responsibility	for
shifts	sgvn	staff
shifts	when	officers
shifts	when	officers
shipment	and	the
shock	crime	is
shockingly	high	levels
shoot	one	man
shooters	also	had
shooters	and	their
shooters	generally	don
shooters	generally	don
shooters	who	want
shooters	who	want
shooting	and	are
shooting	and	are
shooting	cases	a
shooting	cases	a
shooting	cases	i
shooting	cases	i
shooting	counts	have
shooting	discretion	an
shooting	his	neighbor
shooting	his	neighbor
shooting	in	that
shooting	in	that
shooting	is	to
shooting	is	to
shooting	occurs	it
shooting	occurs	it
shooting	the	more
shooting	the	more
shooting	this	information
shooting	this	information
shootings	and	three
shootings	are	now
shootings	are	very
shootings	are	very
shootings	for	all
shootings	fyfe	sherman
shootings	in	memphis
shootings	of	unarmed
shootings	peaked	in
shootings	the	ceasefire
shootings	the	ceasefire
shootings	they	also
shootings	they	also
shootings	which	frequently
shootings	which	frequently
shootings	with	victims
shop	for	the
shop	for	the
shop	for	the
shop	if	not
shopkeepers	and	home
shopkeepers	and	home
shopkeepers	and	home
shoplifting	cases	the
shoplifting	crime	is
shoplifting	from	large
shoppers	and	display
shoppers	and	display
shoppers	and	display
shoppers	are	free
shoppers	are	free
shoppers	are	free
shoppers	smartphones	which
shoppers	smartphones	which
shoppers	smartphones	which
shopping	and	browsing
shopping	and	browsing
shopping	and	browsing
shopping	habits	thwart
shopping	increasingly	done
shopping	sites	do
shopping	sites	do
shopping	sites	do
shopping	strips	rapid
shops	do	we
shops	hungry	for
shops	in	dorset
short	conversation	even
short	for	predictive
short	summaries	of
short	term	analysis
short	term	and
short	term	forecasts
shorter	and	longer
shorter	summaries	of
shortly	after	a
shortly	after	a
shot	and	arrested
shot	at	a
shot	in	the
shot	up	from
shot	up	from
shot	youkel	and
shots	but	the
shotspotter	which	triangulates
shotspotter	which	triangulates
should	adopt	simplicity
should	answer	there
should	arguably	have
should	be	able
should	be	based
should	be	based
should	be	done
should	be	done
should	be	done
should	be	out
should	be	out
should	be	relatively
should	be	released
should	be	released
should	be	required
should	be	required
should	be	used
should	be	used
should	celebrate	the
should	conduct	and
should	create	a
should	create	faculties
should	develop	its
should	encompass	percent
should	focus	on
should	generate	and
should	have	a
should	help	reduce
should	ideally	include
should	include	clinical
should	know	by
should	patrol	although
should	pay	attention
should	people	who
should	replace	qualitative
should	require	demonstrated
should	review	or
should	spend	more
should	the	boxes
should	the	boxes
should	the	police
should	training	be
should	understand	the
should	work	proactive
shouldered	by	experienced
shoulders	he	said
show	a	hardening
show	crime	is
show	crime	is
show	is	that
show	lower	levels
show	much	more
show	rentals	come
show	rentals	come
show	rentals	come
show	that	a
show	that	books
show	that	law
show	that	predpol
show	that	random
show	that	the
show	the	county
show	the	first
show	the	first
show	those	conclusions
showed	a	spike
showed	how	criminal
showed	how	criminal
showed	how	police
showed	how	the
showed	how	to
showed	it	did
showed	significant	decreases
showed	slightly	higher
showed	statistically	significant
showed	that	arrest
showed	that	crime
showed	that	limiting
showed	that	police
showed	that	the
showed	the	importance
showed	the	type
showed	very	high
showed	were	highly
showing	how	much
showing	most	kinds
showing	red	boxes
showing	that	random
showing	where	and
shown	the	mapped
shown	to	have
shown	which	method
shows	a	projection
shows	how	different
shows	how	testing
shows	that	in
shows	that	they
shows	three	different
shows	tuesday	may
shows	when	no
shut	off	my
shut	off	my
shut	off	my
sick	signaled	a
side	a	setting
side	behind	and
side	into	google
side	of	a
side	of	big
side	of	big
side	of	human
side	of	the
sides	began	with
sides	of	the
sides	of	the
sides	of	the
sides	of	the
sign	up	a
sign	up	though
sign	up	though
signal	and	the
signal	not	even
signal	trouble	the
signaled	a	flu
signals	that	disclose
signals	that	disclose
signals	that	disclose
signed	on	as
signed	on	as
signed	on	as
signed	warrant	from
signed	warrant	from
significant	among	robbers
significant	but	the
significant	crime	problem
significant	crime	reductions
significant	decreases	in
significant	number	of
significant	number	of
significant	reductions	in
significant	reductions	in
significant	than	it
significantly	less	repeat
significantly	more	domestic
signs	of	joblessness
signs	warning	would
silicon	valley	companies
silicon	valley	companies
silicon	valley	companies
silicon	valley	executives
silicon	valley	executives
silicon	valley	executives
silicon	valley	has
silicon	valley	has
silver	but	by
silver	chap	as
silver	chap	that
silver	nate	the
silver	notes	that
silver	p	observed
silver	p	reports
silver	pp	points
silver	s	own
similar	agencies	or
similar	assertions	crop
similar	but	slightly
similar	cases	or
similar	city	nearby
similar	designs	across
similar	for	the
similar	function	in
similar	institutions	in
similar	ratios	of
similar	results	spelman
similar	situations	kahneman
similar	software	program
similar	technology	to
similar	to	one
similar	to	silver
similarly	a	crime
similarly	if	a
similarly	proposals	in
simple	a	map
simple	a	map
simple	a	map
simple	assault	some
simple	by	modern
simple	enough	language
simple	enough	language
simple	lists	of
simplest	metric	would
simplicity	is	not
simplicity	they	are
simplicity	they	are
simplicity	they	are
simply	a	matter
simply	a	result
simply	a	result
simply	because	of
simply	because	of
simply	diffuse	crime
simply	diffuse	crime
simply	don	t
simply	don	t
simply	feeds	three
simply	feeds	three
simply	feeds	three
simply	map	previous
simply	means	whether
simply	not	possible
simply	not	possible
simply	not	true
simply	not	true
simply	use	a
simultaneously	in	ebp
simultaneously	its	consumers
since	age	either
since	and	have
since	and	how
since	around	both
since	at	least
since	at	least
since	at	least
since	at	least
since	but	this
since	euclid	want
since	goldstein	first
since	he	started
since	he	started
since	it	also
since	it	collects
since	it	was
since	it	was
since	it	was
since	january	yokoyama
since	january	yokoyama
since	june	on
since	nearly	nine
since	neighborhood	watch
since	nothing	has
since	officers	at
since	only	one
since	police	made
since	proactive	policing
since	research	can
since	shootings	peaked
since	stops	have
since	the	advent
since	the	cambridge
since	the	crime
since	the	dna
since	the	dna
since	the	early
since	the	lapd
since	the	lapd
since	the	matter
since	the	number
since	the	only
since	the	only
since	the	population
since	the	program
since	the	program
since	the	radical
since	the	sixteenth
since	the	system
since	the	system
since	the	technical
since	the	theory
since	the	twenty
since	then	but
since	then	no
since	then	technologies
since	this	has
since	twitter	approached
since	twitter	began
since	use	of
since	using	math
since	william	parker
single	address	a
single	bottom	line
single	performance	measure
single	screen	the
single	screen	the
single	straw	man
single	street	while
single	year	two
single	year	two
single	year	two
sir	bernard	hogan
sir	bernard	hogan
site	manager	neyroud
site	provides	an
site	warning	even
sites	do	in
sites	do	in
sites	do	in
sites	like	slamtracker
sites	now	do
sitting	at	conference
sitting	at	less
sitting	ducks	ravenous
situation	awareness	hardware
situation	if	personnel
situation	if	personnel
situational	awareness	in
situational	awareness	in
situational	awareness	tool
situational	awareness	tool
situational	awareness	tool
situational	awareness	tool
situational	prevention	strategies
situations	and	other
situations	can	be
situations	can	be
situations	had	reduced
situations	investigative	solvability
situations	kahneman	the
situations	or	crime
situations	that	policing
six	centuries	later
six	major	candidates
six	major	candidates
six	minutes	per
six	month	period
six	month	period
six	month	period
six	month	test
six	month	test
six	month	test
six	months	it
six	months	of
six	months	to
six	months	to
six	months	use
six	or	seven
six	times	better
six	times	random
six	times	random
six	times	random
sixteenth	century	british
size	estimates	should
size	fits	all
size	into	the
size	not	sample
size	of	a
size	of	a
size	of	the
size	of	the
sizes	braga	papachristos
sizes	by	far
skeptical	that	research
skewed	due	to
skill	in	relating
skilled	enough	can
skilled	practitioners	is
skillful	officers	and
skills	and	creativity
skills	education	and
skills	education	and
skills	it	does
skills	like	computer
skills	needed	to
skills	training	employment
skills	training	employment
skogan	and	frdyl
skogan	and	hartnett
skogan	skogan	and
skogan	wesley	and
skogan	wesley	and
skogan	wesley	disorder
sky	did	not
skyrocket	sherman	a
skyrocketing	costs	for
skyrocketing	costs	for
slain	by	a
slamtracker	an	online
slamtracker	companies	take
slashed	by	and
slazenger	tennis	balls
slept	in	their
slide	from	the
slight	uptick	the
slightly	different	cases
slightly	higher	use
slothower	d	issues
slothower	operation	turning
slow	new	york
slow	reverse	or
slow	thinking	by
slower	responses	or
slowly	across	the
slowly	across	the
slowly	on	the
small	and	each
small	as	half
small	but	consistent
small	but	statistically
small	effect	remains
small	fraction	of
small	illustration	of
small	number	of
small	percentage	of
small	places	in
small	proportion	of
small	proportion	of
small	proportion	of
small	proportion	of
small	samples	of
small	the	group
smaller	cities	of
smaller	events	within
smaller	events	within
smaller	hot	spot
smaller	than	a
smallest	percentage	decline
smart	phones	now
smart	phones	tablets
smart	phones	the
smart	resource	deployment
smarter	about	how
smartphones	double	as
smartphones	double	as
smartphones	double	as
smartphones	or	tablets
smartphones	or	tablets
smartphones	which	automatically
smartphones	which	automatically
smartphones	which	automatically
smashed	last	year
smith	said	euclid
smith	said	euclid
smith	said	euclid
smooth	performance	when
sms	cam	ac
snaith	jsnaith	thekmgroup
snap	judgments	system
snapshot	of	crime
snooping	into	their
snooping	too	meanwhile
snorting	cocaine	in
snowden	purportedly	used
snowden	purportedly	used
snowden	purportedly	used
snowden	revealed	that
snowden	s	disclosure
snowden	s	disclosures
snowden	s	disclosures
snowden	s	disclosures
snowden	s	disclosures
snowden	s	revelations
so	a	case
so	a	case
so	again	christina
so	and	is
so	are	google
so	are	google
so	called	after
so	called	directed
so	dramatic	that
so	dramatic	that
so	dramatic	the
so	emergency	situations
so	emergency	situations
so	expensive	and
so	far	and
so	far	is
so	far	the
so	far	the
so	far	the
so	far	the
so	far	there
so	for	their
so	for	their
so	for	their
so	gps	measures
so	great	it
so	greater	resources
so	greater	resources
so	hard	it
so	he	could
so	he	could
so	he	could
so	how	does
so	in	the
so	in	the
so	influential	or
so	influential	that
so	investigators	and
so	investigators	and
so	is	drawing
so	it	helps
so	many	factors
so	many	officers
so	many	officers
so	many	predictions
so	many	tests
so	may	be
so	may	the
so	mining	all
so	mining	all
so	mining	all
so	much	and
so	much	confidence
so	much	confidence
so	much	confidence
so	much	of
so	much	still
so	much	to
so	much	to
so	much	to
so	officers	are
so	officers	file
so	officers	file
so	on	these
so	one	way
so	open	minded
so	police	departments
so	police	departments
so	police	departments
so	police	in
so	police	unions
so	she	and
so	sophisticated	that
so	sophisticated	that
so	successful	in
so	successful	in
so	successful	in
so	sure	they
so	sure	they
so	sure	they
so	that	deterioration
so	that	police
so	the	reality
so	the	reality
so	there	was
so	they	become
so	they	can
so	they	know
so	they	re
so	this	could
so	useful	while
so	we	need
so	we	need
so	we	re
so	we	re
so	yet	well
social	and	cultural
social	and	geographical
social	and	geographical
social	and	geographical
social	and	political
social	behaviour	drug
social	behaviour	or
social	conditions	rather
social	conditions	the
social	controls	are
social	economic	and
social	factors	educational
social	forces	buerger
social	forces	trojanowicz
social	lens	if
social	lens	if
social	lens	if
social	media	analytics
social	media	habits
social	media	networks
social	media	such
social	media	such
social	media	tools
social	media	tools
social	media	website
social	media	website
social	media	website
social	media	website
social	networking	and
social	networking	and
social	networking	and
social	networks	like
social	order	on
social	problems	foa
social	science	terms
social	sciences	normally
social	sciences	usually
social	sciences	usually
social	scientists	and
social	scientists	at
social	scientists	at
social	scientists	becoming
social	service	offerings
social	services	and
social	services	attract
social	trends	in
social	trends	institutions
social	work	supported
social	workers	or
societies	adopt	new
society	all	rights
society	and	culture
society	berkow	michael
society	for	evidence
society	for	the
society	from	government
society	have	failed
society	now	where
society	of	criminology
society	of	criminology
society	of	criminology
society	of	evidence
society	of	evidence
society	of	evidence
society	of	evidence
society	review	saunders
society	review	wilson
society	series	a
society	strategic	approaches
society	the	most
sociological	review	berk
sociological	review	pease
sociological	review	sackett
sociological	review	sherman
sociology	johnson	shane
software	allows	one
software	and	analytics
software	as	a
software	developed	by
software	in	two
software	instantly	runs
software	is	a
software	is	a
software	isn	t
software	maps	years
software	new	york
software	nguyen	is
software	nguyen	is
software	package	as
software	package	known
software	package	of
software	predicts	areas
software	predpol	which
software	program	that
software	program	that
software	program	that
software	program	that
software	program	to
software	runs	up
software	technology	can
software	that	crunches
software	that	crunches
software	that	forecasts
software	that	helps
software	that	identifies
software	they	began
software	to	assist
software	to	assist
software	was	first
software	which	reads
sold	initially	at
sold	the	tracking
sold	the	tracking
sold	the	tracking
soldier	or	pottery
sole	test	is
solely	at	the
solid	case	against
solid	case	against
solution	could	be
solution	is	the
solution	itself	in
solution	that	produces
solution	that	produces
solution	to	that
solutions	like	an
solutions	send	governments
solvability	factors	could
solvability	factors	eck
solvability	factors	in
solvability	factors	news
solvability	factors	regime
solvability	factors	table
solvability	factors	the
solvability	factors	to
solvability	factors	to
solvability	factors	to
solvability	factors	would
solvability	model	on
solvability	of	each
solvability	regime	d
solvability	such	as
solvable	crimes	for
solve	a	case
solve	a	case
solve	and	of
solve	and	of
solve	burglaries	and
solve	by	predicting
solve	crime	that
solve	crimes	and
solve	crimes	because
solve	crimes	because
solve	crimes	might
solve	crimes	that
solve	gun	crimes
solve	gun	crimes
solve	here	are
solve	here	are
solve	one	crucial
solve	poverty	in
solve	problems	identify
solve	property	crimes
solved	after	a
solved	and	that
solved	and	the
solved	fights	in
solved	or	any
solved	or	avoided
solved	or	avoided
solved	or	not
solved	relied	primarily
solves	nearly	half
solves	nearly	half
solving	a	case
solving	a	case
solving	cases	the
solving	cases	the
solving	crimes	obviously
solving	crimes	obviously
solving	homicides	byline
solving	homicides	byline
solving	hot	spots
solving	the	crime
some	agencies	rapid
some	agencies	with
some	alhambra	residents
some	areas	yet
some	as	in
some	audits	have
some	benefit	but
some	but	still
some	cases	a
some	cases	a
some	city	officials
some	contexts	but
some	crimes	cause
some	critics	evidence
some	days	after
some	degree	this
some	divisions	in
some	don	t
some	emergency	calls
some	emergency	calls
some	english	police
some	eye	openers
some	feared	would
some	form	of
some	have	been
some	hot	spots
some	in	midcareer
some	indirect	evidence
some	instances	it
some	instances	it
some	joined	to
some	lawmakers	on
some	micro	level
some	middle	managers
some	might	say
some	observers	of
some	of	it
some	of	it
some	of	the
some	of	the
some	of	the
some	of	the
some	of	the
some	of	the
some	of	the
some	of	the
some	of	the
some	of	the
some	of	the
some	of	them
some	of	them
some	of	these
some	of	these
some	of	those
some	or	most
some	percent	of
some	percent	of
some	police	agencies
some	police	agencies
some	police	stations
some	regions	it
some	residential	locations
some	residents	gathered
some	retired	after
some	s	era
some	sections	of
some	sell	the
some	sell	the
some	sell	the
some	targets	and
some	that	homeless
some	time	after
some	track	raw
some	transients	but
some	uk	agencies
some	uk	agencies
some	us	agencies
some	us	officers
some	years	after
some	years	despite
someone	in	a
someone	look	for
someone	might	cause
someone	sends	a
someone	sends	a
someone	sends	a
someone	such	forecasting
someone	wanted	to
someone	who	was
something	about	the
something	about	the
something	and	leave
something	babson	s
something	facebook	has
something	few	other
something	new	there
something	out	of
something	similar	for
something	that	is
something	that	is
something	that	scholars
something	unexpected	no
sometimes	a	witness
sometimes	a	witness
sometimes	as	small
sometimes	asked	why
sometimes	asked	why
sometimes	come	out
sometimes	described	as
sometimes	had	an
sometimes	his	algorithm
sometimes	important	leads
sometimes	important	leads
sometimes	information	comes
sometimes	information	comes
sometimes	information	comes
sometimes	information	comes
sometimes	lower	a
sometimes	manipulated	including
sometimes	this	happens
sometimes	use	drugs
sometimes	wonder	why
sometimes	wonder	why
sometimes	years	later
sometimes	years	later
somewhat	later	or
somewhat	lower	accuracy
somewhere	between	completely
somini	sengupta	section
sonia	lassnig	an
sonia	lassnig	and
sonia	lossnig	and
soon	after	a
soon	as	possible
soon	as	possible
soon	as	the
soon	as	they
soon	as	they
soon	make	it
soon	murder	someone
soon	pop	up
soon	swamp	the
soon	the	lapd
soon	the	los
sophisticated	analytics	that
sophisticated	analytics	that
sophisticated	analytics	that
sophisticated	equations	and
sophisticated	equations	and
sophisticated	equations	and
sophisticated	load	date
sophisticated	surveillance	and
sophisticated	surveillance	and
sophisticated	surveillance	and
sophisticated	than	just
sophisticated	that	police
sophisticated	that	police
sort	of	a
sort	of	digital
sort	through	location
sort	through	location
sort	through	location
sounding	more	like
sounds	like	science
sounds	like	science
source	a	community
source	a	community
source	applied	equally
source	of	abuse
source	of	knowledge
source	san	jose
source	san	jose
sources	about	everything
sources	cited	would
sources	data	mining
sources	of	research
sources	of	research
sources	of	threat
sources	such	as
sources	that	we
sources	that	we
southern	california	over
southern	california	to
space	for	the
space	on	the
space	on	the
spare	they	are
spare	they	are
spare	they	are
sparingly	for	very
spark	two	decades
sparked	a	broad
sparked	a	broad
sparked	a	broad
sparked	a	revolutionary
sparrow	are	merely
sparrow	m	governing
spate	of	high
spatial	displacement	and
spatial	patterns	said
spatial	rather	than
spatial	rather	than
spatial	rather	than
spatz	or	dspatz
spatz	reading	eagle
speak	basic	academic
speak	basic	academic
speak	to	suspects
speak	to	the
speak	to	the
speak	to	witnesses
speak	to	witnesses
speak	to	witnesses
speak	to	witnesses
speaker	described	its
speaker	described	laboratory
speaking	of	his
speaking	of	their
speaking	to	local
speaking	to	the
spearheaded	major	projects
special	about	the
special	access	as
special	access	as
special	access	as
special	attention	to
special	attention	to
special	attention	to
special	details	like
special	details	like
special	disadvantage	because
special	intellectual	relationship
special	position	at
specialists	can	do
specialization	for	organizations
specialize	in	any
specialized	units	of
specialsections	bits	pg
specific	address	every
specific	and	proactivity
specific	changes	in
specific	combinations	of
specific	demands	for
specific	deterrent	effects
specific	districts	to
specific	evidence	about
specific	goals	set
specific	improvements	in
specific	individuals	and
specific	initiatives	says
specific	issues	from
specific	objectives	most
specific	officers	to
specific	people	nor
specific	place	nor
specific	police	methods
specific	police	practice
specific	practice	which
specific	predpol	zones
specific	statement	about
specific	time	periods
specific	to	kent
specific	to	the
specific	to	the
specifically	trained	as
specifically	trained	as
specificity	of	police
speculations	informed	by
speech	by	the
speech	john	har
speech	worries	about
speeches	lcj	speech
speeches	supers	versionp
speechwriter	for	vice
speechwriter	s	companion
speed	up	the
speeding	violations	and
speedy	results	roman
spelman	and	brown
spelman	and	eck
spelman	william	and
spelman	william	and
spelman	william	repeat
spelman	yet	almost
spencer	said	at
spend	a	bigger
spend	a	bigger
spend	about	six
spend	at	crime
spend	his	evenings
spend	more	on
spend	more	on
spend	more	than
spend	substantial	funds
spend	time	in
spend	time	in
spend	time	in
spending	can	yield
spending	in	their
spending	percent	of
spends	far	more
spent	at	directed
spent	billions	of
spent	doing	proactive
spent	several	thousand
spent	several	thousand
spent	to	minutes
spielberg	s	minority
spike	in	the
spike	just	as
spikes	and	hospital
spikes	in	queries
spikes	that	might
spillover	diffusion	effects
spiral	of	decay
spits	out	that
spits	out	that
splash	at	ucla
splash	at	ucla
split	their	time
spoilage	of	fruit
spokesman	said	weibo
spokesman	said	weibo
sponsored	scientific	survey
sponsored	scientific	survey
spooky	accuracy	where
spooky	accuracy	where
spooky	accuracy	where
spot	areas	like
spot	can	be
spot	can	be
spot	car	patrol
spot	concentrations	are
spot	data	within
spot	foot	patrol
spot	foot	patrol
spot	has	developed
spot	method	which
spot	patrol	is
spot	patrols	at
spot	places	convicted
spot	places	like
spot	policing	and
spot	policing	braga
spot	policing	will
spot	review	found
spot	sherman	was
spot	spikes	that
spot	street	corners
spot	trouble	before
spots	a	randomized
spots	and	assigned
spots	and	let
spots	and	would
spots	answers	from
spots	at	higher
spots	before	they
spots	by	the
spots	can	be
spots	enforcement	efforts
spots	enforcement	washington
spots	experiment	an
spots	experiments	braga
spots	had	become
spots	has	been
spots	in	its
spots	in	its
spots	in	its
spots	in	marked
spots	in	new
spots	including	almost
spots	is	most
spots	is	to
spots	justice	quarterly
spots	may	wax
spots	of	crime
spots	of	crime
spots	of	crime
spots	of	distrust
spots	of	predatory
spots	on	their
spots	on	their
spots	other	designs
spots	other	experiments
spots	patrol	has
spots	patrol	is
spots	patrol	nonetheless
spots	patrol	tests
spots	photo	getty
spots	police	executive
spots	policing	by
spots	policing	focused
spots	policing	on
spots	policing	still
spots	policing	the
spots	policing	thus
spots	policing	what
spots	predpol	was
spots	rossi	berk
spots	sherman	and
spots	sherman	sherman
spots	that	officers
spots	the	experiment
spots	this	policing
spots	to	random
spots	until	such
spots	varies	widely
spots	weisburd	and
spotted	two	women
spotting	correlations	that
spotting	european	journal
spotting	the	future
spouse	assault	experiment
spread	and	impact
spread	around	a
spread	around	a
spread	to	seven
spread	to	seven
spread	to	seven
spread	very	thin
spread	very	thin
spreading	in	solvability
spring	you	re
sprinkled	with	by
spun	off	from
spur	action	ah
spurring	experimentation	in
spy	on	foreign
spy	on	foreign
spy	on	foreign
spying	by	the
spying	by	the
spying	by	the
sq	ft	zones
squads	assigned	to
square	feet	are
square	feet	area
square	foot	in
square	to	find
squares	showing	where
squares	superimposed	over
squares	superimposed	over
squares	superimposed	over
sros	are	out
sros	are	out
sros	develop	information
sros	develop	information
sros	to	be
sros	to	be
st	century	model
st	thesis	cambridge
st	thesis	cambridge
st	thesis	university
st	thesis	university
st	thesis	university
stabbing	what	they
stable	and	back
stable	estimates	of
stable	for	years
stable	levels	of
staff	also	use
staff	also	use
staff	are	detectives
staff	are	detectives
staff	for	example
staff	of	the
staff	photo	by
staff	to	sworn
staff	up	and
staff	up	the
staff	writer	section
staff	writer	twitter
staffed	below	what
staffed	below	what
staffer	would	have
staffers	to	free
staffers	to	free
staffers	to	move
staffing	in	the
staffing	in	the
staffing	levels	have
staffing	levels	have
staffing	levels	it
stage	by	the
stage	for	the
stage	of	development
stakes	application	of
stalled	for	months
stalled	for	months
stand	alone	digital
stand	out	is
stand	to	testify
stand	to	testify
standard	approaches	more
standard	dare	program
standard	dare	program
standard	for	ebp
standard	measure	of
standard	measure	of
standard	measure	of
standard	metric	such
standard	model	is
standard	model	of
standard	of	a
standard	of	a
standard	part	of
standard	police	policy
standard	policy	at
standard	practice	for
standard	required	by
standard	used	for
standard	will	grow
standardized	by	relevant
standardized	chi	for
standardized	chi	for
standardizing	denominator	as
standards	and	training
standards	and	training
standards	are	certainly
standards	for	good
standards	of	evidence
standards	of	police
standards	that	are
standards	that	shape
standards	units	reporting
standards	without	extensive
standing	in	a
standing	reward	for
standing	reward	for
stands	for	predictive
stands	still	for
stanford	ca	stanford
stanford	developed	included
stanford	research	institute
stanford	university	asked
stanko	betsy	paper
stanko	many	if
stanko	this	decision
stanko	yet	the
stanley	of	the
star	game	and
star	game	and
star	news	california
star	news	california
staring	at	huge
start	people	rush
start	ups	offers
start	working	on
started	a	facebook
started	a	facebook
started	dare	programs
started	ers	could
started	his	career
started	in	had
started	in	june
started	in	june
started	load	date
started	the	only
started	to	fall
starting	at	the
starting	at	the
starting	every	shift
starting	in	july
starting	or	maintaining
starting	point	for
starting	point	for
starting	with	the
starts	and	the
starts	by	describing
starts	on	page
starts	on	page
starts	talking	about
starts	talking	about
starts	talking	about
starts	with	a
starts	writes	nick
startups	are	in
stasi	the	former
stat	in	american
state	and	a
state	and	federal
state	and	federal
state	and	federal
state	and	federal
state	and	regional
state	and	regional
state	and	regional
state	and	regional
state	and	regional
state	and	regional
state	and	the
state	and	to
state	and	to
state	boards	of
state	commission	gave
state	corrections	parole
state	corrections	parole
state	department	of
state	department	of
state	furthermore	what
state	law	by
state	law	by
state	of	police
state	of	science
state	or	federal
state	or	federal
state	people	are
state	police	officer
state	prisoner	shift
state	recently	hired
state	run	four
state	s	and
state	s	billion
state	s	highest
state	s	highest
state	university	of
state	university	weisburd
state	workers	believing
statement	about	when
statement	according	to
statement	according	to
statement	usually	over
statements	about	future
statements	as	well
statements	that	had
states	a	sample
states	and	all
states	and	australia
states	and	most
states	and	other
states	and	the
states	and	the
states	and	the
states	and	the
states	and	united
states	and	united
states	as	a
states	as	a
states	as	of
states	as	well
states	attended	the
states	by	these
states	exactly	the
states	except	two
states	faced	rising
states	foot	patrol
states	from	bankruptcy
states	have	risen
states	is	continuing
states	is	continuing
states	of	america
states	one	seven
states	problem	oriented
states	showed	how
states	tennenbaum	overall
states	the	australian
states	the	downside
states	usually	with
states	what	police
states	where	there
statewide	for	both
static	doctrine	this
station	broke	the
station	broke	the
station	broke	the
stations	across	police
stations	had	incorporated
stations	typing	up
statistical	algorithm	to
statistical	and	graphical
statistical	evidence	in
statistical	evidence	is
statistical	forecasting	does
statistical	forecasting	methods
statistical	forecasting	uk
statistical	forecasts	until
statistical	learning	journal
statistical	management	key
statistical	methods	to
statistical	model	of
statistical	model	that
statistical	models	as
statistical	outliers	in
statistical	patterns	rather
statistical	power	confidence
statistical	prediction	a
statistical	predictions	based
statistical	predictions	since
statistical	procedures	are
statistical	society	series
statistical	solvability	factors
statistical	tests	thornton
statistical	use	of
statistically	powerful	test
statistically	significant	among
statistically	significant	but
statistically	significant	crime
statistically	significant	reductions
statistically	validated	predictions
statistician	nate	silver
statisticians	are	free
statisticians	call	an
