	of	documents
seven	to	eight
several	cities	the
several	cities	the
several	crimes	and
several	crimes	and
several	years	doing
sgt	david	perry
sgt	jeff	egge
sharply	police	said
she	can	patrol
sheet	of	paper
sheriff	rod	hoops
sheriff	s	captain
sheriff	s	captain
sheriff	s	department
sheriff	s	department
sheriff	s	station
sheriff	s	substation
shift	officers	are
shift	publication	type
shift	roll	call
shift	to	talk
shift	to	talk
shift	to	talk
shift	to	talk
shifts	the	changes
shifts	the	changes
shifts	the	changes
shifts	the	changes
shootings	and	the
shootings	and	the
shootings	predicting	crime
shootings	predicting	crime
shop	in	uptown
short	an	anthropologist
short	an	anthropologist
shorten	response	time
shot	him	an
shot	him	an
should	be	the
show	blocks	or
shown	doesn	t
shows	how	analyzing
shows	just	where
shows	just	where
shrinking	staffing	due
shrinking	staffing	due
similar	approaches	we
similar	approaches	we
similar	to	the
similar	to	the
simple	as	a
since	cusimano	a
since	july	have
since	the	program
since	the	program
since	then	it
since	then	they
siri	d	processors
siri	d	processors
situated	as	one
situation	where	we
situation	where	we
six	days	later
six	days	later
six	days	later
six	days	later
six	months	after
six	months	of
six	months	of
six	months	the
six	months	the
six	red	dots
sizable	earthquake	hits
sizable	earthquake	hits
size	of	the
size	of	the
skills	byline	by
skills	byline	by
slashed	we	re
slashed	we	re
slashing	budgets	trimming
slashing	budgets	trimming
slicing	it	different
slightly	different	everywhere
slim	guy	who
slim	guy	who
small	sectors	where
so	after	two
so	called	after
so	called	after
so	far	police
so	far	said
so	far	said
so	quickly	fifth
so	that	a
so	that	a
so	that	a
so	that	a
so	we	have
so	we	have
so	with	enough
so	with	enough
so	with	enough
so	with	enough
social	host	ordinance
software	distributed	by
software	examines	the
software	for	predictive
software	or	are
software	to	crunch
solve	a	crime
solve	a	crime
solving	a	crime
some	detail	about
some	detail	about
some	large	police
some	violent	crimes
some	violent	crimes
some	ways	a
some	ways	a
some	ways	it
some	ways	it
someone	doing	a
sometimes	predictive	policing
sometimes	using	software
soon	says	friend
soon	says	friend
soonest	police	said
soonest	police	said
soonest	police	said
sophisticated	than	most
sophisticated	than	most
sort	of	anecdote
sort	of	future
sought	help	from
sought	help	from
sounds	it	s
southwest	minneapolis	areas
spatial	statistics	known
spatial	statistics	known
speak	to	members
speak	to	members
specialists	warned	students
spent	several	years
spent	tens	of
spikes	in	crime
spikes	in	crime
spikes	in	crime
spikes	in	crime
spiky	haired	computer
spoke	at	the
spokesman	and	crime
spokesman	and	crime
spot	crime	trends
spot	crime	trends
spot	patterns	in
spot	patterns	in
spots	crimes	were
spots	deters	the
spots	of	the
spots	of	the
spots	that	historically
spots	the	focus
spots	when	they
spots	when	they
spots	when	we
squad	cars	and
square	block	area
square	block	area
squares	of	approximately
squares	of	approximately
st	paul	section
stack	of	the
staff	of	five
staff	than	in
staff	than	in
staff	writer	section
staff	writer	star
staffing	due	to
staffing	due	to
star	tribune	all
star	tribune	exclusive
star	tribune	minneapolis
star	tribune	mpls
start	in	february
start	in	february
start	in	february
start	in	february
start	leveraging	technology
start	leveraging	technology
start	of	each
started	budgetary	constraints
started	classes	laptops
started	codefor	we
started	for	him
started	for	him
started	in	july
started	noodling	around
started	noodling	around
started	testing	in
started	testing	in
started	they	made
started	they	made
starting	in	the
starts	his	new
state	and	regional
state	and	regional
state	and	regional
state	and	regional
state	anytime	soon
state	anytime	soon
states	as	departments
statewide	were	slashing
statewide	were	slashing
station	already	made
station	as	an
station	byline	wendy
station	in	april
station	with	employees
stationed	in	hesperia
stations	in	the
statistical	model	to
statistical	model	to
statistical	model	to
statistical	model	to
statistically	insignificant	c
statistics	known	to
statistics	known	to
statistics	neighborhood	complaints
statistics	neighborhood	complaints
statistics	neighborhood	complaints
statistics	neighborhood	complaints
statistics	really	spatial
statistics	really	spatial
staying	here	for
steal	from	a
steal	from	a
steal	from	a
steal	from	a
step	could	fundamentally
step	in	the
stephen	baxter	santa
stephen	baxter	santa
stephen	baxter	santa
stephen	baxter	sbaxter
stephen	baxter	sbaxter
still	counted	as
stir	up	much
stir	up	much
stocked	up	on
stocking	pop	tarts
stolen	this	past
stolen	vehicles	the
stolen	vehicles	the
stolen	vehicles	the
stolen	vehicles	the
stop	before	santa
stop	before	santa
stop	to	it
storefront	robberies	along
stores	knew	that
stories	academic	papers
stories	academic	papers
storm	alerts	it
storm	alerts	it
story	businesses	such
strategic	information	center
strategy	adds	a
strategy	looks	slightly
strawberry	pop	tarts
street	as	part
street	blocks	and
street	is	burglarized
street	is	burglarized
strike	near	home
strike	near	home
strike	next	it
strike	next	the
string	of	residential
structure	by	a
struggle	to	fight
struggle	to	fight
struggling	with	math
struggling	with	math
students	in	that
students	unpack	and
studies	covering	earthquake
studies	covering	earthquake
studies	have	shown
studying	crime	patterns
studying	crime	patterns
submitted	eight	years
submitted	eight	years
submitted	eight	years
submitted	eight	years
subscribe	to	the
subscribe	to	the
substation	since	cusimano
success	friend	said
success	of	predictive
success	the	kind
success	will	be
success	will	be
successes	police	say
successful	by	his
successfully	steal	from
successfully	steal	from
successfully	steal	from
successfully	steal	from
such	as	burglary
such	as	homicide
such	as	los
such	as	wal
such	crime	analysts
such	inventions	as
such	inventions	as
such	pass	through
such	pass	through
such	police	work
such	scenes	are
suffered	any	degradation
suggesting	that	the
suggesting	that	the
sunday	metro	edition
sunday	newcombe	to
superhero	not	that
superhero	not	that
superheroes	everywhere	contact
superheroes	everywhere	contact
supervisors	also	might
supervisors	also	might
supervisors	also	might
supervisors	also	might
supplant	random	patrolling
supported	by	federal
supported	by	federal
surf	city	will
surf	city	will
surprises	things	that
surveillance	as	the
susan	mcphee	came
swing	shift	publication
swing	shift	roll
system	captain	malinowski
system	captain	malinowski
system	into	its
system	into	its
system	police	anticipate
system	police	anticipate
system	police	anticipate
system	police	anticipate
system	would	help
systematically	anticipate	when
systematically	anticipate	when
systems	in	use
systems	in	use
t	delighted	by
t	delighted	by
t	every	day
t	every	day
t	happen	in
t	happen	in
t	happen	in
t	happen	in
t	happen	said
t	have	as
t	have	as
t	have	been
t	have	been
t	know	that
t	know	that
t	know	whether
t	known	he
t	known	he
t	measure	things
t	view	criminals
t	view	criminals
t	view	criminals
t	view	criminals
t	work	and
t	work	and
t	work	well
tailor	their	patrols
tailor	their	patrols
tailor	their	patrols
tailor	their	patrols
take	advantage	of
take	advantage	of
take	advantage	of
take	advantage	of
take	over	a
take	what	joe
taken	into	custody
taken	into	custody
taken	seriously	by
takes	place	on
takes	prediction	to
takes	prediction	to
takes	seven	to
takes	seven	to
takes	seven	to
takes	seven	to
taking	notes	off
talk	about	places
talk	about	places
talk	about	places
talk	about	places
talks	after	all
talks	after	all
tape	those	things
target	turned	out
target	we	usually
targeted	crime	types
targeted	crime	types
targeted	patrol	then
targeted	patrols	since
targeted	policing	may
tarts	it	s
tarts	story	businesses
tarts	to	better
task	facing	a
team	and	expanded
team	of	ucla
team	of	ucla
team	out	of
team	studying	crime
team	studying	crime
techniques	are	less
technological	programs	like
technological	programs	like
technology	based	on
technology	based	on
technology	companies	on
technology	has	been
technology	has	been
technology	in	a
technology	in	a
technology	in	a
technology	in	a
technology	that	companies
technology	that	companies
tend	to	happen
tend	to	happen
tend	to	happen
tend	to	happen
tens	of	thousands
tenure	he	helped
territory	cusimano	grew
test	run	full
testing	in	one
testing	in	one
testing	the	prediction
testing	the	prediction
tex	who	discussed
texas	who	discussed
text	the	arrests
than	assuming	the
than	handing	an
than	in	the
than	in	the
than	joe	mauer
than	most	based
than	most	based
than	predicted	future
than	predicted	future
than	science	fiction
than	time	magazine
than	to	have
than	to	solve
than	to	solve
than	we	are
than	we	are
than	when	he
that	a	car
that	a	car
that	a	car
that	a	car
that	algorithms	stir
that	algorithms	stir
that	are	interested
that	are	interested
that	are	particularly
that	area	friend
that	area	to
that	as	hurricanes
that	can	be
that	can	be
that	can	be
that	car	burglaries
that	car	burglaries
that	companies	like
that	companies	like
that	constantly	changes
that	constantly	changes
that	could	put
that	crime	being
that	crime	being
that	crime	is
that	crime	is
that	crime	is
that	crime	is
that	customers	anticipating
that	day	the
that	day	the
that	detail	time
that	don	t
that	everyone	even
that	first	he
that	first	he
that	friday	afternoon
that	friday	afternoon
that	gets	passed
that	had	predicted
that	had	predicted
that	half	of
that	he	d
that	he	d
that	help	people
that	help	people
that	highlighted	the
that	his	maps
that	historically	have
that	i	d
that	i	d
that	is	going
that	is	going
that	is	producing
that	it	doesn
that	it	doesn
that	it	has
that	it	has
that	keeps	our
that	keeps	our
that	kind	of
that	kind	of
that	kind	of
that	kind	of
that	kind	of
that	knowledge	to
that	knowledge	to
that	knowledge	to
that	knowledge	to
that	led	the
that	lists	street
that	makes	us
that	makes	us
that	might	help
that	might	help
that	mohler	s
that	mohler	s
that	newcombe	is
that	next	week
that	next	week
that	occurred	each
that	officers	arrived
that	officers	feedback
that	officers	will
that	officers	will
that	officers	will
that	officers	will
that	pattern	through
that	people	have
that	people	have
that	predictive	policing
that	repeat	car
that	repeat	car
that	repeat	car
that	repeat	car
that	s	not
that	s	not
that	s	still
that	s	the
that	s	very
that	s	where
that	s	where
that	saying	this
that	show	blocks
that	since	the
that	since	the
that	the	carefully
that	the	emerging
that	the	forecast
that	the	model
that	the	model
that	the	principles
that	the	principles
that	the	reaction
that	the	reaction
that	the	targeted
that	there	is
that	there	is
that	there	will
that	there	will
that	they	are
that	they	are
that	they	will
that	this	is
that	this	is
that	used	data
that	used	data
that	uses	past
that	uses	past
that	was	a
that	wasn	t
that	wasn	t
that	we	will
that	we	will
that	when	one
that	when	one
the	accolades	than
the	accolades	than
the	action	hughes
the	actual	reduction
the	actual	reduction
the	algorithm	if
the	approximately	one
the	approximately	one
the	arrests	were
the	arrests	were
the	attention	his
the	attention	his
the	bad	guys
the	bad	guys
the	beginning	for
the	beginning	for
the	belief	that
the	belief	that
the	belief	that
the	belief	that
the	best	inventions
the	best	inventions
the	bias	that
the	bias	that
the	buying	habits
the	buying	habits
the	captain	s
the	carefully	directed
the	celebrated	former
the	challenges	newcombe
the	change	in
the	change	was
the	changes	will
the	changes	will
the	changes	will
the	changes	will
the	changing	world
the	chicago	police
the	chicago	police
the	chief	for
the	city	compared
the	city	expands
the	city	last
the	city	officers
the	city	officers
the	city	on
the	city	police
the	city	police
the	city	s
the	city	s
the	city	s
the	city	s
the	city	s
the	city	s
the	city	s
the	city	s
the	city	said
the	city	said
the	city	said
the	city	said
the	color	coded
the	coming	months
the	coming	months
the	coming	months
the	coming	months
the	compstat	system
the	compstat	system
the	computer	eliminates
the	computer	eliminates
the	computer	program
the	computer	program
the	computer	projects
the	computer	says
the	computer	says
the	content	services
the	content	services
the	continuation	of
the	country	as
the	country	doing
the	country	doing
the	country	doing
the	country	doing
the	country	have
the	coverage	and
the	coverage	and
the	crest	forest
the	crime	analysis
the	crime	data
the	crime	data
the	crime	is
the	crime	is
the	crime	is
the	crime	is
the	criminal	investigations
the	criminal	is
the	data	focused
the	data	focused
the	data	focused
the	data	focused
the	data	is
the	day	at
the	day	at
the	day	the
the	day	the
the	department	became
the	department	became
the	department	becomes
the	department	get
the	department	get
the	department	has
the	department	has
the	department	s
the	department	s
the	department	s
the	department	s
the	department	s
the	department	s
the	department	we
the	department	we
the	deputy	chief
the	desert	patrol
the	desert	region
the	dinkytown	area
the	division	which
the	division	which
the	drop	could
the	dunn	brothers
the	earliest	police
the	early	indications
the	early	indications
the	early	s
the	economy	being
the	economy	being
the	effect	on
the	electric	car
the	electric	car
the	emerging	crime
the	emerging	crime
the	emerging	industry
the	emerging	science
the	emphasis	is
the	end	he
the	end	he
the	end	he
the	entire	santa
the	entire	santa
the	estimate	of
the	evolution	of
the	example	of
the	fall	in
the	fall	in
the	fall	in
the	fall	in
the	feedback	i
the	feedback	i
the	field	minneapolis
the	fifth	precinct
the	first	department
the	first	department
the	first	few
the	first	few
the	first	five
the	first	half
the	first	in
the	first	in
the	first	in
the	first	in
the	first	in
the	first	in
the	first	place
the	first	place
the	first	place
the	first	place
the	first	six
the	first	six
the	first	to
the	focus	has
the	fontana	and
the	forecast	might
the	future	a
the	future	in
the	future	in
the	gang	enforcement
the	gap	there
the	gap	there
the	garage	that
the	garage	that
the	goal	is
the	goal	is
the	goal	is
the	goal	is
the	grand	opening
the	head	of
the	highest	probability
the	highest	probability
the	highest	probability
the	highest	risk
the	highest	risk
the	hope	is
the	idea	is
the	intent	has
the	international	herald
the	ipad	the
the	ipad	the
the	it	guy
the	it	guy
the	key	to
the	key	to
the	kind	of
the	last	week
the	last	week
the	latest	intelligence
the	location	and
the	locations	of
the	los	angeles
the	los	angeles
the	los	angeles
the	los	angeles
the	los	angeles
the	los	angeles
the	los	angeles
the	los	angeles
the	los	angeles
the	los	angeles
the	los	angeles
the	los	angeles
the	los	angeles
the	los	angeles
the	minneapolis	department
the	minneapolis	police
the	minneapolis	robber
the	model	predicts
the	model	predicts
the	more	efficiently
the	more	efficiently
the	more	efficiently
the	more	efficiently
the	more	you
the	more	you
the	more	you
the	more	you
the	most	crime
the	most	efficient
the	move	follows
the	nation	for
the	nation	for
the	nation	s
the	nation	s
the	nation	to
the	nation	to
the	nation	to
the	nation	to
the	nation	to
the	nation	to
the	national	institute
the	national	weather
the	nature	of
the	nature	of
the	neighborhood	in
the	neighborhood	in
the	neighborhood	in
the	neighborhood	in
the	new	program
the	new	system
the	new	system
the	new	system
the	new	system
the	new	system
the	new	york
the	new	york
the	new	york
the	new	york
the	new	york
the	newspaper	go
the	newspaper	go
the	next	crime
the	next	level
the	next	level
the	next	step
the	notion	of
the	notion	of
the	nov	issue
the	nov	issue
the	number	of
the	number	of
the	numbers	reveal
the	officer	has
the	officers	of
the	only	police
the	only	police
the	only	police
the	only	police
the	other	was
the	other	was
the	outgoing	captain
the	overall	model
the	overall	model
the	overall	model
the	overall	model
the	pain	of
the	pain	of
the	parking	garage
the	parking	garage
the	parking	structure
the	peet	s
the	peet	s
the	person	is
the	person	is
the	person	is
the	person	is
the	police	are
the	police	are
the	police	are
the	police	are
the	police	before
the	police	chief
the	police	chief
the	police	department
the	police	department
the	police	department
the	police	department
the	police	department
the	police	department
the	police	department
the	police	department
the	police	executive
the	police	in
the	police	officers
the	police	officers
the	police	will
the	police	would
the	pop	tarts
the	potential	changes
the	potentially	revolutionary
the	precinct	it
the	precinct	s
the	predictability	of
the	predictability	of
the	predicted	crime
the	prediction	method
the	prediction	method
the	prediction	method
the	prediction	method
the	predictions	regularly
the	predictions	regularly
the	predictive	policing
the	predictive	policing
the	predictive	program
the	predictive	program
the	presence	of
the	presence	of
the	principles	behind
the	principles	behind
the	program	after
the	program	after
the	program	and
the	program	and
the	program	can
the	program	can
the	program	has
the	program	has
the	program	identified
the	program	identified
the	program	is
the	program	is
the	program	is
the	program	is
the	program	later
the	program	later
the	program	on
the	program	on
the	program	really
the	program	really
the	program	s
the	program	s
the	program	says
the	program	says
the	program	started
the	program	started
the	program	to
the	program	to
the	program	to
the	program	to
the	program	used
the	program	was
the	program	was
the	program	was
the	program	was
the	program	was
the	program	which
the	program	which
the	program	which
the	program	which
the	program	with
the	program	with
the	project	after
the	project	after
the	project	after
the	project	after
the	project	with
the	projections	are
the	projections	are
the	promise	lies
the	promise	lies
the	promise	of
the	promotion	of
the	rancho	cucamonga
the	rancho	cucamonga
the	rancho	cucamonga
the	ranks	of
the	ranks	of
the	reaction	to
the	reaction	to
the	recurrence	takes
the	recurrence	takes
the	recurrence	takes
the	recurrence	takes
the	research	mohler
the	research	mohler
the	research	mohler
the	research	mohler
the	researchers	to
the	researchers	to
the	researchers	when
the	researchers	when
the	rest	of
the	rest	of
the	results	are
the	retail	theft
the	robber	s
the	robbers	the
the	s	when
the	same	house
the	same	house
the	same	man
the	same	patterns
the	same	period
the	same	thing
the	same	time
the	same	time
the	same	time
the	same	time
the	same	way
the	same	way
the	san	bernardino
the	san	bernardino
the	santa	clara
the	santa	clara
the	santa	clara
the	santa	clara
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	santa	cruz
the	sheriff	s
the	sheriff	s
the	sheriff	s
the	size	of
the	size	of
the	social	host
the	software	examines
the	soonest	police
the	soonest	police
the	soonest	police
the	sort	of
the	spots	that
the	start	of
the	state	anytime
the	state	anytime
the	strategy	adds
the	strategy	looks
the	success	of
the	system	into
the	system	into
the	targeted	crime
the	targeted	crime
the	targeted	patrols
the	targeted	policing
the	task	facing
the	techniques	are
the	technology	that
the	technology	that
the	thief	backs
the	thief	backs
the	thief	backs
the	thief	backs
the	thursday	afternoon
the	time	and
the	time	date
the	time	date
the	time	date
the	time	date
the	time	location
the	time	location
the	time	location
the	time	location
the	time	william
the	time	william
the	top	inventions
the	top	inventions
the	twin	cities
the	two	clerks
the	two	now
the	u	s
the	ucla	george
the	united	states
the	university	of
the	use	of
the	use	of
the	way	it
the	way	it
the	weather	service
the	week	he
the	week	he
the	week	the
the	weekly	crime
the	whole	assumption
the	whole	assumption
the	women	were
the	women	were
the	work	at
the	work	at
the	work	at
the	work	at
the	world	of
the	worst	areas
the	worst	case
the	worst	case
the	worst	spots
the	year	and
the	year	and
the	year	publication
the	year	s
the	year	s
theft	unit	most
theft	will	occur
theft	will	occur
thefts	and	gang
thefts	and	runs
thefts	based	on
thefts	have	been
thefts	in	january
thefts	in	january
thefts	so	far
thefts	so	far
thefts	so	far
their	criminal	histories
their	future	target
their	patrols	it
their	patrols	it
their	patrols	it
their	patrols	it
their	roll	call
their	roll	call
their	roll	call
their	roll	call
them	during	the
them	he	said
them	he	said
them	spot	crime
them	taking	notes
them	up	in
then	crime	prevention
then	it	has
then	onto	ucla
then	onto	ucla
then	they	re
then	they	ve
there	because	they
there	because	they
there	because	they
there	because	they
there	could	ever
there	could	ever
there	has	been
there	is	an
there	is	appreciation
there	is	appreciation
there	is	more
there	is	more
there	is	more
there	is	more
there	might	be
there	s	a
there	s	a
there	said	friend
there	said	friend
there	that	day
there	that	day
there	then	onto
there	then	onto
there	was	a
there	was	an
there	will	be
there	will	be
there	will	be
these	days	of
these	days	of
these	maps	and
these	maps	and
these	places	and
these	places	and
they	are	not
they	are	not
they	are	not
they	are	not
they	check	those
they	check	those
they	expect	crimes
they	had	been
they	have	total
they	just	have
they	knew	it
they	knew	it
they	knew	it
they	knew	it
they	made	such
they	made	such
they	make	it
they	make	it
they	mark	it
they	pore	over
they	prefer	to
they	prefer	to
they	re	as
they	re	as
they	re	less
they	re	occurring
they	should	be
they	ve	already
they	ve	heard
they	ve	heard
they	were	directed
they	were	discovered
they	were	discovered
they	will	have
thief	backs	off
thief	backs	off
thief	backs	off
thief	backs	off
thing	we	can
thing	with	crime
thing	work	frizell
things	done	during
things	made	sense
things	that	can
things	that	don
think	it	s
think	it	s
think	s	going
think	the	more
think	the	more
think	the	more
think	the	more
think	the	promise
think	the	promise
thinker	and	he
thinking	has	just
this	all	started
this	all	started
this	can	help
this	can	help
this	community	as
this	is	potentially
this	is	what
this	is	what
this	is	where
this	is	where
this	model	would
this	model	would
this	month	city
this	number	crunching
this	number	crunching
this	past	fall
this	thing	work
this	week	the
this	week	the
this	week	the
this	week	the
this	week	to
this	week	to
this	year	are
this	year	are
this	year	we
this	year	we
those	algorithms	he
those	algorithms	he
those	areas	during
those	areas	during
those	areas	to
those	high	crime
those	minds	can
those	minds	can
those	things	made
those	working	with
those	working	with
thought	this	model
thought	this	model
thousands	of	dollars
three	incidents	we
three	movie	screens
three	times	the
three	times	the
through	an	algorithm
through	checks	based
through	checks	based
through	targeted	patrol
through	trouble	spots
through	trouble	spots
throughout	the	state
throughout	the	state
throw	a	lot
throw	a	lot
thursday	afternoon	swing
thursday	burglaries	drop
thursday	cassidy	santa
thursday	cassidy	santa
thursday	s	swing
tied	them	up
tim	dolan	well
time	and	location
time	are	at
time	are	at
time	date	and
time	date	and
time	date	and
time	date	and
time	is	a
time	is	a
time	location	and
time	location	and
time	location	and
time	location	and
time	location	methods
time	magazine	for
time	magazine	for
time	magazine	in
time	magazine	in
time	magazine	names
time	magazine	names
time	magazine	names
time	michael	said
time	now	police
time	of	year
time	releases	its
time	releases	its
time	the	thief
time	the	thief
time	the	thief
time	the	thief
time	this	year
time	this	year
time	to	catch
time	when	budgets
time	when	budgets
time	when	the
time	when	the
time	william	j
time	william	j
times	and	on
times	and	on
times	and	shot
times	and	shot
times	august	tuesday
times	california	january
times	california	july
times	company	of
times	last	year
times	last	year
times	publication	type
times	that	they
times	that	they
times	the	size
times	the	size
times	to	perform
times	to	perform
times	to	perform
times	to	perform
times	with	public
times	with	the
times	within	officers
times	within	officers
times	within	officers
times	within	officers
timing	couldn	t
timing	couldn	t
timing	of	each
tinkering	with	computer
tinkering	with	computer
tita	in	a
tita	in	a
to	a	dot
to	accumulate	deep
to	along	with
to	an	applied
to	an	applied
to	an	applied
to	an	applied
to	analyze	patterns
to	another	house
to	another	house
to	another	house
to	another	house
to	approach	mohler
to	approach	mohler
to	arrest	more
to	arrest	more
to	arrest	more
to	arrest	more
to	arrest	our
to	as	well
to	as	well
to	as	well
to	be	a
to	be	demonstrated
to	be	demonstrated
to	be	hit
to	be	hit
to	be	honest
to	be	honest
to	be	leveraging
to	be	leveraging
to	be	our
to	be	our
to	be	picked
to	be	recognized
to	be	recognized
to	be	the
to	be	the
to	be	the
to	be	the
to	be	trying
to	become	more
to	begin	using
to	begin	using
to	better	understand
to	budget	cuts
to	budget	cuts
to	build	his
to	build	his
to	build	his
to	build	his
to	burglaries	police
to	captain	and
to	catch	the
to	change	patrol
to	change	patrol
to	change	patrol
to	change	patrol
to	charts	and
to	combat	crime
to	combat	crime
to	combat	crime
to	combat	crime
to	coming	to
to	commit	a
to	continue	in
to	continue	in
to	continue	to
to	continue	to
to	crime	mohler
to	crime	mohler
to	crunch	it
to	curb	a
to	deploy	mohler
to	deploy	mohler
to	deploy	our
to	deploy	our
to	deter	crime
to	deter	crime
to	deter	them
to	determine	its
to	determine	its
to	determine	where
to	determine	where
to	devise	predictive
to	do	a
to	do	a
to	do	is
to	draw	its
to	eight	days
to	eight	days
to	eight	days
to	eight	days
to	every	school
to	every	school
to	expand	the
to	expand	the
to	feed	predictive
to	feed	predictive
to	fight	crime
to	fight	crime
to	fight	crime
to	five	arrests
to	five	arrests
to	fix	anything
to	focus	more
to	forecast	their
to	gauge	the
to	guide	santa
to	guide	santa
to	guide	santa
to	guide	santa
to	happen	four
to	happen	four
to	happen	four
to	happen	four
to	happen	next
to	have	an
to	have	an
to	have	an
to	have	an
to	have	outstanding
to	have	outstanding
to	have	people
to	head	r
to	help	police
to	help	police
to	help	police
to	help	police
to	help	them
to	homes	business
to	homes	businesses
to	homes	businesses
to	http	math
to	http	math
to	http	www
to	http	www
to	identify	hot
to	implement	predictive
to	implement	predictive
to	include	data
to	include	some
to	include	some
to	incorporate	the
to	incorporate	the
to	invest	in
to	it	by
to	it	in
to	it	in
to	it	instead
to	june	there
to	keep	everyone
to	keep	everyone
to	know	it
to	know	it
to	know	where
to	look	dolan
to	los	angeles
to	map	the
to	members	of
to	members	of
to	modern	policing
to	modern	policing
to	nov	there
to	occur	in
to	occur	in
to	occur	in
to	occur	mr
to	occur	mr
to	occur	next
to	pass	through
to	pass	through
to	patrol	in
to	perform	extra
to	perform	extra
to	perform	extra
to	perform	extra
to	police	leaner
to	predict	crime
to	predict	crime
to	predict	crime
to	predict	crime
to	predict	crime
to	predict	crime
to	predict	crime
to	predict	crime
to	predict	future
to	predict	future
to	predict	the
to	predict	the
to	predict	when
to	predict	when
to	predict	where
to	predicting	where
to	prevent	a
to	prevent	a
to	prevent	crime
to	prevent	it
to	prevent	it
to	prevent	it
to	prevent	it
to	put	police
to	rancho	cucamonga
to	recognize	patterns
to	recognize	patterns
to	release	a
to	return	his
to	return	his
to	return	his
to	return	his
to	return	or
to	return	or
to	return	or
to	return	or
to	santa	cruz
to	santa	cruz
to	santa	cruz
to	santa	cruz
to	santa	cruz
to	santa	cruz
to	say	he
to	say	he
to	say	that
to	say	to
to	say	to
to	see	more
to	see	more
to	see	what
to	send	people
to	six	red
to	solve	a
to	solve	a
to	speak	to
to	speak	to
to	spot	crime
to	spot	patterns
to	spot	patterns
to	start	leveraging
to	start	leveraging
to	strike	near
to	strike	near
to	subscribe	to
to	subscribe	to
to	systematically	anticipate
to	systematically	anticipate
to	take	what
to	talk	about
to	talk	about
to	talk	about
to	talk	about
to	that	saying
to	the	action
to	the	captain
to	the	chief
to	the	department
to	the	deputy
to	the	emerging
to	the	new
to	the	newspaper
to	the	newspaper
to	the	next
to	the	next
to	the	parking
to	the	predictability
to	the	predictability
to	the	prediction
to	the	prediction
to	the	rancho
to	the	rest
to	the	rest
to	their	criminal
to	try	santa
to	try	santa
to	try	santa
to	try	santa
to	try	to
to	use	a
to	use	a
to	use	a
to	use	a
to	use	caution
to	use	it
to	use	the
to	use	the
to	weather	patterns
toiling	away	many
toiling	away	many
took	a	bag
tool	love	those
tool	love	those
tool	that	constantly
tool	that	constantly
tool	to	put
top	inspectors	and
top	inventions	byline
top	inventions	byline
top	inventions	in
top	inventions	in
total	buy	in
tough	times	with
tough	to	gauge
town	lt	mike
tracking	systems	in
tracking	systems	in
transitions	in	the
trends	as	they
trends	has	garnered
trends	it	s
trial	eight	years
trial	eight	years
tribune	all	rights
tribune	all	rights
tribune	august	wednesday
tribune	business	news
tribune	business	news
tribune	business	news
tribune	business	news
tribune	exclusive	ryan
tribune	information	services
tribune	information	services
tribune	information	services
tribune	information	services
tribune	minneapolis	mn
tribune	mpls	st
tried	or	committed
tried	or	committed
tried	out	in
tried	out	in
trimming	the	number
trimming	the	number
trouble	spots	when
trouble	spots	when
troubles	technological	programs
troubles	technological	programs
try	santa	clara
try	santa	clara
try	santa	clara
try	santa	clara
try	to	deter
try	to	prevent
try	to	prevent
try	to	prevent
try	to	prevent
trying	to	prevent
tuesday	late	edition
turn	up	surprises
turned	out	to
turning	to	the
turns	out	that
turns	out	that
tweaked	and	applied
tweaked	and	applied
twin	cities	on
twitter	com	mikecassidy
twitter	com	mikecassidy
two	city	leaders
two	clerks	tied
two	daughters	came
two	felons	walked
two	mathematicians	george
two	mathematicians	george
two	now	face
two	or	three
two	women	were
two	women	were
type	newspaper	copyright
type	newspaper	copyright
type	newspaper	copyright
type	newspaper	copyright
type	newspaper	copyright
type	newspaper	copyright
type	newspaper	copyright
type	newspaper	copyright
type	newspaper	copyright
type	newspaper	journal
type	newspaper	journal
type	newspaper	journal
type	newspaper	journal
type	of	property
type	of	property
types	which	includes
types	which	includes
u	s	a
uc	santa	barbara
uc	santa	barbara
ucla	george	mohler
ucla	his	stop
ucla	his	stop
ucla	if	the
ucla	researchers	using
ucla	researchers	using
ucla	where	he
ucla	where	he
ucla	where	he
ucla	where	he
uncle	was	a
unclear	why	but
unclear	why	but
unclear	why	but
unclear	why	but
under	the	police
under	the	police
under	video	surveillance
understand	predictive	policing
unfortunately	with	the
unfortunately	with	the
unit	analyzed	years
unit	are	taken
unit	his	staff
unit	last	year
unit	last	year
unit	most	recently
unit	to	analyze
united	states	as
units	ipods	and
university	and	he
university	and	he
university	and	he
university	and	he
university	and	the
university	math	scholar
university	math	scholar
university	mathematician	developing
university	model	byline
university	model	publication
university	model	to
university	model	to
university	mr	friend
university	mr	friend
university	next	he
university	next	he
university	of	minnesota
university	professor	doing
university	professor	doing
university	professor	doing
university	professor	doing
university	researchers	and
university	researchers	to
university	s	dr
university	s	george
university	with	a
unless	you	re
unless	you	re
unpack	and	many
unusual	experiment	by
unusual	experiment	by
