	of	documents
they	decompensate	into
they	dissipate	over
they	do	not
they	don	t
they	each	possess
they	enable	a
they	evaluate	openness
they	exert	system
they	face	the
they	fail	to
they	find	and
they	find	themselves
they	fit	a
they	focus	primarily
they	followed	the
they	ha	ppen
they	had	learned
they	had	no
they	happen	the
they	happen	to
they	have	a
they	have	acquired
they	have	compiled
they	have	faced
they	have	generally
they	have	lost
they	have	no
they	have	stopped
they	have	the
they	highlighted	several
they	hope	to
they	know	best
they	leave	intact
they	ll	check
they	ll	fund
they	look	at
they	make	themselves
they	make	unavailable
they	may	also
they	may	be
they	may	become
they	may	both
they	may	cause
they	may	change
they	may	commit
they	may	continue
they	may	reignite
they	may	rely
they	may	view
they	might	commit
they	might	consider
they	might	more
they	might	use
they	must	change
they	need	within
they	occur	in
they	occur	or
they	often	selected
they	perceive	such
they	perceive	that
they	perceive	to
they	pocketed	a
they	possess	special
they	produce	a
they	progress	through
they	provide	in
they	re	encouraged
they	re	going
they	re	on
they	re	part
they	re	really
they	re	under
they	rely	but
they	rely	primarily
they	remain	unchanged
they	represent	a
they	said	dills
they	said	they
they	said	well
they	seem	most
they	seem	to
they	sentence	few
they	serve	to
they	served	too
they	shape	how
they	shifted	location
they	should	look
they	should	organize
they	simply	point
they	suffer	from
they	think	the
they	traditionally	have
they	tried	to
they	undermine	the
they	use	at
they	use	the
they	used	to
they	ve	got
they	ve	raised
they	violate	due
they	were	able
they	were	concerned
they	were	gunned
they	were	in
they	were	not
they	were	so
they	were	social
they	will	believe
they	will	have
they	will	inevitably
they	will	lead
they	will	not
they	will	provide
they	will	strike
they	will	tend
they	witnessed	daily
they	work	adjust
they	work	also
they	work	to
they	would	look
they	would	need
they	would	prove
they	would	say
thief	understanding	why
thieves	early	successes
thieves	struck	det
thieves	targeting	people
thing	because	we
thing	operationally	we
thing	really	works
things	being	equal
things	going	wrong
things	he	s
things	roll	in
things	that	attract
things	that	their
things	that	they
things	that	work
things	the	long
things	the	slow
things	you	re
think	a	search
think	about	the
think	any	of
think	critically	about
think	if	you
think	is	best
think	it	s
think	maybe	that
think	of	suspicion
think	our	violation
think	predictive	technology
think	so	they
think	that	this
think	the	police
think	this	feeling
think	this	is
think	this	type
think	you	were
think	you	will
thinking	crime	prevention
thinks	about	this
third	from	early
third	model	emphasizing
third	section	analyzes
third	suspicion	based
third	the	interplay
third	the	mccjc
third	the	predictive
third	there	is
third	widely	occurring
thirteen	people	have
thirty	community	courts
thirty	day	jail
thirty	days	at
thirty	five	a
thirty	one	adults
thirty	one	percent
thirty	years	of
this	ability	for
this	addresses	one
this	affect	reasonable
this	alternative	approach
this	am	life
this	american	li
this	american	life
this	amounted	to
this	analogy	predictive
this	analysis	also
this	analysis	n
this	and	related
this	approach	a
this	approach	also
this	approach	and
this	approach	borrowing
this	approach	has
this	approach	in
this	approach	lie
this	approach	may
this	approach	n
this	approach	of
this	approach	police
this	approach	poses
this	approach	relate
this	approach	stands
this	approach	supports
this	area	now
this	arrangement	raises
this	article	a
this	article	addresses
this	article	analyzes
this	article	and
this	article	brian
this	article	canvasses
this	article	caution
this	article	consists
this	article	demonstrates
this	article	does
this	article	examines
this	article	explores
this	article	has
this	article	i
this	article	introduces
this	article	is
this	article	n
this	article	offers
this	article	or
this	article	part
this	article	provides
this	article	reveals
this	article	s
this	article	takes
this	article	the
this	article	there
this	article	this
this	article	through
this	article	to
this	article	whether
this	article	will
this	as	dual
this	attempted	purification
this	available	technology
this	avoids	the
this	backcloth	is
this	balancing	along
this	body	of
this	breaking	up
this	brief	overview
this	can	be
this	can	help
this	can	most
this	case	could
this	categorization	will
this	category	residences
this	caution	will
this	change	is
this	characterization	of
this	collaboration	identifies
this	combination	could
this	commitment	to
this	communication	of
this	complex	equation
this	computer	informant
this	concern	c
this	concern	should
this	conclusion	means
this	conclusion	presents
this	contest	may
this	corroboration	of
this	country	sex
this	criminal	forecast
this	criminological	research
this	curtailment	of
this	data	in
this	data	to
this	declined	to
this	determination	on
this	development	is
this	devolving	cycle
this	difficulty	there
this	disorder	leads
this	disruptive	preventive
this	diverse	landscape
this	does	not
this	dominant	approach
this	door	here
this	doubt	feeds
this	economic	downturn
this	effort	the
this	emphasis	on
this	end	the
this	endeavor	has
this	engagement	remain
this	entails	reframing
this	established	tradition
this	ethical	have
this	evidence	based
this	example	demonstrates
this	experience	will
this	feeling	would
this	field	this
this	finding	reveals
this	flight	occurred
this	focus	on
this	form	of
this	framework	outside
this	framework	seeking
this	generalized	suspicion
this	graduate	the
this	happening	how
this	has	got
this	has	happened
this	has	led
this	historical	experience
this	historically	based
this	holistic	approach
this	hybrid	model
this	hypothesis	exist
this	hypothesis	refuting
this	image	of
this	important	point
this	in	turn
this	increased	likelihood
this	information	and
this	information	could
this	information	into
this	information	is
this	information	would
this	innovation	may
this	insight	about
this	insight	again
this	insight	is
this	insight	will
this	intelligence	led
this	is	a
this	is	about
this	is	all
this	is	an
this	is	analytically
this	is	critical
this	is	for
this	is	in
this	is	not
this	is	one
this	is	so
this	is	the
this	is	thought
this	is	to
this	is	working
this	issue	of
this	issue	see
this	jurisprudentially	underspecified
this	knowledge	is
this	label	most
this	lack	of
this	latter	post
this	legal	standard
this	limited	window
this	line	of
this	man	has
this	manner	local
this	may	be
this	may	concern
this	may	help
this	may	lead
this	may	stretch
this	may	work
this	means	a
this	means	police
this	method	has
this	might	include
this	model	draws
this	model	enables
this	model	encourages
this	model	instead
this	model	integration
this	model	interagency
this	model	is
this	model	of
this	model	predictive
this	model	to
this	model	when
this	moment	of
this	monitoring	the
this	motley	assortment
this	move	changes
this	move	n
this	movement	this
this	movement	were
this	nationally	and
this	need	for
this	net	widening
this	new	technological
this	new	technology
this	nexus	between
this	non	carceral
this	observation	more
this	occurs	in
this	occurs	it
this	old	street
this	organization	is
this	other	treatment
this	outcome	of
this	paper	predictive
this	part	addresses
this	part	argues
this	part	briefly
this	part	distills
this	part	introduces
this	part	is
this	part	it
this	part	looks
this	part	will
this	pattern	imposes
this	pattern	of
this	pattern	through
this	phenomenon	extends
this	philosophical	and
this	picture	is
this	pilot	program
this	pilot	project
this	plan	the
this	point	is
this	point	the
this	point	underscores
this	police	innovation
this	policy	n
this	poses	anew
this	positive	messaging
this	potential	net
this	potential	option
this	predictive	analysis
this	predictive	forecast
this	predictive	information
this	predictive	policing
this	proactive	approach
this	problem	demonstrates
this	problem	is
this	problem	the
this	process	by
this	process	is
this	program	friend
this	program	the
this	program	to
this	progression	is
this	progressive	era
this	project	in
this	protocol	will
this	punishment	is
this	question	be
this	question	legislatures
this	reality	is
this	reason	attention
this	reason	boldt
this	reason	denver
this	reasoning	system
this	recognition	of
this	regard	a
this	regard	as
this	regard	disorder
this	regard	diversionary
this	regard	evidence
this	regard	from
this	regard	specialized
this	regard	the
this	research	developing
this	research	gives
this	resistance	may
this	respect	courts
this	respect	is
this	result	suggests
this	risk	considerably
this	same	problem
this	second	case
this	second	type
this	section	analyzes
this	section	briefly
this	section	does
this	section	focuses
this	section	the
this	section	will
this	sense	a
this	set	of
this	shift	occurs
this	shift	points
this	shift	spawned
this	situation	the
this	so	much
this	social	influence
this	solution	is
this	sort	as
this	sort	may
this	speaks	less
this	special	attention
this	specialization	is
this	stage	is
this	story	served
this	strategy	finds
this	strategy	is
this	strategy	of
this	strategy	specialized
this	structural	approach
this	stuff	if
this	stuff	then
this	sub	section
this	subset	of
this	summary	shows
this	summer	a
this	surprising	success
this	suspicion	to
this	technology	could
this	technology	that
this	theory	accords
this	time	at
this	time	however
this	time	police
this	time	which
this	tip	one
this	to	be
this	to	inform
this	too	stands
this	tradition	however
this	traditional	police
this	traditional	retrospective
this	transfer	it
this	treatment	deters
this	trend	in
this	trend	is
this	trend	see
this	trial	it
this	trove	of
this	type	of
this	typology	serves
this	understanding	is
this	vantage	point
this	variable	in
this	variation	coming
this	was	important
this	was	just
this	wasn	t
this	way	will
this	week	officers
this	weight	is
this	will	be
this	will	free
this	will	help
this	will	mean
this	will	result
this	work	does
this	work	release
this	would	be
this	would	permit
this	writing	in
this	year	be
this	young	woman
thisamericanlife	org	radio
thisamericanlife	org	sites
thomas	city	may
thomas	m	joiner
thomas	mathiesen	the
thomas	mathiesen	who
thomforde	hauser	grant
thomforde	hauser	juli
thompson	courting	disorder
thompson	supra	note
thompson	the	santa
thoroughgoing	criminal	law
thoroughgoing	legislative	modification
thoroughly	explored	elsewhere
thoroughly	inculcate	evidence
thoroughly	set	forth
those	accused	of
those	accused	or
those	adopting	a
those	agencies	perspectives
those	algorithms	understand
those	ambassadors	will
those	ancient	laws
those	areas	and
those	areas	as
those	areas	associated
those	areas	further
those	areas	in
those	areas	of
those	areas	small
those	areas	the
those	areas	while
those	beds	for
those	before	them
those	burglaries	will
those	car	thefts
those	cases	and
those	cases	where
those	charged	only
those	charged	with
those	chronic	offenders
those	citizens	were
those	communities	that
those	convicted	following
those	costs	n
those	courts	and
those	courts	convened
those	crime	stats
those	crimes	for
those	defendants	in
those	entities	providing
those	environmental	vulnerabilities
those	factors	change
those	factors	must
those	factors	removes
those	factors	that
those	factors	vary
those	facts	reasonably
those	forms	of
those	friends	but
those	identified	areas
those	identified	locations
those	in	a
those	in	close
those	in	conventional
those	in	gates
those	in	jails
those	in	milwaukee
those	in	the
those	individuals	stopped
those	individuals	to
those	individuals	who
those	individuals	whose
those	inferences	be
those	institutions	and
those	institutions	or
those	involving	drug
those	local	residents
those	located	further
those	locations	as
those	locations	more
those	matters	where
those	memos	could
those	memos	those
those	men	who
those	micro	areas
those	models	turn
those	more	subtle
those	most	likely
those	nearby	also
those	newer	courts
those	norms	are
those	not	posing
those	not	subject
those	numbers	with
those	of	other
those	offenders	who
those	offenses	are
those	outcomes	to
those	participating	in
those	particular	areas
those	past	crimes
those	persons	by
those	persons	with
those	previously	treated
those	probable	outcomes
those	problems	are
those	problems	often
those	property	owners
those	referral	sources
those	referred	through
those	remaining	this
those	resources	careful
those	resources	mcsorley
those	respects	punitive
those	respondents	also
those	sectors	n
those	services	and
those	services	be
those	specific	issues
those	specific	things
those	states	with
those	suffering	from
those	tasks	other
those	that	cause
those	that	did
those	that	involve
those	that	went
those	that	would
those	theoretical	and
those	they	serve
those	two	figures
those	types	of
those	units	even
those	versed	in
those	who	are
those	who	come
those	who	commit
those	who	complete
those	who	continued
those	who	do
those	who	fit
those	who	have
those	who	herald
those	who	interact
those	who	may
those	who	need
those	who	once
those	who	oppose
those	who	participate
those	who	pled
those	who	received
those	who	served
those	who	successfully
those	who	treat
those	who	uphold
those	who	violate
those	who	would
those	whose	criminal
those	with	addiction
those	with	nonviolent
those	young	men
though	any	conceptual
though	certain	drug
though	certainly	not
though	difficult	decisions
though	distinct	way
though	empirical	monitoring
though	independent	and
though	it	carries
though	it	is
though	it	may
though	kelman	did
though	much	more
though	multiple	institutional
though	not	always
though	not	entirely
though	often	overlapping
though	she	has
though	specialized	criminal
though	such	a
though	that	in
though	that	sounds
though	the	prosecutor
though	their	predictive
though	there	are
though	these	determinations
though	these	goals
though	this	may
though	what	specialized
thought	devoted	to
thought	it	sounded
thought	or	expectation
thought	the	future
thought	to	any
thought	to	be
thought	to	derive
thought	to	predict
thoughtful	questions	and
thoughts	about	fourth
thoughts	ii	community
thoughts	on	community
thousand	character	long
thousand	results	n
thousands	of	mentally
thousands	of	new
thousands	of	post
thousands	of	reported
thousands	of	residents
thousands	of	specialized
threat	even	if
threat	of	injury
threat	of	judicial
threat	of	proliferating
threat	of	punitive
threat	they	ll
threat	to	others
threaten	a	range
threaten	others	and
threaten	to	aggravate
threaten	to	exacerbate
threaten	to	follow
threaten	to	impose
threaten	to	produce
threaten	to	surface
threaten	to	undermine
threatening	or	otherwise
threatens	to	expand
threatens	to	increase
threatens	to	place
threatens	to	produce
threatens	to	radically
threatens	to	significantly
threats	defacing	public
threats	of	the
threats	to	the
three	black	males
three	branches	of
three	cities	n
three	criminal	law
three	day	jail
three	drug	courts
three	five	or
three	fold	goal
three	forces	the
three	hundred	just
three	judge	district
three	local	governments
three	months	and
three	more	predominant
three	of	these
three	out	of
three	pieces	of
three	police	departments
three	primary	strategies
three	reasons	why
three	significant	pieces
three	specific	types
three	strategies	elaborated
three	strategies	in
three	strategies	that
three	supposed	advantages
three	types	of
three	year	look
three	year	period
three	years	of
three	years	worth
three	young	african
threshold	for	constitutional
thriller	minority	report
thrive	in	the
throes	of	addiction
through	a	specialized
through	a	squad
through	alternative	forms
through	an	anonymous
through	blaming	is
through	block	grants
through	both	reframed
through	collaboration	see
through	community	courts
through	community	empowerment
through	convening	separate
through	counsel	having
through	court	or
through	courtroom	proceedings
through	crime	how
through	crime	n
through	crime	statistics
through	criminal	law
through	criminal	prosecution
through	criminal	supervision
through	data	humble
through	decisions	suppressing
through	design	interventions
through	direct	revenue
through	diversionary	courts
through	educational	programs
through	empirical	monitoring
through	enhanced	communication
through	existing	specialized
through	experimentation	data
through	gis	analysis
through	guilty	pleas
through	hours	of
through	incident	intervention
through	interactive	social
through	iv	is
through	judicial	monitoring
through	legislation	rather
through	legislative	repeals
through	locally	administered
through	media	and
through	more	conventional
through	my	research
through	non	carceral
through	observation	a
through	our	numbers
through	policing	arrest
through	procedurally	informal
through	referral	to
through	reformed	criminal
through	reframing	understandings
through	routine	proceedings
through	site	visits
through	social	service
through	specialized	courts
through	straightforward	changes
through	subsequent	offending
through	such	programs
through	taxes	related
through	the	attendant
through	the	contestation
through	the	conventional
through	the	court
through	the	courts
through	the	criminal
through	the	effectiveness
through	the	judge
through	the	justice
through	the	media
through	the	milwaukee
through	the	reallocation
through	the	selection
through	the	system
through	the	transfer
through	the	veterans
through	the	work
through	their	constitutions
through	therapeutically	attuned
through	this	monitoring
through	this	strategy
through	those	areas
through	three	primary
through	treatment	and
through	treatment	or
through	various	cost
through	various	interventions
through	which	certain
through	which	to
through	which	we
throughout	a	given
throughout	a	terrain
throughout	los	angeles
throughout	the	day
throughout	the	geography
throughout	the	process
throughout	the	state
throughout	the	united
throwing	away	a
thugs	byline	james
thumbs	columbus	dispatch
thumbs	html	n
thursday	usc	gets
thursdays	between	pm
thus	a	diversionary
thus	adopted	order
thus	any	predictions
thus	avoid	the
thus	better	understood
thus	cannot	be
thus	collected	must
thus	could	be
thus	create	a
thus	create	an
thus	does	little
thus	embraces	collaboration
thus	eroding	some
thus	far	scottsdale
thus	following	an
thus	if	a
thus	in	the
thus	likelihood	of
thus	limiting	his
thus	many	local
thus	not	all
thus	promises	to
thus	release	more
thus	removing	criminal
thus	sales	taxes
thus	sought	to
thus	spurred	policing
thus	strengthening	the
thus	the	analysis
thus	the	core
thus	the	harlem
thus	the	overwhelming
thus	the	precision
thus	the	prediction
thus	the	reliability
thus	the	tip
thus	the	true
thus	there	is
thus	threatens	to
thus	ushered	in
thus	will	be
thwart	the	courts
thwart	would	be
tickets	in	cash
tide	of	judicial
tied	to	geography
tied	to	some
tied	up	taking
ties	and	that
ties	with	community
tif	districts	funding
tif	funds	for
tif	funds	in
tif	statute	would
tight	budgets	were
tighter	and	smaller
time	a	burglar
time	a	generalized
time	a	growing
time	additionally	through
time	allows	once
time	although	those
time	analysis	and
time	analysis	will
time	and	deter
time	and	if
time	and	location
time	and	place
time	and	resource
time	and	save
time	and	space
time	and	that
time	and	the
time	and	type
time	approximately	clients
time	as	a
time	as	the
time	as	these
time	at	a
time	attending	community
time	being	a
time	between	when
time	booking	one
time	but	detailed
time	but	it
time	but	not
time	but	the
time	clustering	has
time	cognitive	frames
time	cops	can
time	cops	single
time	course	analysis
time	course	of
time	course	smooths
time	courts	are
time	credits	prisoners
time	crime	patterns
time	crime	statistics
time	date	and
time	dills	went
time	diversionary	courts
time	elapses	this
time	empirical	analyses
time	even	places
time	for	example
time	for	the
time	frame	after
time	frame	for
time	frame	would
time	frames	n
time	frames	narrow
time	framing	influences
time	framing	moral
time	from	the
time	has	elapsed
time	have	expanded
time	he	or
time	he	said
time	however	one
time	i	ll
time	idaho	statesman
time	if	we
time	in	a
time	in	prison
time	in	problem
time	in	the
time	in	their
time	in	u
time	incarcerated	only
time	intensive	and
time	intensive	model
time	is	also
time	is	imposed
time	is	used
time	it	has
time	it	is
time	last	week
time	might	prevent
time	milwaukee	seeks
time	money	and
time	n	c
time	n	in
time	n	one
time	n	this
time	n	thus
time	near	repeat
time	new	research
time	nov	at
time	numerous	complaints
time	of	course
time	of	crime
time	of	day
time	of	economic
time	of	likely
time	of	prediction
time	of	that
time	of	the
time	of	year
time	offenders	charged
time	only	to
time	or	bring
time	or	probation
time	or	that
time	or	will
time	patterns	of
time	patterns	to
time	period	typically
time	periods	between
time	periods	n
time	place	and
time	police	are
time	pose	challenges
time	presenting	difficulties
time	reduce	reliance
time	remains	critical
time	reporting	such
time	revealingly	each
time	s	fifty
time	said	dr
time	saving	money
time	served	is
time	served	sentences
time	so	if
time	so	they
time	span	one
time	spent	on
time	statistical	views
time	such	as
time	such	that
time	than	would
time	that	has
time	the	client
time	the	national
time	the	particularized
time	the	underlying
time	then	it
time	they	are
time	this	understanding
time	those	factors
time	through	a
time	to	be
time	to	burgle
time	to	embrace
time	to	give
time	to	investigate
time	typically	one
time	vehicle	and
time	was	filled
time	were	those
time	which	led
time	window	around
time	window	the
timeframe	in	when
timeframe	predicted	by
timeline	as	the
timeliness	of	the
timely	analysis	one
timely	and	precise
timely	enough	and
timely	enough	fashion
timely	how	reliable
times	and	attendant
times	and	locations
times	are	tough
times	article	were
times	aug	at
times	aug	http
times	by	providing
times	cost	cutting
times	determining	what
times	for	calls
times	for	local
times	greater	than
times	higher	than
times	i	don
times	in	a
times	in	which
times	jan	am
times	jan	http
times	july	http
times	made	the
times	mar	pm
times	may	pm
times	may	provide
times	n	however
times	n	these
times	nov	at
times	nov	http
times	of	fiscal
times	of	oman
times	part	viii
times	per	week
times	pose	such
times	running	as
times	sept	at
times	so	there
times	the	expected
times	the	rate
times	the	results
times	they	are
times	when	those
timesofoman	com	on
timesunion	com	capitol
timesunion	com	local
timesunion	com	nov
timing	and	conditions
timing	are	central
timing	is	important
timing	of	the
timing	will	matter
timmermans	marc	berg
tip	a	predictive
tip	about	a
tip	about	an
tip	accurately	predicted
tip	and	informant
tip	anonymous	tip
tip	are	obvious
tip	as	corroborated
tip	as	examined
tip	be	reliable
tip	by	independent
tip	cases	falls
tip	cases	in
tip	cases	n
tip	cases	of
tip	cases	the
tip	could	be
tip	excessive	nervousness
tip	first	traditional
tip	from	a
tip	has	a
tip	has	to
tip	if	corroborated
tip	in	draper
tip	including	substantial
tip	is	for
tip	is	not
tip	is	too
tip	it	is
tip	justified	a
tip	may	be
tip	may	require
tip	must	be
tip	n	further
tip	n	however
tip	n	if
tip	n	in
tip	n	this
tip	needed	less
tip	not	only
tip	of	car
tip	of	generalized
tip	one	of
tip	or	perhaps
tip	police	observed
tip	predictive	policing
tip	profile	or
tip	requires	more
tip	should	not
tip	similar	to
tip	some	informants
tip	that	an
tip	that	crime
tip	that	did
tip	that	was
tip	the	informant
tip	the	officers
tip	the	parallels
tip	the	record
tip	the	supreme
tip	to	observation
tip	to	support
tip	to	the
tip	turns	on
tip	was	reliable
tip	were	more
tip	what	was
tip	will	inform
tip	will	serve
tips	about	drug
tips	and	may
tips	and	reasonable
tips	c	ktla
tips	can	sometimes
tips	first	in
tips	first	the
tips	may	require
tips	must	be
tips	must	not
tips	n	drug
tips	n	the
tips	or	police
tips	predicting	criminal
tips	profiles	high
tips	profiling	and
tips	that	is
tips	the	court
tips	while	focused
tipster	had	inside
tita	erica	goode
tita	uc	irvine
tive	chief	superintendent
tive	policing	is
tml	exploring	the
to	a	broader
to	a	casual
to	a	certain
to	a	children
to	a	client
to	a	community
to	a	compound
to	a	computer
to	a	conditional
to	a	consolidation
to	a	contagion
to	a	continuum
to	a	court
to	a	crawl
to	a	crime
to	a	d
to	a	data
to	a	decarceration
to	a	decrease
to	a	deterrent
to	a	devolution
to	a	different
to	a	disproportionately
to	a	diversionary
to	a	dramatic
to	a	filling
to	a	finding
to	a	forecast
to	a	forum
to	a	generic
to	a	greater
to	a	group
to	a	judicial
to	a	known
to	a	large
to	a	less
to	a	limitation
to	a	location
to	a	loss
to	a	lot
to	a	matched
to	a	misdemeanor
to	a	more
to	a	number
to	a	particular
to	a	pattern
to	a	person
to	a	place
to	a	plea
to	a	police
to	a	population
to	a	predicted
to	a	prediction
to	a	predictive
to	a	preferred
to	a	previously
to	a	proactive
to	a	probation
to	a	problem
to	a	proliferation
to	a	purely
to	a	range
to	a	reduction
to	a	rehabilitative
to	a	report
to	a	santa
to	a	sense
to	a	significant
to	a	single
to	a	sociologically
to	a	solely
to	a	specialized
to	a	specific
to	a	spiral
to	a	supervision
to	a	targeted
to	a	therapeutic
to	a	type
to	a	typology
to	a	useful
to	abandon	it
to	abandon	their
to	accept	the
to	accept	these
to	accommodate	concerns
to	accommodate	it
to	accommodate	the
to	accomplish	significant
to	account	for
to	accurate	reporting
to	achieve	largely
to	achieve	order
to	achieve	rehabilitation
to	achieve	sobriety
to	achieve	some
to	achieve	the
to	achieve	these
to	achieving	the
to	achieving	these
to	acknowledge	that
to	acknowledge	though
to	acquire	technology
to	act	mercifully
to	actually	stop
to	add	additional
to	add	any
to	add	new
to	add	some
to	add	to
to	additional	predictions
to	additional	similar
to	address	a
to	address	adequately
to	address	and
to	address	are
to	address	because
to	address	budget
to	address	complex
to	address	invariably
to	address	more
to	address	n
to	address	other
to	address	problems
to	address	relevant
to	address	residents
to	address	significant
to	address	social
to	address	socially
to	address	such
to	address	that
to	address	the
to	address	these
to	address	this
to	address	treatment
to	address	what
to	addressing	disorder
to	addressing	the
to	adjudicate	motions
to	adjudication	are
to	adjudication	seattle
to	adjust	to
to	administer	criminal
to	administer	their
to	administer	therapy
to	adopt	a
to	adopt	and
to	adopt	broken
to	adopt	evidence
to	adopt	neo
to	adopt	similar
to	adopt	store
to	adopt	to
to	adopting	a
to	adoption	by
to	advance	individual
to	advance	order
to	advance	the
to	adversarial	criminal
to	afford	adequate
to	age	at
to	aggravate	existing
to	aggressively	change
to	agree	on
to	agree	to
to	aid	in
to	aim	to
to	all	comers
to	all	individuals
to	all	parties
to	all	persons
to	all	these
to	allocate	resources
to	allow	police
to	allow	predictive
to	allow	some
to	allow	the
to	allow	these
to	also	have
to	also	helping
to	alter	and
to	alternative	programming
to	ameliorate	the
to	amend	the
to	an	acute
to	an	already
to	an	alternative
to	an	approach
to	an	area
to	an	array
to	an	arrest
to	an	electronic
to	an	emotional
to	an	environment
to	an	identifiable
to	an	individual
to	an	order
to	an	overall
to	analyze	reasonable
to	analyze	the
to	analyze	trends
to	and	opportunities
to	another	ft
to	another	level
to	another	location
to	another	total
to	answer	only
to	anticipate	prevent
to	anticipated	objections
to	any	but
to	any	criminal
to	any	measures
to	any	one
to	any	policing
to	any	single
to	any	specialized
to	appear	smart
to	apply	a
to	apply	current
to	apply	in
to	apply	sanctions
to	apply	the
to	apply	to
to	approach	particular
to	approach	the
to	approximately	individuals
to	area	highlighted
to	argue	the
to	arrest	any
to	arrest	murderers
to	arrest	or
to	arrest	people
to	arrest	to
to	arrest	you
to	arrests	for
to	arrests	which
to	articulate	something
to	as	a
to	as	hotspots
to	as	suicide
to	as	the
to	ascertain	the
to	ask	most
to	ask	why
to	assemble	travel
to	assess	compliance
to	assess	success
to	assess	the
to	at	risk
to	attempt	differently
to	attempt	to
to	attempting	to
to	attend	court
to	attend	his
to	attend	to
to	attribute	crime
to	author	feb
to	author	mar
to	authorize	a
to	avoid	a
to	avoid	critically
to	avoid	future
to	avoid	incarceration
to	avoid	jail
to	avoid	manipulation
to	avoid	recidivism
to	avoid	reincarceration
to	avoid	substantially
to	avoid	suspicion
to	avoid	system
to	avoid	the
to	avoid	this
to	b	the
to	background	conditions
to	balance	budgets
to	balance	its
to	balance	the
to	balance	their
to	battling	prosecutors
to	be	a
to	be	able
to	be	acceptable
to	be	accepted
to	be	acting
to	be	addressed
to	be	adju
to	be	administered
to	be	admitted
to	be	associated
to	be	available
to	be	better
to	be	brought
to	be	burgled
to	be	capable
to	be	carried
to	be	carrying
to	be	caught
to	be	clear
to	be	committed
to	be	compensated
to	be	considered
to	be	constitutional
to	be	contagious
to	be	controlled
to	be	correlated
to	be	created
to	be	defendants
to	be	developed
to	be	directly
to	be	disbanded
to	be	discouraged
to	be	drawn
to	be	effective
to	be	elevated
to	be	eligible
to	be	emphasized
to	be	engaged
to	be	excited
to	be	expected
to	be	explained
to	be	fabricated
to	be	fed
to	be	filed
to	be	filled
to	be	free
to	be	highly
to	be	in
to	be	indicative
to	be	insufficient
to	be	irrational
to	be	just
to	be	labeled
to	be	less
to	be	likely
to	be	little
to	be	longer
to	be	made
to	be	managed
to	be	manipulated
to	be	more
to	be	on
to	be	over
to	be	precise
to	be	predicted
to	be	proactive
to	be	prosecuted
to	be	punished
to	be	reasonable
to	be	reconceived
to	be	reduced
to	be	reexamined
to	be	released
to	be	reported
to	be	riding
to	be	rolled
to	be	searched
to	be	served
to	be	significant
to	be	smart
to	be	solved
to	be	sporting
to	be	stopped
to	be	sure
to	be	taken
to	be	the
to	be	to
to	be	traded
to	be	triggered
to	be	typical
to	be	unchecked
to	be	used
to	be	useful
to	be	vindictive
to	be	wary
to	be	within
to	be	working
to	bear	under
to	beat	offenders
to	beat	patrol
to	beat	patrols
to	become	a
to	become	further
to	become	more
to	become	persistently
to	begin	a
to	begin	to
to	believe	incarceration
to	believe	that
to	believe	they
to	benefit	the
to	best	respond
to	better	achieve
to	better	address
to	better	outcomes
to	better	predict
to	better	use
to	blow	off
to	boost	the
to	both	criminals
to	both	deter
to	both	it
to	both	recidivism
to	break	back
to	break	preexisting
to	break	the
to	briefings	and
to	bring	about
to	bring	fairness
to	bring	this
to	britain	have
to	broken	windows
to	bruce	ackerman
to	brutal	conditions
to	budget	constraints
to	budget	cuts
to	building	consensus
to	burglar	alarms
to	burglaries	means
to	burglary	whereas
to	burgle	them
to	business	owners
to	businesses	and
to	buy	heroin
to	bypass	political
to	c	onsider
to	california	michigan
to	call	into
to	call	investigators
to	call	the
to	calls	for
to	capacity	of
to	capitalize	on
to	capture	the
to	car	thefts
to	carry	contraband
to	categories	such
to	cease	prosecuting
to	certain	categories
to	certain	forms
to	certain	hotspots
to	certain	of
to	challenge	any
to	challenge	the
to	change	local
to	change	the
to	change	their
to	changing	substantive
to	characterize	the
to	check	for
to	check	out
to	check	the
to	chronic	social
to	circumvent	and
to	circumvent	the
to	citizen	fear
to	citizens	with
to	citywide	robbery
to	civilians	police
to	claim	success
to	close	budget
to	close	locations
to	close	underutilized
to	closely	monitor
to	cluster	in
to	collaborate	with
to	collapse	into
to	collect	data
to	collect	the
to	combat	those
to	combine	modesto
to	combine	or
to	come	n
to	commit	a
to	commit	an
to	commit	crime
to	commit	crimes
to	commit	more
to	commit	the
to	committing	more
to	communities	outside
to	community	court
to	community	courts
to	community	policing
to	compare	each
to	compare	the
to	compare	them
to	competing	criminal
to	complement	such
to	completely	unpredictable
to	comply	merely
to	comply	with
to	comport	with
to	concentrate	at
to	conclude	that
to	condemn	a
to	conduct	a
to	conduct	validated
to	conform	with
to	consider	candidates
to	consider	d
to	consider	in
to	consider	is
to	consider	predictive
to	consider	pure
to	consider	the
to	consider	when
to	consider	whether
to	considerable	fear
to	considerably	expand
to	considering	the
to	consolidate	police
to	constitute	a
to	constrain	sanctions
to	contact	the
to	contest	charges
to	continental	alternatives
to	continue	this
to	continue	to
to	continue	with
to	continuing	a
to	contract	reframing
to	contribute	substantially
to	control	the
to	convene	drug
to	convene	local
to	convene	specialized
to	convene	the
to	conventional	criminal
to	conventional	jail
to	conventional	or
to	conventional	solutions
to	convey	all
to	conviction	and
to	conviction	for
to	coonerty	by
