	of	documents
these	important	ways
these	innovations	require
these	its	is
these	lacunae	are
these	meetings	tended
these	meetings	was
these	meetings	were
these	methods	have
these	methods	require
these	minidevices	transmit
these	nations	have
these	new	groups
these	new	technologies
these	norms	requires
these	novel	efforts
these	or	any
these	outcomes	may
these	outputs	and
these	personnel	trends
these	postcolonial	states
these	preservationist	efforts
these	pressures	to
these	professional	associations
these	recommendations	await
these	reform	movements
these	reforms	such
these	reforms	suggest
these	reforms	were
these	reforms	while
these	reforms	while
these	reforms	will
these	reforms	worked
these	researchers	argued
these	revelations	other
these	selective	trends
these	small	agencies
these	small	comparative
these	standard	model
these	statistics	reflect
these	studies	appears
these	studies	are
these	studies	can
these	studies	focus
these	studies	highlight
these	studies	yield
these	tasks	can
these	techniques	have
these	technologies	and
these	technologies	may
these	temptations	arise
these	theories	useful
these	things	a
these	two	cities
these	values	should
these	withered	over
theses	they	constitute
they	adhere	to
they	afford	opportunities
they	also	afford
they	also	perceive
they	also	want
they	and	others
they	and	researchers
they	appear	more
they	are	abetted
they	are	able
they	are	actively
they	are	assigned
they	are	committed
they	are	compatible
they	are	customized
they	are	diluted
they	are	grateful
they	are	implemented
they	are	institutionalized
they	are	intended
they	are	limited
they	are	not
they	are	of
they	are	often
they	are	structured
they	are	the
they	are	very
they	are	willing
they	as	a
they	became	attached
they	became	police
they	become	aware
they	can	escalate
they	can	tell
they	can	use
they	certainly	include
they	choose	when
they	constitute	an
they	constitute	at
they	could	include
they	deserve	attention
they	diffuse	they
they	do	it
they	do	it
they	do	not
they	embrace	the
they	enable	researchers
they	evaluate	and
they	feel	constant
they	found	significant
they	found	that
they	found	the
they	gather	and
they	govern	their
they	had	become
they	had	implemented
they	have	accepted
they	have	become
they	have	been
they	have	been
they	have	by
they	have	perverse
they	have	transformed
they	impose	and
they	increased	their
they	invest	it
they	learn	from
they	looked	for
they	may	be
they	may	be
they	may	in
they	must	learn
they	now	serve
they	operate	largely
they	play	other
they	play	regarding
they	possess	on
they	possess	the
they	regulate	themselves
they	rely	heavily
they	represent	broad
they	require	and
they	seek	to
they	seek	ways
they	seem	to
they	serve	community
they	serve	which
they	served	especially
they	should	adopt
they	should	be
they	speculated	that
they	support	an
they	tend	to
they	tend	to
they	tend	to
they	themselves	provide
they	typically	consider
they	were	allowed
they	were	assigned
they	were	familiarizing
they	were	rich
they	will	police
they	would	also
they	would	in
thieves	in	their
thin	relying	mostly
things	a	good
things	are	worth
things	as	arrest
things	as	staffing
things	as	the
things	given	the
things	go	awry
things	of	the
things	police	now
things	that	police
things	that	small
things	were	going
think	before	throwing
think	frank	think
think	of	police
think	of	several
think	that	it
think	what	happens
third	decade	one
third	domain	we
third	reinforces	desired
third	subculture	has
third	the	organizational
third	there	is
thirteenth	century	hangchow
thirty	years	of
this	american	cultural
this	approach	and
this	approach	at
this	approach	may
this	approach	will
this	arrangement	works
this	association	is
this	attempts	to
this	behavior	finally
this	can	be
this	can	make
this	case	crime
this	cluster	of
this	complexity	is
this	could	change
this	degree	of
this	dimension	one
this	diversity	should
this	essay	focuses
this	essay	has
this	essay	we
this	example	illustrates
this	far	exceeds
this	feedback	loop
this	frustrates	many
this	governance	takes
this	has	many
this	has	not
this	has	not
this	has	resulted
this	hypothesis	some
this	in	mind
this	information	an
this	information	to
this	is	becoming
this	is	captured
this	is	not
this	is	not
this	is	not
this	is	not
this	is	the
this	is	to
this	issue	finding
this	issue	in
this	issue	with
this	kids	sometimes
this	large	group
this	led	to
this	line	of
this	literature	in
this	literature	is
this	long	standing
this	may	affect
this	may	be
this	may	be
this	may	reflect
this	means	not
this	means	the
this	mechanism	with
this	movement	which
this	occurred	was
this	office	how
this	optimism	but
this	panel	also
this	patrol	efficiency
this	pattern	changing
this	pattern	is
this	perspective	has
this	phase	of
this	point	has
this	practical	knowledge
this	practice	roth
this	pressure	while
this	problem	faster
this	process	was
this	proposition	the
this	reality	based
this	regard	as
this	requires	that
this	research	at
this	research	has
this	research	ignores
this	research	is
this	role	given
this	section	we
this	sort	and
this	sort	of
this	sort	of
this	sort	would
this	starkly	illustrates
this	state	of
this	suggests	the
this	suggests	they
this	system	may
this	the	pressures
this	to	failures
this	to	the
this	too	to
this	topic	remains
this	transformation	acknowledge
this	trend	at
this	trend	dominated
this	trend	in
this	trend	were
this	view	of
this	volume	community
this	volume	despite
this	volume	n
this	was	the
this	way	crank
this	weekend	s
this	were	so
this	will	also
this	with	large
this	would	alter
this	would	be
this	would	be
this	year	through
thomas	d	urban
thomas	e	david
thomas	e	feucht
thomas	e	feucht
thomas	e	feucht
thomas	e	feucht
thomas	e	feucht
thomas	e	feucht
thomas	plate	commissioner
thompson	james	d
thompson	p	a
thompson	p	we
thoroughly	familiar	with
those	agencies	bayley
those	beats	did
those	brought	into
those	challenges	are
those	dearly	and
those	effects	relative
those	ethnic	minorities
those	experienced	by
those	groups	predicts
those	groups	that
those	in	a
those	institutions	insurance
those	involved	in
those	most	experienced
those	of	nascent
those	of	other
those	officers	who
those	outside	the
those	outside	the
those	parts	of
those	parts	of
those	parts	that
those	people	s
those	police	leaders
those	researchers	and
those	standards	personally
those	structures	and
those	that	are
those	that	do
those	that	require
those	value	and
those	well	embedded
those	who	are
those	who	are
those	who	expect
those	who	fund
those	who	have
those	who	seek
those	who	try
those	wishing	to
those	with	lower
those	with	no
those	with	only
though	by	no
though	in	general
though	perhaps	not
though	real	is
though	that	one
though	there	is
though	variable	rates
thought	du	jour
thought	to	be
thought	to	be
thought	to	be
thought	to	bring
thought	to	have
thought	to	permeate
thought	to	tackle
thousand	independent	commands
thousand	oaks	ca
thousand	oaks	ca
thousand	oaks	ca
thousand	oaks	ca
thousand	oaks	ca
thousand	oaks	ca
thousand	oaks	ca
thousand	oaks	ca
thousands	of	local
threat	of	getting
threat	of	litigation
threat	of	removal
threat	of	terrorism
threat	of	terrorism
threat	of	terrorism
threat	of	terrorism
threat	requires	specialist
threaten	communities	thus
threatened	but	when
threatened	colonizers	economic
threatened	environment	and
threatened	environments	citizens
threatened	with	citizen
threatens	to	turn
threats	but	other
threats	issuing	from
threats	to	a
threats	to	the
threats	to	the
threats	to	their
threats	would	find
three	american	agencies
three	bolts	the
three	branches	of
three	branches	the
three	case	studies
three	characterizations	of
three	cities	new
three	decades	have
three	decades	have
three	decades	have
three	decades	old
three	described	above
three	general	approaches
three	levels	b
three	police	departments
three	reasons	that
three	that	scored
three	types	of
thrive	or	wither
through	august	the
through	executive	appointment
through	formal	mechanisms
through	informal	mechanisms
through	sophisticated	computer
through	sophisticated	computer
through	such	specific
through	the	command
through	the	key
through	the	s
through	this	office
through	trial	and
throughout	the	essay
throughout	the	industry
throughout	the	united
throughout	this	essay
throwing	a	punch
thunder	over	the
thunderbird	f	pilots
thurman	and	edmund
thus	although	the
thus	closing	some
thus	creating	an
thus	despite	the
thus	even	more
thus	far	community
thus	far	community
thus	far	have
thus	far	the
thus	far	this
thus	figure	largely
thus	in	america
thus	in	the
thus	one	predictable
thus	perhaps	overstating
thus	researchers	should
thus	standardizing	the
thus	the	pressure
thus	the	skills
thus	undermining	a
thus	while	it
thus	while	it
thus	while	the
thus	years	after
ticket	crime	focused
tiebout	and	robert
tiebout	and	warren
tied	to	it
ties	to	occupational
tightly	connected	by
tightly	linked	wilson
tim	newburn	and
tim	newburn	london
tim	newburn	portland
tim	newburn	portland
time	american	police
time	an	interesting
time	analysis	into
time	analysis	washington
time	and	changes
time	and	energy
time	and	involve
time	beat	cops
time	but	the
time	by	which
time	causing	the
time	consumed	in
time	crime	analyst
time	dealing	with
time	decisions	in
time	for	example
time	for	preventive
time	frame	reiss
time	from	answering
time	in	their
time	in	those
time	instead	to
time	is	spent
time	leaving	the
time	longitudinal	data
time	of	change
time	on	a
time	on	nontraditional
time	on	patrol
time	period	showing
time	periods	are
time	periods	at
time	periods	however
time	periods	neither
time	periods	the
time	periods	the
time	periods	years
time	personnel	some
time	span	reaves
time	sworn	employees
time	sworn	officers
time	systematic	observation
time	than	a
time	the	cops
time	to	a
time	to	be
time	to	diffuse
time	to	engage
time	to	engage
time	to	engage
time	to	our
time	to	reflect
time	was	spent
time	we	know
time	were	influenced
time	when	crime
time	with	the
timely	analysis	to
timely	and	accurate
timely	basis	to
timely	diagnosis	is
timely	police	responses
timely	response	to
times	as	well
times	of	london
times	of	the
times	the	number
times	with	a
timothy	c	and
timothy	newburn	private
timothy	s	bynum
title	i	of
to	a	burgeoning
to	a	central
to	a	common
to	a	desire
to	a	disciplinary
to	a	disinclination
to	a	few
to	a	given
to	a	lack
to	a	large
to	a	method
to	a	much
to	a	narrow
to	a	national
to	a	national
to	a	number
to	a	police
to	a	police
to	a	police
to	a	problem
to	a	qualified
to	a	radical
to	a	remote
to	a	remote
to	a	science
to	a	study
to	a	variety
to	a	zero
to	absorb	these
to	absorb	these
to	accept	or
to	accept	these
to	accepting	new
to	accommodate	the
to	accomplish	c
to	accomplish	more
to	accomplish	worthy
to	accomplishing	this
to	accredit	and
to	achieve	because
to	achieve	compliance
to	achieve	these
to	achieving	their
to	achieving	this
to	acquire	and
to	acquire	rubinstein
to	acquire	sherman
to	acquire	special
to	acquire	the
to	acquire	the
to	act	in
to	activate	either
to	adapt	to
to	adjust	those
to	administration	or
to	administrative	extensive
to	administrative	jobs
to	adopt	an
to	adopt	and
to	adopt	and
to	adopt	many
to	adopt	once
to	adopt	them
to	adopting	innovations
to	advance	their
to	aggressive	enforcement
to	alleviate	this
to	allow	people
to	alter	what
to	america	s
to	an	ethical
to	another	third
to	answer	the
to	answer	with
to	anticipate	and
to	anticipate	and
to	anticipate	reforming
to	apply	them
to	applying	them
to	appreciating	how
to	appropriate	and
to	as	many
to	ask	what
to	assess	and
to	assess	the
to	assess	the
to	assess	whether
to	attempt	to
to	attend	closely
to	attend	to
to	attend	to
to	avert	crime
to	avoid	miranda
to	avoid	the
to	be	a
to	be	a
to	be	a
to	be	adapted
to	be	alert
to	be	associated
to	be	considerable
to	be	content
to	be	distinguishable
to	be	downloaded
to	be	employed
to	be	especially
to	be	exerting
to	be	influenced
to	be	insufficient
to	be	less
to	be	long
to	be	more
to	be	much
to	be	noticed
to	be	of
to	be	on
to	be	positive
to	be	positive
to	be	profound
to	be	recognized
to	be	selected
to	be	slid
to	be	still
to	be	subjected
to	be	sufficient
to	be	that
to	be	that
to	be	the
to	be	the
to	be	unleashed
to	bear	on
to	bear	what
to	beat	teams
to	become	full
to	being	solely
to	better	appreciate
to	bolster	the
to	bolster	the
to	both	its
to	break	it
to	bring	people
to	bring	to
to	build	and
to	bureaucracy	in
to	bureaucratic	review
to	calls	for
to	calls	for
to	calls	for
to	capture	the
to	capture	those
to	capture	variations
to	cause	the
to	centralize	the
to	certain	key
to	challenge	the
to	change	and
to	change	arises
to	change	but
to	change	despite
to	change	in
to	change	in
to	change	indeed
to	change	police
to	change	structures
to	change	than
to	change	the
to	change	the
to	change	the
to	change	their
to	change	zhao
to	changes	in
to	changing	police
to	channel	these
to	circumvent	fourth
to	citizens	in
to	citizens	requests
to	citizens	requests
to	close	the
to	coerce	and
to	collaborate	fully
to	collaborate	in
to	collaborate	with
to	combat	terrorism
to	combat	terrorism
to	community	policing
to	community	the
to	compare	america
to	compare	and
to	compare	the
to	compete	with
to	complete	other
to	compstat	more
to	compstat	plus
to	conclude	that
to	conduct	crime
to	conduct	in
to	conform	so
to	consequences	of
to	consider	how
to	consider	the
to	consolidate	even
to	consolidate	remaining
to	consolidate	service
to	consolidate	small
to	continue	at
to	continue	standard
to	contribute	more
to	control	for
to	control	in
to	control	the
to	coordinate	and
to	coordinate	police
to	coordinate	the
to	correct	problem
to	corruption	he
to	counter	some
to	counter	terrorism
to	counter	these
to	counterterrorism	duties
to	create	a
to	create	or
to	crime	analysis
to	crime	control
to	cultural	features
to	customizing	the
to	cut	substantially
to	de	bureaucratize
to	deal	with
to	deal	with
to	deal	with
to	deal	with
to	define	and
to	defining	police
to	deformalize	reduce
to	deliver	key
to	deliver	more
to	describe	crisis
to	describe	it
to	detect	actionable
to	detect	one
to	detect	patterns
to	deter	misbehavior
to	deter	or
to	deter	potential
to	develop	a
to	develop	and
to	develop	and
to	develop	computer
to	develop	measures
to	develop	the
to	developers	that
to	developing	problems
to	differ	in
to	differentiate	police
to	diffuse	widely
to	digitally	monitor
to	direct	and
to	discern	and
to	discuss	technologies
to	dismiss	the
to	disrupt	core
to	dissipate	at
to	distinguish	distinctly
to	distinguish	individual
to	distinguish	its
to	distinguish	police
to	distinguish	policing
to	distinguish	the
to	distinguish	variation
to	distribute	fairly
to	do	policing
to	do	problem
to	do	so
to	do	so
to	do	so
to	do	so
to	do	so
to	do	their
to	do	this
to	dominate	the
to	draw	conclusions
to	draw	large
to	draw	more
to	draw	very
to	drive	them
to	each	of
to	easily	summon
to	eat	a
to	effect	changes
to	embrace	its
to	emerge	as
to	emerge	as
to	employ	the
to	enable	police
to	encouraging	conclusions
to	energize	the
to	enforce	wilson
to	enforcing	them
to	engage	in
to	engage	in
to	engage	in
to	engage	in
to	engage	in
to	engage	in
to	engage	in
to	engage	in
to	equal	employment
to	establish	how
to	establish	more
to	estimate	the
to	evaluate	empirical
to	evaluate	the
to	evolve	only
to	examine	whether
to	exercise	their
to	exhibit	considerable
to	expect	most
to	expect	that
to	expect	that
to	expectations	one
to	experience	a
to	experience	and
to	experiment	with
to	explain	a
to	explaining	variation
to	explore	how
to	explore	police
to	explore	the
to	face	contact
to	face	public
to	face	service
to	fail	to
to	failures	and
to	federal	agencies
to	federal	data
to	federal	law
to	few	tests
to	figure	out
to	fill	in
to	financial	incentives
to	find	a
to	find	basic
to	find	crime
to	find	financial
to	find	indicators
to	find	time
to	find	ways
to	fluctuations	in
to	focus	on
to	focus	on
to	focus	proactively
to	follow	rogers
to	follow	the
to	forfeit	control
to	forget	the
to	form	and
to	foster	an
to	garner	community
to	garner	intimate
to	gather	much
to	gather	reliable
to	gathering	intelligence
to	generalize	about
to	generalize	across
to	generalize	from
to	generate	undesirable
to	get	around
to	get	it
to	get	state
to	get	them
to	go	beyond
to	goal	setting
to	good	patrol
to	govern	their
to	greater	independence
to	greater	pressure
to	grow	although
to	grow	my
to	guide	the
to	have	assigned
to	have	been
to	have	developed
to	have	done
to	have	high
to	have	implemented
to	have	little
to	have	officers
to	have	reduced
to	have	significantly
to	have	supplanted
to	have	the
to	have	the
to	have	utility
to	having	adequate
to	help	design
to	help	him
to	help	me
to	help	police
to	help	police
to	hide	the
to	hire	better
to	his	or
to	hold	and
to	how	the
to	identify	and
to	identify	people
to	implement	and
to	implement	community
to	implement	organizational
to	implement	the
to	implement	them
to	implement	these
to	improve	significantly
to	improvised	explosive
to	include	more
to	incorporate	outlying
to	increase	into
to	increase	security
to	increase	the
to	incremental	change
to	influence	police
to	influence	technologies
to	information	sharing
to	information	sharing
to	information	technology
to	innovation	such
to	integrity	are
to	integrity	over
to	interrupt	preventive
to	investigate	terrorists
to	invoke	his
to	involve	state
to	isolate	police
to	it	proficiency
to	its	perceived
to	its	quality
to	judge	only
to	judge	that
to	judge	the
to	judge	the
to	know	how
to	know	in
to	know	more
to	know	to
to	know	what
to	large	scale
to	larger	agencies
to	late	twentieth
to	law	and
to	law	enforcement
to	learn	by
to	learn	how
to	learn	much
to	learn	the
to	learn	the
to	learn	the
to	legal	constraints
to	legal	expectations
to	legalistic	and
to	limit	corruption
to	local	governments
to	local	preferences
to	lose	no
to	maintain	their
to	make	any
to	make	arrests
to	make	broad
to	make	it
to	make	many
to	make	possible
to	make	such
to	manage	guide
to	manipulate	organizationally
to	manipulate	the
to	maximize	their
to	meaningful	change
to	measure	the
to	measure	the
to	measure	the
to	meet	calls
to	merge	the
to	middle	managers
to	mischaracterize	police
to	mobilize	the
to	mobilize	the
to	model	this
to	modify	police
to	monitor	command
to	monitor	the
to	more	fully
to	move	beyond
to	move	formal
to	move	toward
to	need	skogan
to	neighborhood	and
to	neighborhood	needs
to	note	that
to	nourish	because
to	observe	all
to	observe	change
to	observe	considerable
to	observe	key
to	occupational	professional
to	occur	police
to	offenses	although
to	offer	a
to	offer	conclusions
to	offer	conclusions
to	offer	the
to	officers	in
to	officers	the
to	one	that
to	one	that
to	ones	that
to	open	all
to	opportunities	to
to	organize	a
to	other	human
to	other	influences
to	other	nations
to	other	officers
to	other	organizations
to	our	knowledge
to	outcome	whereas
to	outperform	large
to	override	bureaucratic
to	overstate	the
to	overstate	the
to	overstate	their
to	participate	in
to	participate	in
to	pass	potentially
to	patrol	have
to	patrol	massive
to	patrol	officers
to	patrol	where
to	pay	at
to	pay	for
to	perceive	the
to	percent	about
to	percent	between
to	perform	other
to	perform	risk
to	perform	some
to	perform	some
to	perform	thacher
to	permeate	the
to	piece	together
to	place	fewer
to	place	more
to	plan	for
to	plan	their
to	please	officials
to	police	compare
to	police	has
to	police	organization
to	police	patrol
to	police	priorities
to	police	researchers
to	police	that
to	police	uses
to	policy	makers
to	practice	and
to	predict	the
to	predict	where
to	predict	where
to	preserve	compstat
to	pressures	to
to	prevent	corrupt
to	problem	solving
to	produce	accessibility
to	produce	similar
to	produce	the
to	professional	standards
to	professional	standards
to	promote	community
to	promote	different
to	promote	homeland
to	promote	the
to	promote	their
to	propose	alternatives
to	protect	and
to	protect	and
to	protect	and
to	protect	and
to	protect	and
to	protect	and
to	protect	the
to	prove	it
to	provide	a
to	provide	service
to	provide	the
to	provoke	guide
to	punish	ann
to	purchase	firearms
to	pursue	in
to	push	the
to	raise	policing
to	reallocate	substantial
to	reappear	when
to	reason	that
to	rebuild	police
to	receive	desperately
to	receive	direction
to	receive	more
to	receiving	good
to	reduce	crime
to	reduce	crime
to	reduce	the
to	reduce	the
to	reduce	the
to	reduce	the
to	reduce	variability
to	reestablish	a
to	reflect	on
to	reflect	the
to	reform	to
to	reinforce	this
to	relinquish	the
to	rely	more
to	rely	not
to	replicate	his
to	report	knowledge
to	report	the
to	report	to
to	represent	such
to	requests	for
to	require	disproportionately
to	research	to
to	researchers	why
to	resemble	town
to	resist	and
to	resist	change
to	resist	skogan
to	resort	to
to	respond	quickly
to	respond	to
to	respond	to
to	respond	to
to	respond	to
to	restrictive	court
to	result	mastrofski
to	rigorous	scrutiny
to	risk	the
to	roger	b
to	say	more
to	say	much
to	say	that
to	say	that
to	say	that
to	science	bayley
to	science	values
to	scientific	evidence
to	screen	for
to	search	for
to	see	a
to	see	how
to	selecting	the
to	serve	as
to	serve	not
to	serve	policing
to	serve	policing
to	serve	policing
to	serve	policing
to	serve	policing
to	serve	policing
to	serving	the
to	shape	it
to	show	a
to	show	greater
to	smaller	departments
to	so	many
to	social	isolation
to	solve	problems
to	solve	problems
to	solve	the
to	some	extent
to	some	extent
to	some	this
to	something	else
to	speak	meaningfully
to	speak	small
to	specific	areas
to	spend	their
to	stabilize	officers
to	stake	their
to	standard	patrol
to	stimulate	a
to	stock	shelves
to	street	officers
to	structure	a
to	structure	work
to	study	here
to	study	police
to	study	the
to	study	the
to	subject	their
to	succeed	in
to	succeed	of
to	such	proposals
to	suggest	that
to	supervisors	and
to	support	consolidation
to	support	hot
to	support	more
to	support	quantitative
to	support	the
to	suppress	and
to	suppress	disorder
to	surface	in
to	surveillance	grew
to	suspect	that
to	sustain	and
to	sustaining	the
to	sweeping	historical
to	systems	less
to	tackle	problems
to	take	a
to	take	hold
to	take	into
to	take	the
to	targeted	and
to	tell	us
to	terror	attacks
to	terrorism	reached
to	terrorist	initiated
to	terrorist	oriented
to	test	interesting
to	test	propositions
to	test	the
to	test	the
to	test	whether
to	that	of
to	that	of
to	the	absence
to	the	adoption
to	the	alternative
to	the	attacks
to	the	average
to	the	beliefs
to	the	changing
to	the	communities
to	the	development
to	the	executive
to	the	experience
to	the	explosive
to	the	extent
to	the	extent
to	the	extent
to	the	extent
to	the	extent
to	the	extent
to	the	fragmentation
to	the	governance
to	the	hopes
to	the	ideal
to	the	inclination
to	the	inclinations
to	the	increase
to	the	information
to	the	interests
to	the	international
to	the	late
to	the	law
to	the	leader
to	the	limitations
to	the	members
to	the	mid
to	the	moscow
to	the	multiplicity
to	the	national
to	the	national
to	the	neighborhood
to	the	next
to	the	organization
to	the	organization
to	the	organization
to	the	particular
to	the	periphery
to	the	periphery
to	the	police
to	the	police
to	the	police
to	the	political
to	the	preferences
to	the	present
to	the	preservation
to	the	priority
to	the	private
to	the	purpose
to	the	question
to	the	race
to	the	rank
to	the	reform
to	the	residents
to	the	response
to	the	same
to	the	short
to	the	size
to	the	stability
to	the	stability
to	the	standard
to	the	street
to	the	study
to	the	technical
to	the	threat
to	the	twentieth
to	the	two
to	the	u
to	the	united
to	the	ways
to	their	ability
to	their	locales
to	their	numbers
to	their	operational
to	their	ownership
to	their	peers
to	their	task
to	them	n
to	them	perhaps
to	these	reforms
to	these	things
to	this	complexity
to	this	mechanism
to	this	point
to	this	the
to	those	in
to	those	that
to	three	bolts
to	three	decades
to	top	police
to	track	a
to	track	illegal
to	track	longitudinal
to	track	short
to	track	the
to	transform	how
to	transform	long
to	transform	police
to	transmit	the
to	trying	something
to	turn	the
to	two	consequential
to	unacceptable	risks
to	undermine	the
to	understand	how
to	understand	police
to	understand	the
to	unify	police
to	upgrade	minimum
to	use	a
to	use	a
to	using	common
to	validate	it
to	variations	between
to	variations	within
to	vary	naturally
to	vast	databases
to	vocational	ones
to	walking	beats
to	weaken	the
to	weber	p
to	what	constitutes
to	what	degree
to	what	effect
to	what	extent
to	what	typically
to	whether	the
to	which	beat
to	which	bureaucracy
to	which	citizens
to	which	decision
to	which	different
to	which	it
to	which	operational
to	which	organization
to	which	other
to	which	police
to	which	police
to	which	police
to	which	police
to	which	street
to	which	the
to	which	the
to	which	the
to	which	these
to	which	these
to	which	they
to	which	they
to	which	they
to	which	would
to	who	governs
to	withstand	these
to	work	closely
to	work	in
to	work	with
to	write	community
to	your	liking
tobago	officers	remained
tobago	policing	a
toch	washington	dc
tocqueville	alexis	democracy
tocqueville	and	depending
today	as	in
today	edited	by
today	especially	large
today	s	news
today	soon	there
todd	r	clear
together	in	ways
together	the	challenges
together	the	minutiae
together	these	techniques
tom	r	and
tom	r	patrick
tonry	and	norval
tonry	and	norval
tonry	and	norval
tonry	and	norval
tonry	and	norval
tonry	and	norval
tonry	chicago	university
tonry	chicago	university
tonry	chicago	university
tonry	chicago	university
tonry	chicago	university
tony	pate	duane
too	does	the
too	general	to
too	invested	in
too	mobile	limited
too	removed	from
too	small	and
too	to	some
too	variable	to
took	to	acquire
tool	and	there
toolkit	public	image
tools	singularly	iii
top	cop	reversed
top	department	officials
top	department	salary
top	executive	positions
top	leaders	muir
top	levels	of
top	new	york
top	of	mommy
top	of	the
top	police	executive
top	police	leadership
topic	american	police
topic	remains	underdeveloped
topics	computer	internet
topics	for	related
toqueville	of	americans
toronto	press	falcone
toronto	university	of
torres	and	vogel
torres	sam	and
total	still	leaving
tough	ones	the
touted	by	these
toward	a	better
toward	a	new
toward	a	wide
toward	an	ethos
toward	community	partnerships
toward	empowered	deliberation
toward	greater	bureaucratization
toward	involving	local
toward	less	police
toward	more	demographic
toward	or	away
toward	terrorist	oriented
toward	the	police
toward	the	public
toward	the	service
toward	unnecessary	risk
town	america	nd
town	hall	meetings
town	over	big
town	police	department
town	policing	despite
towns	and	rural
towns	in	metropolitan
townsend	counting	cops
trace	their	consequences
traced	a	relationship
track	a	large
track	illegal	attempts
track	longitudinal	structural
track	short	term
track	the	change
track	the	changes
tracked	a	slightly
tracked	larson	and
tracked	only	police
tracked	structural	change
tracked	the	major
tracking	a	single
tracking	global	terrorism
tracking	representative	samples
tracking	the	effects
tracking	the	position
trade	groups	of
trade	offs	between
traditional	characterization	of
traditional	craft	based
traditional	electoral	mechanisms
traditional	fashion	lum
traditional	methods	of
traditional	niche	rather
traditional	patrol	and
traditional	patrol	officers
traditional	patroling	techniques
traditional	perspective	of
traditional	police	fraternal
traditional	police	patrol
traditional	police	role
traditional	practices	and
traditional	scholarship	has
traditional	source	of
traditional	unreformed	at
traditionally	nonroutine	high
traffic	checkpoints	covert
traffic	stops	and
trained	personnel	continue
training	and	crime
training	and	measuring
training	and	the
training	as	a
training	but	rather
training	by	doing
training	formalization	and
training	in	american
training	in	intelligence
training	in	the
training	larger	departments
training	n	emerges
training	of	untested
training	officers	to
training	on	police
training	percent	had
training	requirements	by
training	supervision	and
training	than	ever
training	they	have
training	to	fill
training	vary	in
training	weisheit	and
trajectories	but	less
trajectory	of	police
trajectory	of	the
transaction	personnel	and
transfers	between	organizations
transform	how	police
transform	inputs	into
transform	long	established
transform	police	culture
transformation	acknowledge	that
transformation	mastrofski	and
transformation	of	the
transformed	american	policing
transformed	the	culture
transformed	the	way
transforming	past	police
transforming	police	practice
transforming	such	a
transforming	the	police
transforming	the	police
transgression	of	the
transit	police	with
translated	into	a
translating	police	research
transmission	of	culture
transmit	the	data
transmit	their	culture
transmit	to	a
transmitted	images	these
transparency	in	street
transparency	in	the
transparency	of	the
transparent	and	reassuring
transparent	any	inequality
transportation	and	health
transportation	vehicles	detection
trappings	of	legitimacy
treated	with	hostility
treatise	has	already
tree	by	focusing
tremendous	changes	to
tremendous	changes	toward
tremendous	potential	impact
trend	at	the
trend	dominated	both
trend	in	american
trend	in	data
trend	in	overall
trend	is	affecting
trend	some	communities
trend	that	has
trend	toward	more
trend	toward	or
trend	were	manifested
trends	in	community
trends	in	police
trends	in	the
trends	in	to
trends	in	who
trends	n	fusion
trends	of	the
trends	predictive	policing
trends	the	dominant
trends	to	be
trends	washington	dc
trends	will	have
trevor	and	timothy
trevor	jones	and
trevor	tim	newburn
trial	and	error
trial	and	error
trial	law	enforcement
trickling	down	from
trinidad	and	tobago
trinidad	and	tobago
triumph	of	good
trofski	skogan	b
troops	fell	to
trouble	but	at
trouble	i	decided
trouble	it	s
trouble	many	iv
troubled	economy	the
trucks	into	the
true	professionalism	e
truly	matter	one
truly	radical	changes
truly	small	departments
trumpeting	motorized	preventive
trust	in	the
try	to	control
try	to	do
try	to	influence
trying	something	new
trying	to	implement
trying	to	use
tuch	pp	where
tuch	race	and
tully	edward	j
tully	the	ability
turf	oriented	community
turmoil	of	the
turn	are	shaped
turn	the	internet
turn	this	will
turn	to	the
turnaround	how	america
turning	around	the
turning	to	changes
turning	to	scientific
turnover	in	police
twentieth	and	early
twentieth	centuries	albeit
twentieth	century	american
twentieth	century	american
twentieth	century	are
twentieth	century	decline
twentieth	century	fogelson
twentieth	century	in
twentieth	century	indicating
twentieth	century	mastrofski
twentieth	century	private
twentieth	century	set
twentieth	century	some
twentieth	century	there
twentieth	century	these
twentieth	century	thus
twentieth	century	two
twentieth	century	was
twentieth	century	was
twentieth	century	witnessed
twenty	first	century
twenty	first	century
twenty	first	century
twenty	first	century
twenty	first	century
twenty	first	century
twenty	first	century
twenty	first	century
twenty	first	century
twenty	first	century
twenty	first	century
twenty	first	century
twenty	first	century
twice	the	rate
two	alternatives	seem
two	alternatives	to
two	big	innovations
two	bolts	blocking
two	challenging	tasks
two	circumstances	are
two	cities	suggests
two	consequential	reform
two	cultures	of
two	decades	ago
two	decades	has
two	departments	favoring
two	departments	seeking
two	dimensions	of
two	features	first
two	fighting	what
two	illinois	police
two	in	depth
two	in	five
two	is	striking
two	large	police
two	most	consequential
two	movements	for
two	of	departments
two	of	police
two	of	the
two	of	the
two	patrol	and
two	points	are
two	possibilities	local
two	questions	arise
two	reviews	of
two	states	with
two	theoretical	approaches
two	things	of
two	to	three
two	visions	of
two	way	communications
two	way	radio
two	way	radio
tyler	and	huo
tyler	callahan	and
tyler	callahan	and
tyler	callahan	and
tyler	tom	r
tyler	tom	r
type	newspaper	copyright
type	newspaper	copyright
type	of	culture
type	of	offense
type	of	technology
types	of	crime
types	of	cultural
types	of	organizations
