	of	documents
scale	of	the
scale	reasoned	rethinking
scale	remains	largely
scale	shifts	necessary
scale	that	violent
scale	there	is
scale	to	stimulate
scales	for	different
scalia	also	noted
scalia	confined	it
scalia	declined	to
scalia	dissented	arguing
scalia	dissented	dramatically
scalia	emphasized	as
scalia	equated	the
scalia	flatly	rejected
scalia	j	concurring
scalia	j	dissenting
scalia	justice	kennedy
scalia	likened	the
scalia	quipped	to
scalia	s	answer
scalia	s	dissent
scalia	s	dissenting
scalia	similarly	distinguished
scalia	similarly	observed
scalia	stood	alone
scalia	suggested	that
scalia	thus	revived
scalia	utilized	an
scalia	warned	that
scalia	wrote	opinions
scaling	back	of
scaling	back	sentence
scan	faces	identify
scan	of	the
scan	the	irises
scan	verify	and
scandal	and	fractured
scandal	and	reform
scandal	i	believe
scandal	n	c
scandals	everything	from
scandals	outed	can
scandals	riots	police
scandals	to	rebuild
scandanavian	criminologist	and
scanners	gun	detectors
scanners	to	detect
scanning	amounts	to
scanning	and	analysis
scanning	where	police
scans	bar	g
scans	bar	goers
scans	of	car
scans	photos	palm
scans	pic	k
scans	pick	up
scans	the	horizon
scant	meaningful	harm
scant	public	notice
scant	written	exchanges
scarce	as	possible
scarce	cities	as
scarce	or	limited
scarce	resource	of
scarce	resources	but
scarce	resources	can
scarce	resources	on
scarce	resources	this
scarce	tax	revenues
scarcely	being	able
scare	him	and
scared	about	his
scared	for	legit
scared	of	him
scars	tattoos	and
scars	upon	the
scattered	and	inaccessible
scattered	sections	of
scenario	at	the
scenario	inherent	in
scenario	n	the
scenario	where	inmates
scenarios	for	policing
scene	before	police
scene	before	the
scene	but	they
scene	during	an
scene	evidence	against
scene	evidence	see
scene	greenwood	and
scene	in	addition
scene	including	the
scene	investigations	and
scene	investigators	csis
scene	is	complex
scene	maybe	he
scene	n	gates
scene	of	a
scene	of	all
scene	of	past
scene	of	the
scene	perimeter	which
scene	processing	crime
scene	samples	here
scene	samples	with
scene	see	supra
scene	the	department
scene	the	main
scene	there	may
scene	using	systematic
scenes	and	evidence
scenes	create	in
scenes	has	become
scenes	in	an
scenes	this	may
scenes	to	do
scenes	to	provide
scenes	using	scientific
scenes	which	is
scenes	with	our
scenetap	the	creepy
sceptical	one	worried
sch	apr	available
sch	cambridge	mass
sch	gov	t
sch	l	rev
sch	nberger	cite
sch	nberger	mention
sch	xd	nberger
schedule	a	workforce
schedule	what	is
schedule	will	see
scheduled	and	that
scheduled	monthly	hearings
scheduled	release	date
scheduled	to	work
schedules	seasonal	variation
scheindlin	ordered	immediate
scheingold	cause	lawyering
scheingold	comments	on
scheingold	eds	n
scheingold	have	noted
scheingold	n	describes
scheingold	the	struggle
scheme	applied	to
scheme	authorizes	warrantless
scheme	it	might
scheme	kent	is
scheme	of	things
scheme	officers	in
scheme	predpol	across
scheme	said	it
scheme	she	said
scheme	under	which
scheme	which	has
scheme	will	deal
schemes	and	implications
schemes	n	narrow
schemes	when	a
scherer	inside	the
scherr	note	you
scherr	supra	note
schizophrenia	and	bipolar
schma	therapeutic	jurisprudence
schmerber	v	california
schmidt	and	dennis
schmidt	at	technomy
schmidt	has	said
schmidt	s	claim
schmitt	et	al
schneider	describing	and
schneider	mental	health
schneller	prisoners	families
schneller	supra	note
schoenberger	the	rise
scholar	author	of
scholar	case	case
scholar	google	com
scholar	guyora	binder
scholar	has	suggested
scholar	paul	h
scholar	stated	burglary
scholarly	commentary	on
scholarly	consensus	suggests
scholars	about	what
scholars	and	criminal
scholars	and	criminologists
scholars	and	judges
scholars	and	now
scholars	and	others
scholars	and	practitioners
scholars	and	research
scholars	argue	that
scholars	at	several
scholars	at	stanford
scholars	believe	this
scholars	but	as
scholars	congress	amended
scholars	could	identify
scholars	expect	testing
scholars	found	hot
scholars	found	patterns
scholars	franklin	e
scholars	have	addressed
scholars	have	argued
scholars	have	challenged
scholars	have	critiqued
scholars	have	developed
scholars	have	devoted
scholars	have	divided
scholars	have	offered
scholars	have	painstakingly
scholars	have	similarly
scholars	have	surmised
scholars	have	widely
scholars	might	disagree
scholars	myself	included
scholars	now	call
scholars	often	reflects
scholars	pay	close
scholars	then	and
scholars	who	has
scholars	who	have
scholars	with	police
scholars	writing	about
scholarship	bears	witness
scholarship	focused	on
scholarship	has	also
scholarship	its	success
scholarship	j	crim
scholarship	n	so
scholarship	on	predictability
scholarship	on	specialized
scholarship	on	this
scholarship	to	show
schon	martin	rein
schonberger	and	cukier
schonberger	and	kenneth
schonberger	argue	that
schonberger	cukier	supra
schonberger	kenneth	cukier
schonberger	statutory	frameworks
schonberger	supra	note
school	and	as
school	and	enter
school	and	summer
school	and	the
school	b	a
school	clinical	programs
school	clinics	colum
school	clinics	started
school	dare	and
school	districts	offer
school	education	living
school	elizabeth	worked
school	football	games
school	for	communication
school	for	its
school	from	the
school	in	contrast
school	in	monterey
school	j	d
school	of	communication
school	of	criminal
school	of	law
school	of	nursing
school	of	public
school	or	bar
school	our	clinic
school	permits	first
school	personnel	and
school	ph	d
school	professor	laurie
school	resource	officers
school	safety	and
school	students	who
school	superintendent	s
school	teachers	to
school	they	appeared
school	vacations	the
school	we	appreciate
school	which	may
school	with	thanks
school	you	may
schooling	thus	limiting
schools	across	california
schools	and	drastically
schools	and	facilities
schools	and	public
schools	berkeley	brooklyn
schools	bus	stops
schools	fire	departments
schools	in	minneapolis
schools	in	which
schools	n	and
schools	n	whren
schools	police	professionals
schools	the	growth
schr	org	files
schrunk	a	proponent
schrunk	justifies	emphasis
schultz	who	studies
schultze	jail	health
schultze	milwaukee	county
schumacher	reasonable	expectations
schwartz	privacy	information
schwartz	supra	note
schwarzenegger	cal	rptr
schwirtz	after	boston
sci	erik	luna
sci	fi	crimefighting
sci	fi	gimmickry
sci	fi	policing
sci	fi	solution
sci	l	shauhin
sci	mgmt	u
sci	nov	at
sci	nov	see
sci	u	s
science	and	drawn
science	and	statistics
science	and	tech
science	aren	t
science	as	in
science	at	santa
science	behind	the
science	bram	stoker
science	cambridge	ma
science	cannot	say
science	evidence	listening
science	fiction	and
science	fiction	but
science	fiction	n
science	fiction	novels
science	fiction	that
science	fiction	the
science	fiction	thriller
science	finding	that
science	foundation	incorrect
science	foundation	take
science	graduate	student
science	is	high
science	just	as
science	matches	based
science	maths	and
science	mgmt	leslye
science	monitor	august
science	n	see
science	n	sociological
science	of	civil
science	of	winning
science	publishing	society
science	reports	recommending
science	research	but
science	research	in
science	research	indeed
science	research	n
science	research	suggests
science	research	to
science	review	correction
science	roman	john
science	see	weisburd
science	terms	compstat
science	that	underlies
science	toward	a
science	which	complies
science	work	on
sciences	normally	crime
sciences	spss	and
sciences	usually	crime
sciences	willis	j
sciencetech	article	there
scientific	analysis	of
scientific	boon	or
scientific	certainty	from
scientific	certainty	when
scientific	definition	of
scientific	enhancement	of
scientific	evidence	of
scientific	experiment	mohler
scientific	manner	n
scientific	method	n
scientific	method	scholars
scientific	method	to
scientific	methods	levels
scientific	methods	sherman
scientific	methods	to
scientific	question	of
scientific	reports	researchers
scientific	research	begins
scientific	research	n
scientific	rules	of
scientific	study	and
scientific	survey	of
scientific	test	is
scientifically	controlled	test
scientifically	generated	evidence
scientifically	grounded	principles
scientist	at	geoeye
scientist	he	says
scientist	lawrence	baum
scientists	and	an
scientists	at	the
scientists	at	ucla
scientists	at	university
scientists	becoming	part
scientists	have	known
scientists	involved	with
scientists	still	play
scientists	who	study
scientists	working	with
scifi	solution	to
scnewsdude	c	the
scnewsmom	at	a
scope	and	application
scope	needs	to
scope	of	criminal
scope	of	government
scope	of	target
scope	of	the
scope	of	this
scope	of	threat
scope	than	is
scope	the	court
scope	to	an
scope	to	the
score	and	later
score	available	at
score	based	on
score	had	a
score	is	above
score	j	crim
score	to	be
score	what	average
scored	lowest	when
scores	for	new
scores	of	private
scores	the	batterer
scoring	credit	card
scotland	often	try
scotland	yard	found
scotland	yard	has
scotland	yard	in
scotland	yard	launched
scotland	yard	said
scott	and	appoint
scott	mind	your
scott	peterson	trial
scott	richardson	evidence
scott	shane	data
scott	w	m
scottish	institute	of
scotts	valley	are
scotts	valley	calif
scottsdale	arizona	for
scottsdale	s	cost
scout	team	psychological
scouted	players	watching
scouts	ever	could
scouts	predicting	the
scouts	were	indeed
scouts	with	computer
scouts	with	quantitative
scpd	has	lost
scpd	s	predictive
scpd	started	experimenting
scpd	to	send
screaming	in	court
screaming	n	for
screams	forgetting	to
screen	as	a
screen	clients	for
screen	in	downtown
screen	on	a
screen	police	have
screen	police	recruits
screen	the	combined
screen	touchshare	lets
screened	subject	s
screening	and	assessment
screening	available	at
screening	cardozo	l
screening	instrument	dvsi
screening	instrument	for
screening	search	jurimetrics
screening	technology	fast
screens	and	enter
screens	interactive	maps
screwdriver	on	that
screwdriver	standing	near
scribd	com	doc
scribners	where	good
scripts	but	are
scripts	might	make
scrubbed	of	the
scrutiny	and	protection
scrutiny	applicable	to
scrutiny	as	will
scrutiny	at	airports
scrutiny	by	contrast
scrutiny	by	elected
scrutiny	first	proponents
scrutiny	from	mr
scrutiny	in	that
scrutiny	may	not
scrutiny	n	people
scrutiny	of	documents
scrutiny	of	its
scrutiny	of	membership
scrutiny	of	new
scrutiny	second	and
scrutiny	that	applies
scrutiny	that	threshold
scrutiny	to	some
sdt	d	as
sdt	n	id
se	divorce	complaint
se	rule	argued
se	rule	that
seabright	avenue	and
sealed	packages	of
sealing	wax	and
seamless	integration	of
sean	carey	note
sean	heckers	watch
sean	malinowski	a
sean	malinowski	an
sean	malinowski	and
sean	malinowski	captain
sean	malinowski	said
sean	malinowski	to
sean	malinowski	who
search	a	house
search	amounts	to
search	an	introduction
search	and	seizure
search	at	issue
search	at	large
search	because	it
search	because	the
search	causes	reductions
search	christopher	slobogin
search	clause	as
search	clause	for
search	clause	is
search	context	lowenberg
search	davis	v
search	despite	the
search	does	more
search	during	a
search	early	on
search	engines	experts
search	footnote	omitted
search	for	causality
search	for	documents
search	for	equality
search	for	evidence
search	for	his
search	for	new
search	for	non
search	for	research
search	for	weapons
search	for	what
search	from	his
search	him	and
search	histories	email
search	in	the
search	is	based
search	is	like
search	is	now
search	jurimetrics	j
search	justice	scalia
search	justified	by
search	might	take
search	millions	of
search	n	as
search	n	gates
search	n	id
search	n	justice
search	n	katz
search	n	non
search	n	nor
search	n	see
search	n	the
search	n	this
search	n	three
search	occurred	but
search	occurs	when
search	occurs	whenever
search	of	a
search	of	that
search	of	the
search	online	post
search	or	reasonable
search	or	seizure
search	permitted	less
search	proponents	authch
search	radius	n
search	repurposes	genetic
search	requests	a
search	respectively	n
search	retrospectively	through
search	second	is
search	seizure	f
search	social	media
search	someone	in
search	terms	and
search	terms	e
search	terms	that
search	terms	to
search	the	analysis
search	the	constitution
search	the	young
search	to	encompass
search	tool	that
search	under	the
search	warrant	a
search	warrant	context
search	warrant	issued
search	warrant	subpoena
search	warrant	the
search	warrants	a
search	warrants	are
search	which	were
search	with	technology
search	yields	no
search	you	a
searchable	computer	map
searchable	databases	containing
searched	in	for
searched	it	with
searched	person	or
searched	the	controlling
searched	to	retrieve
searches	and	e
searches	and	interrogations
searches	and	seizures
searches	and	social
searches	and	the
searches	andrew	e
searches	are	searches
searches	as	big
searches	for	evidence
searches	for	example
searches	fourth	amendment
searches	have	focused
searches	how	those
searches	id	at
searches	in	other
searches	in	three
searches	incident	to
searches	might	follow
searches	n	mariel
searches	of	codis
searches	of	dna
searches	of	persons
searches	of	this
searches	retail	purchases
searches	seizures	and
searches	should	be
searches	spikes	in
searches	take	advantage
searches	terry	permits
searches	that	violate
searches	the	biometric
searches	the	database
searches	to	police
searches	to	stop
searches	to	track
searches	were	not
searches	will	draw
searching	a	person
searching	a	proponent
searching	and	distribution
searching	for	evidence
searching	for	patterns
searching	for	ways
searching	harv	j
searching	officer	and
searching	officer	received
searching	the	records
searching	violated	the
searrest	html	detailing
seaside	town	a
season	and	holiday
season	by	season
seasonal	flu	n
seasonal	variation	liquor
seasonal	weather	patterns
seasoned	crime	experts
seasoned	politicians	issenberg
seasons	n	id
seated	in	a
seated	systemic	problems
seats	at	staples
seattle	and	jersey
seattle	and	santa
seattle	bought	a
seattle	courts	to
seattle	criminology	n
seattle	f	d
seattle	for	a
seattle	in	cause
seattle	in	the
seattle	is	at
seattle	municipal	court
seattle	n	see
seattle	officers	are
seattle	over	a
seattle	police	department
seattle	police	officer
seattle	police	will
seattle	requires	a
seattle	s	predictive
seattle	stanford	uc
seattle	takes	specialized
seattle	times	may
seattle	u	l
seattle	was	limited
seattle	washington	tacoma
seattlepi	com	local
seattletimes	nwsource	com
sec	crime	generators
sec	joint	operational
seclusion	or	solitude
second	alteration	in
second	and	accordingly
second	and	requires
second	and	third
second	because	the
second	by	directing
second	case	a
second	chance	act
second	conclusion	there
second	courts	adopting
second	decision	makers
second	dragnet	style
second	experience	and
second	fourth	amendment
second	half	of
second	he	looks
second	hypothetical	case
second	if	so
second	in	command
second	inquiry	into
second	is	how
second	is	society
second	it	does
second	it	offers
second	it	suggests
second	justice	kennedy
second	limitation	in
second	method	is
second	model	relies
second	opinion	consult
second	order	to
second	penalty	hearing
second	prediction	models
second	predictive	theory
second	purported	advantage
second	question	the
second	resource	is
second	responder	follow
second	responder	police
second	responder	programs
second	responders	to
second	responders	yet
second	response	cannot
second	save	the
second	section	focuses
second	set	of
second	some	of
second	standard	of
second	step	toward
second	the	category
second	the	introduction
second	the	lawyer
second	the	mccjc
second	the	predictive
second	the	suspicion
second	the	woman
second	they	write
second	time	said
second	tour	as
second	type	of
second	use	of
second	victimisations	occurred
second	we	cannot
second	which	would
second	year	of
second	years	of
secondary	analysis	of
secondary	purpose	is
secondary	purposes	that
secondary	searches	and
secondary	use	of
secondary	uses	n
secondary	victims	n
seconded	to	other
seconds	cnet	com
seconds	gavin	de
seconds	later	he
seconds	n	timberg
seconds	police	officers
secrecy	arguments	mentioned
secrecy	n	correlating
secrecy	over	tactical
secrecy	with	the
secret	agent	sent
secret	crystal	ball
secret	drawers	can
secret	james	glanz
secret	n	it
secret	police	in
secret	science	of
secret	world	of
secretary	leon	panetta
secretary	may	it
secretary	of	state
secretary	r	a
secretary	to	the
secretly	collect	records
secretly	monitor	and
secretly	monitoring	calls
secretly	monitors	calls
secretly	selected	areas
secretly	use	smartp
secretly	use	smartphones
secrets	n	y
section	a	column
section	a	section
section	analyzes	the
section	and	the
section	because	the
section	breaking	news
section	breaking	politics
section	breaking	technology
section	briefly	sets
section	business	and
section	considers	four
section	considers	some
section	discusses	three
section	does	not
section	draws	heavily
section	explores	the
section	extra	pg
section	f	column
section	focuses	on
section	highlights	an
section	highlights	the
section	i	discusses
section	ii	a
section	ii	b
section	ii	c
section	ii	d
section	ii	offers
section	iii	analyzes
section	insight	pg
section	it	is
section	local	length
section	local	pg
section	looks	at
section	my	town
section	news	international
section	news	length
section	news	local
section	news	pg
section	of	customs
section	of	the
section	of	this
section	pg	a
section	pg	length
section	rop	length
section	rpd	also
section	section	a
section	section	f
section	starts	on
section	state	and
section	supports	those
section	technology	general
section	the	focus
section	the	precision
section	times	city
section	usa	length
section	was	amended
section	will	explore
section	world	pg
sectional	analyses	across
sections	briefly	review
sections	ii	d
sections	of	and
sections	of	the
sections	section	i
sections	this	predictive
sections	to	explore
sector	and	the
sector	by	reviewing
sector	collaborative	efforts
sector	commercial	databases
sector	companies	in
sector	companies	n
sector	companies	without
sector	corporations	equipped
sector	data	with
sector	describing	compstat
sector	has	raised
sector	has	turned
sector	have	the
sector	is	rapidly
sector	retailers	have
sector	s	capacity
sector	sources	of
sector	to	provide
sector	to	recognize
sector	to	set
sectors	and	neighborhoods
sectors	better	able
sectors	better	equipped
sectors	better	suited
sectors	but	funds
sectors	fewer	cases
sectors	further	as
sectors	in	summary
sectors	making	it
sectors	mental	health
sectors	n	through
sectors	outside	the
sectors	part	iv
sectors	that	may
sectors	that	serve
sectors	the	management
sectors	the	ultimate
sectors	this	shift
sectors	which	fulfill
sectors	would	reduce
secure	encrypted	voice
secure	facilities	because
secure	in	the
secure	in	their
secured	by	the
secures	courthouses	where
securing	the	crime
securing	them	in
security	admin	http
security	against	her
security	agency	analyst
security	agency	find
security	agency	had
security	agency	programs
security	agency	s
security	ambassadors	to
security	and	freedom
security	and	local
security	and	physical
security	and	the
security	and	weather
security	at	marathon
security	benefits	of
security	but	it
security	but	that
security	cameras	william
security	challenge	available
security	challenge	how
security	challenge	supra
security	clearance	needed
security	collaborative	police
security	concerns	the
security	constitution	sharing
security	experts	you
security	firms	and
security	firms	for
security	firms	or
security	firms	other
security	firms	to
security	for	example
security	functions	the
security	further	inquiry
security	future	attribute
security	guard	the
security	guards	in
security	guards	to
security	has	applied
security	html	r
security	in	a
security	in	domestic
security	information	federal
security	initiative	command
security	j	crime
security	j	studying
security	j	the
security	l	jean
security	lights	etc
security	like	police
security	monitors	about
security	moves	forward
security	n	home
security	n	oprah
security	n	thus
security	number	and
security	number	but
security	number	had
security	number	was
security	numbers	and
security	numbers	for
security	numbers	have
security	numbers	with
security	of	personal
security	officers	compared
security	officers	in
security	officers	n
security	official	http
security	operat	ionimpact
security	over	personal
security	over	self
security	personal	liberty
security	personnel	to
security	prison	n
security	reasons	n
security	refused	to
security	s	dhs
security	state	intervention
security	surveys	bennett
security	tags	on
security	taxes	to
security	technology	expert
security	the	american
security	the	obama
security	to	modern
security	uses	an
security	windsor	rev
securityinvasion	of	privacyconstitutional
securitysales	com	files
sedgwick	cnty	pub
sedgwick	county	kansas
sedgwickcounty	org	criminal
sedition	acts	of
sedition	acts	ohio
sedition	trial	in
seditious	libel	united
seductions	of	crime
seductive	idea	for
see	a	firearm
see	a	graphical
see	a	guy
see	a	lot
see	a	pattern
see	a	police
see	a	reduction
see	a	rise
see	a	search
see	a	subject
see	a	transformation
see	a	weakening
see	a	young
see	adam	klasfeld
see	adam	sadilek
see	adams	supra
see	adams	u
see	alabama	v
see	alafair	s
see	alan	gomez
see	alan	j
see	alex	pareene
see	also	adams
see	also	albert
see	also	alberty
see	also	america
see	also	andrew
see	also	angela
see	also	bays
see	also	beam
see	also	berman
see	also	bernard
see	also	best
see	also	boyd
see	also	brigitte
see	also	buckley
see	also	cal
see	also	candace
see	also	carol
see	also	cherlin
see	also	city
see	also	claude
see	also	cmty
see	also	david
see	also	debi
see	also	donald
see	also	drug
see	also	e
see	also	edward
see	also	erica
see	also	features
see	also	flaherty
see	also	fourth
see	also	franklin
see	also	g
see	also	glaze
see	also	goffman
see	also	greg
see	also	gutterman
see	also	harrington
see	also	hoffa
see	also	hoffman
see	also	id
see	also	infra
see	also	jay
see	also	jessica
see	also	jim
see	also	joan
see	also	joel
see	also	john
see	also	judging
see	also	kathleen
see	also	kayla
see	also	kirk
see	also	klingele
see	also	lawless
see	also	lawrence
see	also	levine
see	also	m
see	also	mae
see	also	mark
see	also	marvin
see	also	mass
see	also	mayor
see	also	michael
see	also	michelle
see	also	miguel
see	also	n
see	also	nat
see	also	neal
see	also	nolan
see	also	office
see	also	operation
see	also	paul
see	also	photo
see	also	reid
see	also	richard
see	also	robert
see	also	salary
see	also	sengupta
see	also	sharon
see	also	shelli
see	also	shelton
see	also	slobogin
see	also	solomon
see	also	state
see	also	stephen
see	also	stuart
see	also	teresa
see	also	tom
see	also	turley
see	also	u
see	also	united
see	also	villasenor
see	also	wayne
see	also	whalen
see	also	wheeler
see	also	william
see	also	wm
see	also	yin
see	am	jur
see	amanda	boardman
see	amanda	hitt
see	amnon	lehavi
see	and	understand
see	andrew	blankstein
see	andrew	e
see	andrew	guthrie
see	angela	hawken
see	anita	ramasastry
see	anna	carrera
see	anthony	a
see	any	negatives
see	arnold	s
see	arthur	storch
see	as	an
see	associated	press
see	audrey	rogers
see	author	s
see	bachner	supra
see	ball	supra
see	baum	supra
see	beck	mccue
see	below	criminal
see	berger	v
see	berman	feinblatt
see	bernard	e
see	bernasco	supra
see	best	practice
see	bijon	roy
see	binder	supra
see	biometrics	merriam
see	boardman	supra
see	bobby	white
see	borsuk	supra
see	bosworth	supra
see	bowers	johnson
see	bozza	supra
see	bradley	v
see	brady	v
see	brantingham	e
see	bratton	blom
see	bratton	supra
see	brown	v
see	bruce	j
see	bureau	of
see	california	v
see	caplan	et
see	carol	demare
see	catherine	shaffer
see	chainey	et
see	charles	walford
see	chief	superintendant
see	christina	hall
see	christine	m
see	christopher	s
see	christopher	slobogin
see	citizen	security
see	cmty	oriented
see	codis	ndis
see	commissioner	william
see	compliance	and
see	cope	supra
see	covey	supra
see	craig	s
see	crime	justice
see	crime	ridden
see	criminal	justice
see	ctr	for
see	dan	m
see	daniel	j
see	daniel	kahneman
see	danielle	keats
see	darwin	bond
see	david	a
see	david	island
see	david	jeffers
see	david	thacher
see	dna	arrestee
see	domingo	ramirez
see	don	hamilton
see	dorf	sabel
see	doris	j
see	doug	beaver
see	douglas	b
see	dow	chem
see	drug	and
see	duell	supra
see	e	g
see	e	mail
see	eau	claire
see	editorial	the
see	edna	erez
see	egon	bittner
see	elizabeth	e
see	elizabeth	r
see	eric	j
see	eric	lane
see	eric	lichtblau
see	erica	goode
see	erin	murphy
see	estelle	v
see	every	corner
see	fagan	malkin
see	fan	supra
see	farole	cissner
see	farrell	pease
see	features	supra
see	feeley	supra
see	ferguson	et
see	ferguson	supra
see	figure	a
see	figure	b
see	florida	v
see	floyd	f
see	floyd	v
see	forman	jr
see	frank	main
see	frequently	asked
see	gardner	cal
see	gardner	v
see	gartner	et
see	gary	bellow
see	gates	u
see	generally	adams
see	generally	alexandra
see	generally	andrew
see	generally	anne
see	generally	carl
see	generally	catherine
see	generally	chainey
see	generally	charles
see	generally	city
see	generally	comment
see	generally	daniel
see	generally	david
see	generally	deborah
see	generally	douglas
see	generally	gillian
see	generally	gregory
see	generally	harold
see	generally	id
see	generally	james
see	generally	jeffrey
see	generally	malcolm
see	generally	marc
see	generally	margaret
see	generally	marya
see	generally	matthies
see	generally	max
see	generally	michele
see	generally	murphy
see	generally	nat
see	generally	national
see	generally	neil
see	generally	o
see	generally	orin
see	generally	protection
see	generally	r
see	generally	rachael
see	generally	richard
see	generally	roger
see	generally	semitsu
see	generally	solove
see	generally	spencer
see	generally	stefan
see	generally	susan
see	generally	the
see	generally	william
see	george	l
see	george	orwell
see	gerstein	v
see	glass	supra
see	gonzalez	supra
see	goode	supra
see	goodmark	supra
see	google	in
see	government	technology
see	graham	rayman
see	greene	mauer
see	greg	berman
see	griswold	v
see	gutterman	supra
see	guy	adams
see	guyora	binder
see	hamilton	supra
see	hans	a
see	harcourt	supra
see	hayes	v
see	heather	c
see	henry	j
see	hiibel	v
see	his	information
see	hora	et
see	how	predictive
see	how	their
see	howell	supra
see	i	like
see	i	r
see	id	a
see	id	acknowledging
see	id	at
see	id	but
see	id	citing
see	id	crimes
see	id	defining
see	id	dekalb
see	id	discussing
see	id	during
see	id	explaining
see	id	finding
see	id	identifying
see	id	indicating
see	id	judge
see	id	n
see	id	noting
see	id	quoting
see	id	sedgwick
see	id	see
see	id	suspicion
see	id	the
see	id	these
see	id	while
see	if	computers
see	if	i
see	if	it
see	if	the
see	if	their
see	if	there
see	if	they
see	if	we
see	illinois	v
see	image	the
see	in	real
see	infra	notes
see	infra	part
see	infra	parts
see	infra	section
see	infra	sections
see	interview	by
see	ira	glass
see	it	as
see	it	succeed
see	its	impact
see	j	l
see	james	forman
see	james	l
see	james	manyika
see	james	noonan
see	james	q
see	james	risen
see	jeff	martin
see	jenkins	supra
see	jennifer	bachner
see	jie	xu
see	joe	swickard
see	joh	supra
see	john	darley
see	john	e
see	john	feinblatt
see	john	markovic
see	john	s
see	john	woolfolk
see	johnson	et
see	johnson	supra
see	johnson	v
see	jones	supra
see	josh	bowers
see	joyce	w
see	joyce	wheeler
see	judith	resnik
see	juliana	reyes
see	julie	samuels
see	justice	policy
see	justin	driver
see	k	a
see	kahan	supra
see	kalee	thompson
see	kami	chavis
see	karin	v
see	katie	sepich
see	kelling	wilson
see	kelly	lowenberg
see	kelly	nolan
see	ken	dilanian
see	kennedy	et
see	kenneth	neil
see	kevin	johnson
see	key	facts
see	kirk	r
see	kirsch	supra
see	klingele	et
see	krista	hostetler
see	kristen	mack
see	kurt	t
see	kyllo	v
see	lafave	supra
see	larger	patterns
see	laub	sampson
see	laura	dugan
see	laurel	e
see	laurie	reynolds
see	lawrence	baum
see	lemire	supra
see	lerner	supra
see	lester	supra
see	letter	from
see	lewis	supra
see	lisa	cornwell
see	lisa	shoaf
see	lo	xef
see	logan	supra
see	lots	of
see	lucy	gerold
see	luna	supra
see	lynch	supra
see	m	elaine
see	malcolm	m
see	malinowski	e
see	mandelker	supra
see	map	and
see	marco	caffuzzi
see	margaret	e
see	margot	kaminski
see	mark	ambrogi
see	mark	h
see	mark	kelman
see	marsha	weissman
see	martin	kaste
see	maryland	v
see	matt	cecil
see	mayer	schonberger
see	mayor	michael
see	mcintyre	v
see	meir	dan
see	melissa	labriola
see	memphis	police
see	michael	daly
see	michael	scherer
see	michael	schwirtz
see	michel	foucault
see	miles	supra
see	miller	supra
see	more	arrests
see	more	bobbies
see	morris	b
see	murray	v
see	n	boost
see	n	zoe
see	nasa	v
see	nathan	gonzalez
see	nathan	james
see	new	york
see	news	release
see	nick	bilton
see	nicole	stelle
see	nina	cope
see	njeri	mathis
see	nolan	supra
see	nugent	borakove
see	ofelia	madrid
see	office	of
see	orin	s
see	pareene	supra
see	passport	applications
see	paterson	police
see	patrick	george
see	patterns	of
see	paul	h
see	pauline	quirion
see	pearsall	supra
see	peggy	fulton
see	pennsylvania	v
see	people	s
see	people	v
see	perry	et
see	peter	j
see	peter	w
see	pettit	western
see	pew	center
see	philip	ball
see	police	budget
see	police	exec
see	policing	meets
see	powell	v
see	predictive	crime
see	press	release
see	priscilla	m
see	real	time
see	reenah	l
see	reisig	supra
see	reyes	supra
see	reynolds	supra
see	richard	briffault
see	richard	c
see	richard	f
see	richard	h
see	risa	l
see	robert	j
see	robert	v
see	robert	weisberg
see	robinson	v
see	roch	commit
see	roger	k
see	ronald	v
see	rosemary	gartner
see	rossman	et
see	rubin	supra
see	s	ct
see	san	francisco
see	sanford	h
see	santiago	legarre
see	sas	big
see	scenetap	the
see	schmerber	v
see	scott	shane
see	sean	carey
see	sengupta	supra
see	seth	axelrad
see	sheldon	glueck
see	shelley	johnson
see	sheriff	jail
see	sklansky	supra
see	slate	v
see	sledge	supra
see	slobogin	supra
see	smith	supra
see	solomon	moore
see	some	of
see	somini	sengupta
see	spinak	supra
see	spinelli	u
see	stephen	baxter
see	steven	elbow
see	steven	tavares
see	steven	zeidman
see	storch	supra
see	such	a
see	sue	lindsay
see	super	supra
see	supra	note
see	supra	notes
see	supra	part
see	supra	text
see	susan	mccoy
see	susan	w
see	suspicious	behavior
see	sviridoff	et
see	tapia	v
see	terry	u
see	terry	v
see	tessa	stuart
see	that	i
see	that	the
see	the	appendix
see	the	attraction
see	the	big
see	the	client
see	the	defender
see	the	effect
see	the	fbi
see	the	following
see	the	future
see	the	issue
see	the	most
see	the	prediction
see	the	probability
see	their	surveyors
see	thelma	sardin
see	them	and
see	them	dismissed
see	them	doesn
see	them	incarcerated
see	thomas	mathiesen
see	thomas	y
see	thompson	supra
see	three	big
see	through	the
see	timberg	nakashima
see	tom	barnes
see	torgovnick	may
see	tracey	l
see	tracey	maclin
see	u	s
see	united	states
see	urban	inst
see	us	eventually
see	us	they
see	villasenor	supra
see	visible	policing
see	waldeck	supra
see	walter	l
see	wardlow	n
see	wardlow	u
see	warshak	v
see	wayne	a
see	weisberg	petersilia
see	weisburd	and
see	wesley	g
see	what	i
see	what	is
see	whether	the
see	which	complaints
see	white	u
see	william	bratton
see	william	j
see	william	selway
see	williams	u
see	wright	f
see	zach	friend
see	zapata	ibarra
seed	money	from
